Time,Currency,Impact,Event,Actual,Forecast,Previous,EffectDay,Effect60,Effect30,Effect15
2016-01-04 23:30:00,EUR,Medium,German Prelim CPI m/m,-0.1%,0.2%,0.1%,-165.0,17.0,17.0,10.0
2016-01-04 14:15:00,EUR,Medium,Spanish Manufacturing PMI,53.0,53.1,53.1,-165.0,49.0,18.0,11.0
2016-01-04 14:45:00,EUR,Low,Italian Manufacturing PMI,55.6,54.9,54.9,-165.0,46.0,34.0,20.0
2016-01-04 14:50:00,EUR,Low,French Final Manufacturing PMI,51.4,51.6,51.6,-165.0,36.0,35.0,13.0
2016-01-04 14:55:00,EUR,Low,German Final Manufacturing PMI,53.2,53.0,53.0,-165.0,36.0,36.0,23.0
2016-01-04 15:00:00,EUR,Low,Final Manufacturing PMI,53.2,53.1,53.1,-165.0,36.0,36.0,24.0
2016-01-04 20:45:00,USD,Low,Final Manufacturing PMI,51.2,51.1,51.3,-165.0,17.0,17.0,-14.0
2016-01-04 21:00:00,USD,High,ISM Manufacturing PMI,48.2,49.1,48.6,-165.0,-30.0,14.0,14.0
2016-01-04 21:00:00,USD,Low,Construction Spending m/m,-0.4%,0.7%,0.3%,-165.0,-30.0,14.0,14.0
2016-01-04 21:00:00,USD,Low,ISM Manufacturing Prices,33.5,36.5,35.5,-165.0,-30.0,14.0,14.0
2016-01-05 14:00:00,EUR,Medium,Spanish Unemployment Change,-55.8K,-52.6K,-27.1K,-128.0,-25.0,-23.0,-16.0
2016-01-05 14:55:00,EUR,Medium,German Unemployment Change,-14K,-7K,-14K,-128.0,-31.0,-11.0,10.0
2016-01-05 16:00:00,EUR,Medium,CPI Flash Estimate y/y,0.2%,0.4%,0.2%,-128.0,-26.0,-16.0,-13.0
2016-01-05 16:00:00,EUR,Medium,Core CPI Flash Estimate y/y,0.9%,1.0%,0.9%,-128.0,-26.0,-16.0,-13.0
2016-01-05 16:00:00,EUR,Low,Italian Prelim CPI m/m,0.0%,0.1%,-0.4%,-128.0,-26.0,-16.0,-13.0
2016-01-05 20:07:00,USD,Low,Wards Total Vehicle Sales,17.2M,18.0M,18.0M,-128.0,-18.0,-14.0,-13.0
2016-01-05 20:07:00,USD,Low,Total Vehicle Sales,17.3M,18.1M,18.2M,-128.0,-18.0,-14.0,-13.0
2016-01-06 14:15:00,EUR,Low,Spanish Services PMI,55.1,56.9,56.7,-59.0,-17.0,-14.0,7.0
2016-01-06 14:45:00,EUR,Low,Italian Services PMI,55.3,53.8,53.4,-59.0,24.0,16.0,-12.0
2016-01-06 14:50:00,EUR,Low,French Final Services PMI,49.8,50.0,50.0,-59.0,23.0,16.0,13.0
2016-01-06 14:55:00,EUR,Low,German Final Services PMI,56.0,55.4,55.4,-59.0,21.0,21.0,12.0
2016-01-06 15:00:00,EUR,Low,Final Services PMI,54.2,53.9,53.9,-59.0,-19.0,15.0,7.0
2016-01-06 16:00:00,EUR,Low,PPI m/m,-0.2%,-0.2%,-0.3%,-59.0,-16.0,-16.0,-13.0
2016-01-06 19:15:00,USD,High,ADP Non-Farm Employment Change,257K,193K,211K,-59.0,-20.0,-10.0,-6.0
2016-01-06 19:30:00,USD,High,Trade Balance,-42.4B,-44.0B,-44.6B,-59.0,-45.0,-19.0,6.0
2016-01-06 20:45:00,USD,Low,Final Services PMI,54.3,55.1,53.7,-59.0,-23.0,-17.0,-17.0
2016-01-06 21:00:00,USD,High,ISM Services PMI,55.3,56.0,55.9,-59.0,26.0,-13.0,11.0
2016-01-06 21:00:00,USD,Medium,Factory Orders m/m,-0.2%,-0.2%,1.3%,-59.0,26.0,-13.0,11.0
2016-01-06 21:30:00,USD,Medium,Crude Oil Inventories,-5.1M,0.7M,2.6M,-59.0,34.0,26.0,16.0
2016-01-07 13:00:00,EUR,Medium,German Factory Orders m/m,1.5%,0.1%,1.7%,128.0,-16.0,-11.0,-10.0
2016-01-07 13:00:00,EUR,Medium,German Retail Sales m/m,0.2%,0.5%,-0.1%,128.0,-16.0,-11.0,-10.0
2016-01-07 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,11.3%,11.5%,11.5%,128.0,37.0,-19.0,-16.0
2016-01-07 16:00:00,EUR,Medium,Unemployment Rate,10.5%,10.7%,10.6%,128.0,62.0,62.0,41.0
2016-01-07 16:00:00,EUR,Low,Retail Sales m/m,-0.3%,0.2%,-0.2%,128.0,62.0,62.0,41.0
2016-01-07 19:30:00,USD,High,Unemployment Claims,277K,271K,287K,128.0,28.0,-15.0,-13.0
2016-01-07 21:30:00,USD,Low,Natural Gas Storage,-113B,-95B,-58B,128.0,38.0,-24.0,-19.0
2016-01-08 13:00:00,EUR,Low,German Industrial Production m/m,-0.3%,0.4%,0.5%,-137.0,-26.0,6.0,6.0
2016-01-08 13:00:00,EUR,Low,German Trade Balance,19.7B,20.1B,20.5B,-137.0,-26.0,6.0,6.0
2016-01-08 13:45:00,EUR,Low,French Industrial Production m/m,-0.9%,-0.2%,0.7%,-137.0,-10.0,-10.0,8.0
2016-01-08 13:45:00,EUR,Low,French Trade Balance,-4.6B,-4.0B,-4.9B,-137.0,-10.0,-10.0,8.0
2016-01-08 19:30:00,USD,High,Average Hourly Earnings m/m,0.0%,0.2%,0.2%,-137.0,-18.0,-12.0,9.0
2016-01-08 19:30:00,USD,High,Non-Farm Employment Change,292K,203K,252K,-137.0,-18.0,-12.0,9.0
2016-01-08 19:30:00,USD,High,Unemployment Rate,5.0%,5.0%,5.0%,-137.0,-18.0,-12.0,9.0
2016-01-08 21:00:00,USD,Low,Final Wholesale Inventories m/m,-0.3%,0.0%,-0.3%,-137.0,56.0,56.0,45.0
2016-01-09 02:00:00,USD,Low,Consumer Credit m/m,14.0B,18.7B,15.6B,60.0,15.0,13.0,10.0
2016-01-11 15:30:00,EUR,Low,Sentix Investor Confidence,9.6,11.5,15.7,-122.0,22.0,-18.0,-17.0
2016-01-12 17:00:00,USD,Low,NFIB Small Business Index,95.2,95.4,94.8,-81.0,-16.0,9.0,-7.0
2016-01-12 21:00:00,USD,Medium,JOLTS Job Openings,5.43M,5.41M,5.35M,-81.0,-18.0,15.0,9.0
2016-01-12 21:00:00,USD,Low,IBD/TIPP Economic Optimism,47.3,47.6,47.2,-81.0,-18.0,15.0,9.0
2016-01-13 13:45:00,EUR,Low,French Final CPI m/m,0.2%,0.1%,-0.2%,77.0,16.0,-15.0,5.0
2016-01-13 16:00:00,EUR,Low,Industrial Production m/m,-0.7%,-0.2%,0.8%,77.0,-21.0,-21.0,-7.0
2016-01-13 21:30:00,USD,High,Crude Oil Inventories,0.2M,1.9M,-5.1M,77.0,42.0,32.0,24.0
2016-01-14 01:00:00,USD,Low,Federal Budget Balance,-14.4B,-2.7B,-64.6B,-109.0,19.0,-11.0,-10.0
2016-01-14 13:00:00,EUR,Low,German WPI m/m,-0.8%,0.1%,-0.2%,-109.0,-14.0,-12.0,-11.0
2016-01-14 15:00:00,EUR,Low,Italian Industrial Production m/m,-0.5%,0.3%,0.5%,-109.0,62.0,26.0,12.0
2016-01-14 19:30:00,USD,High,Unemployment Claims,284K,275K,277K,-109.0,-36.0,-36.0,-34.0
2016-01-14 19:30:00,USD,Medium,Import Prices m/m,-1.2%,-1.4%,-0.5%,-109.0,-36.0,-36.0,-34.0
2016-01-14 21:30:00,USD,Low,Natural Gas Storage,-168B,-152B,-113B,-109.0,-37.0,20.0,18.0
2016-01-15 16:00:00,EUR,Low,Trade Balance,22.7B,21.1B,19.8B,138.0,28.0,28.0,13.0
2016-01-15 19:30:00,USD,High,Core Retail Sales m/m,-0.1%,0.2%,0.3%,138.0,23.0,-17.0,13.0
2016-01-15 19:30:00,USD,High,PPI m/m,-0.2%,-0.2%,0.3%,138.0,23.0,-17.0,13.0
2016-01-15 19:30:00,USD,High,Retail Sales m/m,-0.1%,-0.1%,0.4%,138.0,23.0,-17.0,13.0
2016-01-15 19:30:00,USD,Medium,Core PPI m/m,0.1%,0.1%,0.3%,138.0,23.0,-17.0,13.0
2016-01-15 19:30:00,USD,Medium,Empire State Manufacturing Index,-19.4,-4.1,-4.6,138.0,23.0,-17.0,13.0
2016-01-15 20:15:00,USD,Medium,Capacity Utilization Rate,76.5%,76.8%,76.9%,138.0,71.0,48.0,12.0
2016-01-15 20:15:00,USD,Medium,Industrial Production m/m,-0.4%,-0.2%,-0.9%,138.0,71.0,48.0,12.0
2016-01-15 21:00:00,USD,High,Prelim UoM Consumer Sentiment,93.3,92.7,92.6,138.0,40.0,40.0,-37.0
2016-01-15 21:00:00,USD,Low,Business Inventories m/m,-0.2%,0.0%,-0.1%,138.0,40.0,40.0,-37.0
2016-01-18 15:00:00,EUR,Low,Italian Trade Balance,4.41B,3.24B,4.82B,-64.0,19.0,-17.0,-12.0
2016-01-19 13:00:00,EUR,Low,German Final CPI m/m,-0.1%,-0.1%,-0.1%,50.0,-14.0,-9.0,-9.0
2016-01-19 15:00:00,EUR,Low,Current Account,26.4B,19.3B,25.6B,50.0,21.0,16.0,13.0
2016-01-19 16:00:00,EUR,High,German ZEW Economic Sentiment,10.2,8.2,16.1,50.0,-19.0,-11.0,9.0
2016-01-19 16:00:00,EUR,Medium,Final CPI y/y,0.2%,0.2%,0.2%,50.0,-19.0,-11.0,9.0
2016-01-19 16:00:00,EUR,Medium,ZEW Economic Sentiment,22.7,27.9,33.9,50.0,-19.0,-11.0,9.0
2016-01-19 16:00:00,EUR,Low,Final Core CPI y/y,0.9%,0.9%,0.9%,50.0,-19.0,-11.0,9.0
2016-01-19 21:00:00,USD,Low,NAHB Housing Market Index,60,61,60,50.0,46.0,15.0,15.0
2016-01-20 03:00:00,USD,Low,TIC Long-Term Purchases,31.4B,24.3B,-17.7B,-88.0,-19.0,-14.0,-10.0
2016-01-20 13:00:00,EUR,Low,German PPI m/m,-0.5%,-0.3%,-0.2%,-88.0,14.0,14.0,12.0
2016-01-20 19:30:00,USD,High,Building Permits,1.23M,1.20M,1.28M,-88.0,-23.0,18.0,17.0
2016-01-20 19:30:00,USD,High,CPI m/m,-0.1%,0.0%,0.0%,-88.0,-23.0,18.0,17.0
2016-01-20 19:30:00,USD,High,Core CPI m/m,0.1%,0.2%,0.2%,-88.0,-23.0,18.0,17.0
2016-01-20 19:30:00,USD,Medium,Housing Starts,1.15M,1.19M,1.18M,-88.0,-23.0,18.0,17.0
2016-01-21 18:45:00,EUR,High,Main Refinancing Rate,0.05%,0.05%,0.05%,-159.0,-24.0,-17.0,-8.0
2016-01-21 19:30:00,USD,High,Philly Fed Manufacturing Index,-3.5,-5.8,-5.9,-159.0,-30.0,27.0,-15.0
2016-01-21 19:30:00,USD,High,Unemployment Claims,293K,279K,283K,-159.0,-30.0,27.0,-15.0
2016-01-21 21:00:00,EUR,Low,Consumer Confidence,-6,-6,-6,-159.0,66.0,47.0,37.0
2016-01-21 21:30:00,USD,Low,Natural Gas Storage,-178B,-180B,-168B,-159.0,-37.0,27.0,-19.0
2016-01-21 22:00:00,USD,High,Crude Oil Inventories,4.0M,3.3M,0.2M,-159.0,-31.0,-28.0,-22.0
2016-01-22 14:00:00,EUR,High,French Flash Manufacturing PMI,50.0,51.6,51.4,-106.0,20.0,-17.0,-11.0
2016-01-22 14:00:00,EUR,Medium,French Flash Services PMI,50.6,50.4,49.8,-106.0,20.0,-17.0,-11.0
2016-01-22 14:30:00,EUR,High,German Flash Manufacturing PMI,52.1,53.0,53.2,-106.0,28.0,20.0,17.0
2016-01-22 14:30:00,EUR,Medium,German Flash Services PMI,55.4,55.6,56.0,-106.0,28.0,20.0,17.0
2016-01-22 15:00:00,EUR,Medium,Flash Manufacturing PMI,52.3,53.0,53.2,-106.0,22.0,-14.0,-14.0
2016-01-22 15:00:00,EUR,Medium,Flash Services PMI,53.6,54.2,54.2,-106.0,22.0,-14.0,-14.0
2016-01-22 20:45:00,USD,Low,Flash Manufacturing PMI,52.7,51.5,51.2,-106.0,29.0,27.0,20.0
2016-01-22 21:00:00,USD,Medium,Existing Home Sales,5.46M,5.21M,4.76M,-106.0,21.0,-18.0,-17.0
2016-01-22 21:00:00,USD,Low,CB Leading Index m/m,-0.2%,-0.1%,0.5%,-106.0,21.0,-18.0,-17.0
2016-01-25 15:00:00,EUR,High,German ifo Business Climate,107.3,108.5,108.6,,,,
2016-01-25 16:00:00,EUR,Low,Italian Retail Sales m/m,0.3%,0.2%,-0.3%,,,,
2016-01-25 20:00:00,EUR,Low,Belgian NBB Business Climate,-3.0,-1.9,-1.4,,,,
2016-01-26 20:00:00,USD,Low,HPI m/m,0.5%,0.4%,0.5%,,,,
2016-01-26 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,5.8%,5.7%,5.5%,,,,
2016-01-26 20:45:00,USD,Low,Flash Services PMI,53.7,53.9,54.3,,,,
2016-01-26 21:00:00,USD,High,CB Consumer Confidence,98.1,96.6,96.3,,,,
2016-01-26 21:00:00,USD,Low,Richmond Manufacturing Index,2,3,6,,,,
2016-01-27 13:00:00,EUR,Low,German GfK Consumer Climate,9.4,9.3,9.4,-48.0,,,
2016-01-27 21:00:00,USD,Medium,New Home Sales,544K,501K,491K,-48.0,-22.0,-22.0,-10.0
2016-01-27 21:30:00,USD,High,Crude Oil Inventories,8.4M,3.8M,4.0M,-48.0,-24.0,15.0,11.0
2016-01-28 01:00:00,USD,High,Federal Funds Rate,<0.50%,<0.50%,<0.50%,96.0,-12.0,9.0,9.0
2016-01-28 13:00:00,EUR,Low,German Import Prices m/m,-1.2%,-1.0%,-0.2%,96.0,-13.0,-13.0,-10.0
2016-01-28 13:00:00,EUR,Medium,German Prelim CPI m/m,-0.8%,-0.8%,-0.1%,96.0,-13.0,-13.0,-10.0
2016-01-28 14:00:00,EUR,Medium,Spanish Unemployment Rate,20.9%,21.1%,21.2%,96.0,-10.0,9.0,-9.0
2016-01-28 19:30:00,USD,High,Core Durable Goods Orders m/m,-1.2%,-0.1%,0.0%,96.0,21.0,8.0,8.0
2016-01-28 19:30:00,USD,High,Unemployment Claims,278K,281K,294K,96.0,21.0,8.0,8.0
2016-01-28 19:30:00,USD,Medium,Durable Goods Orders m/m,-5.1%,-0.6%,-0.5%,96.0,21.0,8.0,8.0
2016-01-28 21:00:00,USD,Medium,Pending Home Sales m/m,0.1%,1.0%,-1.1%,96.0,23.0,-22.0,13.0
2016-01-28 21:30:00,USD,Low,Natural Gas Storage,-211B,-215B,-178B,96.0,31.0,-15.0,-15.0
2016-01-29 12:30:00,EUR,Low,French Flash GDP q/q,0.2%,0.2%,0.3%,-158.0,-17.0,-13.0,-12.0
2016-01-29 13:00:00,EUR,Medium,German Retail Sales m/m,-0.2%,0.3%,0.4%,-158.0,-19.0,-14.0,-11.0
2016-01-29 13:45:00,EUR,Low,French Consumer Spending m/m,0.7%,0.6%,-1.4%,-158.0,-25.0,-22.0,13.0
2016-01-29 13:45:00,EUR,Low,French Prelim CPI m/m,-1.0%,-0.9%,0.2%,-158.0,-25.0,-22.0,13.0
2016-01-29 14:00:00,EUR,Medium,Spanish Flash CPI y/y,-0.3%,0.1%,0.0%,-158.0,21.0,-18.0,-15.0
2016-01-29 14:00:00,EUR,Medium,Spanish Flash GDP q/q,0.8%,0.8%,0.8%,-158.0,21.0,-18.0,-15.0
2016-01-29 15:00:00,EUR,Medium,M3 Money Supply y/y,4.7%,5.2%,5.0%,-158.0,22.0,-15.0,-15.0
2016-01-29 15:00:00,EUR,Low,Private Loans y/y,1.4%,1.5%,1.4%,-158.0,22.0,-15.0,-15.0
2016-01-29 16:00:00,EUR,High,CPI Flash Estimate y/y,0.4%,0.4%,0.2%,-158.0,15.0,13.0,-9.0
2016-01-29 16:00:00,EUR,Medium,Core CPI Flash Estimate y/y,1.0%,0.9%,0.9%,-158.0,15.0,13.0,-9.0
2016-01-29 19:30:00,USD,High,Advance GDP q/q,0.7%,0.8%,2.0%,-158.0,20.0,17.0,-13.0
2016-01-29 19:30:00,USD,Medium,Advance GDP Price Index q/q,0.8%,1.2%,1.3%,-158.0,20.0,17.0,-13.0
2016-01-29 19:30:00,USD,Medium,Employment Cost Index q/q,0.6%,0.6%,0.6%,-158.0,20.0,17.0,-13.0
2016-01-29 19:30:00,USD,Medium,Goods Trade Balance,-61.5B,-60.0B,-60.3B,-158.0,20.0,17.0,-13.0
2016-01-29 20:45:00,USD,Medium,Chicago PMI,55.6,45.4,42.9,-158.0,-52.0,-32.0,-24.0
2016-01-29 21:00:00,USD,Medium,Revised UoM Consumer Sentiment,92.0,93.1,93.3,-158.0,-37.0,-18.0,-17.0
2016-02-01 14:15:00,EUR,Medium,Spanish Manufacturing PMI,55.4,52.5,53.0,98.0,15.0,-13.0,-13.0
2016-02-01 14:45:00,EUR,Low,Italian Manufacturing PMI,53.2,54.9,55.6,98.0,16.0,15.0,6.0
2016-02-01 14:50:00,EUR,Low,French Final Manufacturing PMI,50.0,50.0,50.0,98.0,15.0,-12.0,12.0
2016-02-01 14:55:00,EUR,Low,German Final Manufacturing PMI,52.3,52.1,52.1,98.0,15.0,-12.0,12.0
2016-02-01 15:00:00,EUR,Low,Final Manufacturing PMI,52.3,52.3,52.3,98.0,15.0,-12.0,-12.0
2016-02-01 19:30:00,USD,Medium,Core PCE Price Index m/m,0.0%,0.1%,0.2%,98.0,20.0,13.0,13.0
2016-02-01 19:30:00,USD,Medium,Personal Spending m/m,0.0%,0.1%,0.5%,98.0,20.0,13.0,13.0
2016-02-01 19:30:00,USD,Low,Personal Income m/m,0.3%,0.2%,0.3%,98.0,20.0,13.0,13.0
2016-02-01 20:45:00,USD,Low,Final Manufacturing PMI,52.4,52.7,52.7,98.0,21.0,-8.0,8.0
2016-02-01 21:00:00,USD,High,ISM Manufacturing PMI,48.2,48.6,48.2,98.0,27.0,-9.0,-8.0
2016-02-01 21:00:00,USD,Low,Construction Spending m/m,0.1%,0.6%,-0.6%,98.0,27.0,-9.0,-8.0
2016-02-01 21:00:00,USD,Low,ISM Manufacturing Prices,33.5,34.7,33.5,98.0,27.0,-9.0,-8.0
2016-02-02 14:00:00,EUR,Medium,Spanish Unemployment Change,57.2K,71.2K,-55.8K,57.0,14.0,-14.0,10.0
2016-02-02 14:55:00,EUR,Medium,German Unemployment Change,-20K,-7K,-16K,57.0,19.0,14.0,-9.0
2016-02-02 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,11.4%,11.2%,11.4%,57.0,20.0,14.0,-8.0
2016-02-02 16:00:00,EUR,Medium,Unemployment Rate,10.4%,10.5%,10.5%,57.0,-9.0,-9.0,-8.0
2016-02-02 16:00:00,EUR,Low,PPI m/m,-0.8%,-0.4%,-0.2%,57.0,-9.0,-9.0,-8.0
2016-02-02 21:00:00,USD,Low,IBD/TIPP Economic Optimism,47.8,47.8,47.3,57.0,20.0,-17.0,-8.0
2016-02-02 21:15:00,USD,Low,Wards Total Vehicle Sales,17.5M,17.3M,17.2M,57.0,-20.0,17.0,-11.0
2016-02-02 21:15:00,USD,Low,Total Vehicle Sales,17.6M,17.4M,17.3M,57.0,-20.0,17.0,-11.0
2016-02-03 14:15:00,EUR,Low,Spanish Services PMI,54.6,54.6,55.1,182.0,-19.0,-11.0,-8.0
2016-02-03 14:45:00,EUR,Low,Italian Services PMI,53.6,54.2,55.3,182.0,18.0,14.0,-9.0
2016-02-03 14:50:00,EUR,Low,French Final Services PMI,50.3,50.6,50.6,182.0,18.0,18.0,-11.0
2016-02-03 14:55:00,EUR,Low,German Final Services PMI,55.0,55.4,55.4,182.0,18.0,18.0,-12.0
2016-02-03 15:00:00,EUR,Low,Final Services PMI,53.6,53.6,53.6,182.0,18.0,18.0,14.0
2016-02-03 16:00:00,EUR,Low,Italian Prelim CPI m/m,-0.2%,-0.1%,0.0%,182.0,14.0,9.0,-7.0
2016-02-03 16:00:00,EUR,Low,Retail Sales m/m,0.3%,0.4%,-0.3%,182.0,14.0,9.0,-7.0
2016-02-03 19:15:00,USD,High,ADP Non-Farm Employment Change,205K,193K,267K,182.0,24.0,15.0,-5.0
2016-02-03 20:45:00,USD,Low,Final Services PMI,53.2,53.7,53.7,182.0,32.0,26.0,11.0
2016-02-03 21:00:00,USD,High,ISM Services PMI,53.5,55.1,55.3,182.0,62.0,26.0,22.0
2016-02-03 21:30:00,USD,High,Crude Oil Inventories,7.8M,3.7M,8.4M,182.0,87.0,52.0,17.0
2016-02-04 19:30:00,USD,High,Unemployment Claims,285K,279K,277K,193.0,42.0,24.0,14.0
2016-02-04 19:30:00,USD,Medium,Prelim Nonfarm Productivity q/q,-3.0%,-1.5%,2.2%,193.0,42.0,24.0,14.0
2016-02-04 19:30:00,USD,Medium,Prelim Unit Labor Costs q/q,4.5%,3.9%,1.8%,193.0,42.0,24.0,14.0
2016-02-04 21:00:00,USD,Medium,Factory Orders m/m,-2.9%,-2.5%,-0.7%,193.0,31.0,-25.0,18.0
2016-02-04 21:30:00,USD,Low,Natural Gas Storage,-152B,-170B,-211B,193.0,41.0,31.0,23.0
2016-02-05 13:00:00,EUR,Medium,German Factory Orders m/m,-0.7%,-0.3%,1.5%,-136.0,12.0,9.0,7.0
2016-02-05 13:45:00,EUR,Low,French Trade Balance,-3.9B,-4.5B,-4.5B,-136.0,-14.0,-13.0,-10.0
2016-02-05 19:30:00,USD,High,Average Hourly Earnings m/m,0.5%,0.3%,0.0%,-136.0,24.0,9.0,-5.0
2016-02-05 19:30:00,USD,High,Non-Farm Employment Change,151K,189K,262K,-136.0,24.0,9.0,-5.0
2016-02-05 19:30:00,USD,High,Unemployment Rate,4.9%,5.0%,5.0%,-136.0,24.0,9.0,-5.0
2016-02-05 19:30:00,USD,Medium,Trade Balance,-43.4B,-42.9B,-42.2B,-136.0,24.0,9.0,-5.0
2016-02-06 02:00:00,USD,Low,Consumer Credit m/m,21.3B,16.1B,14.0B,41.0,11.0,11.0,9.0
2016-02-08 15:30:00,EUR,Low,Sentix Investor Confidence,6.0,7.2,9.6,110.0,35.0,-13.0,-13.0
2016-02-09 13:00:00,EUR,Low,German Industrial Production m/m,-1.2%,0.2%,-0.1%,168.0,-19.0,8.0,-7.0
2016-02-09 13:00:00,EUR,Low,German Trade Balance,19.4B,19.4B,19.7B,168.0,-19.0,8.0,-7.0
2016-02-09 17:00:00,USD,Low,NFIB Small Business Index,93.9,94.6,95.2,168.0,29.0,13.0,13.0
2016-02-09 21:00:00,USD,Medium,JOLTS Job Openings,5.61M,5.41M,5.35M,168.0,-36.0,-18.0,-18.0
2016-02-09 21:00:00,USD,Low,Final Wholesale Inventories m/m,-0.1%,-0.1%,-0.4%,168.0,-36.0,-18.0,-18.0
2016-02-10 13:45:00,EUR,Low,French Industrial Production m/m,-1.6%,0.2%,-0.9%,-177.0,-16.0,-15.0,-4.0
2016-02-10 15:00:00,EUR,Low,Italian Industrial Production m/m,-0.7%,0.3%,-0.5%,-177.0,-47.0,-26.0,13.0
2016-02-10 21:30:00,USD,High,Crude Oil Inventories,-0.8M,3.1M,7.8M,-177.0,-72.0,-27.0,-20.0
2016-02-11 01:00:00,USD,Low,Federal Budget Balance,55.2B,10.3B,-14.4B,157.0,36.0,27.0,20.0
2016-02-11 19:30:00,USD,High,Unemployment Claims,269K,287K,285K,157.0,54.0,31.0,17.0
2016-02-11 21:30:00,USD,Low,Natural Gas Storage,-70B,-82B,-152B,157.0,-51.0,-51.0,-37.0
2016-02-12 13:00:00,EUR,High,German Prelim GDP q/q,0.3%,0.3%,0.3%,-153.0,17.0,11.0,7.0
2016-02-12 13:00:00,EUR,Low,German Final CPI m/m,-0.8%,-0.8%,-0.8%,-153.0,17.0,11.0,7.0
2016-02-12 13:00:00,EUR,Low,German WPI m/m,-0.4%,0.2%,-0.8%,-153.0,17.0,11.0,7.0
2016-02-12 13:45:00,EUR,Low,French Prelim Private Payrolls q/q,0.2%,0.1%,0.0%,-153.0,-21.0,20.0,13.0
2016-02-12 15:00:00,EUR,Low,Italian Prelim GDP q/q,0.1%,0.3%,0.2%,-153.0,-28.0,-28.0,-17.0
2016-02-12 16:00:00,EUR,Medium,Flash GDP q/q,0.3%,0.3%,0.3%,-153.0,31.0,18.0,-14.0
2016-02-12 16:00:00,EUR,Low,Industrial Production m/m,-1.0%,0.3%,-0.5%,-153.0,31.0,18.0,-14.0
2016-02-12 19:30:00,USD,High,Core Retail Sales m/m,0.1%,0.0%,0.1%,-153.0,15.0,-12.0,-11.0
2016-02-12 19:30:00,USD,High,Retail Sales m/m,0.2%,0.1%,0.2%,-153.0,15.0,-12.0,-11.0
2016-02-12 19:30:00,USD,Medium,Import Prices m/m,-1.1%,-1.4%,-1.1%,-153.0,15.0,-12.0,-11.0
2016-02-12 21:00:00,USD,High,Prelim UoM Consumer Sentiment,90.7,92.6,92.0,-153.0,47.0,-19.0,15.0
2016-02-12 21:00:00,USD,Low,Business Inventories m/m,0.1%,0.1%,-0.1%,-153.0,47.0,-19.0,15.0
2016-02-15 16:00:00,EUR,Low,Trade Balance,21.0B,22.4B,22.6B,-122.0,17.0,-9.0,8.0
2016-02-16 15:00:00,EUR,Low,Italian Trade Balance,6.02B,3.87B,4.40B,-69.0,22.0,18.0,15.0
2016-02-16 16:00:00,EUR,High,German ZEW Economic Sentiment,1.0,0.1,10.2,-69.0,-27.0,25.0,25.0
2016-02-16 16:00:00,EUR,Medium,ZEW Economic Sentiment,13.6,10.3,22.7,-69.0,-27.0,25.0,25.0
2016-02-16 19:30:00,USD,Medium,Empire State Manufacturing Index,-16.6,-10.5,-19.4,-69.0,-14.0,8.0,7.0
2016-02-16 21:00:00,USD,Low,NAHB Housing Market Index,58,60,61,-69.0,-42.0,11.0,7.0
2016-02-17 03:00:00,USD,Low,TIC Long-Term Purchases,-29.4B,30.2B,31.4B,-73.0,-9.0,-7.0,5.0
2016-02-17 19:30:00,USD,High,Building Permits,1.20M,1.21M,1.20M,-73.0,-24.0,12.0,8.0
2016-02-17 19:30:00,USD,High,PPI m/m,0.1%,-0.2%,-0.2%,-73.0,-24.0,12.0,8.0
2016-02-17 19:30:00,USD,Medium,Core PPI m/m,0.4%,0.1%,0.1%,-73.0,-24.0,12.0,8.0
2016-02-17 19:30:00,USD,Medium,Housing Starts,1.10M,1.16M,1.14M,-73.0,-24.0,12.0,8.0
2016-02-17 20:15:00,USD,Medium,Capacity Utilization Rate,77.1%,76.7%,76.4%,-73.0,-23.0,-23.0,-11.0
2016-02-17 20:15:00,USD,Medium,Industrial Production m/m,0.9%,0.3%,-0.7%,-73.0,-23.0,-23.0,-11.0
2016-02-18 13:45:00,EUR,Low,French Final CPI m/m,-1.0%,-1.0%,-1.0%,-86.0,-15.0,-12.0,-4.0
2016-02-18 15:00:00,EUR,Low,Current Account,25.5B,22.3B,26.9B,-86.0,17.0,17.0,17.0
2016-02-18 19:30:00,USD,High,Philly Fed Manufacturing Index,-2.8,-2.9,-3.5,-86.0,-32.0,-27.0,-19.0
2016-02-18 19:30:00,USD,High,Unemployment Claims,262K,275K,269K,-86.0,-32.0,-27.0,-19.0
2016-02-18 21:00:00,USD,Low,CB Leading Index m/m,-0.2%,-0.1%,-0.3%,-86.0,33.0,-15.0,-9.0
2016-02-18 21:30:00,USD,Low,Natural Gas Storage,-158B,-154B,-70B,-86.0,30.0,30.0,24.0
2016-02-18 22:00:00,USD,High,Crude Oil Inventories,2.1M,3.2M,-0.8M,-86.0,30.0,-22.0,-16.0
2016-02-19 13:00:00,EUR,Low,German PPI m/m,-0.7%,-0.3%,-0.5%,-73.0,-16.0,-4.0,3.0
2016-02-19 19:30:00,USD,High,CPI m/m,0.0%,-0.1%,-0.1%,-73.0,-28.0,-15.0,6.0
2016-02-19 19:30:00,USD,High,Core CPI m/m,0.3%,0.2%,0.1%,-73.0,-28.0,-15.0,6.0
2016-02-19 21:00:00,EUR,Low,Consumer Confidence,-9,-7,-6,-73.0,-34.0,-31.0,-31.0
