Time,Currency,Impact,Event,Actual,Forecast,Previous,EffectDay,Effect60,Effect30,Effect15
2021-02-18 19:30:00,USD,Low,Import Prices m/m,1.4%,1.0%,1.0%,55.0,21.0,19.0,10.0
2021-02-18 19:30:00,USD,Low,Unemployment Claims,861K,775K,848K,55.0,21.0,19.0,10.0
2021-02-18 20:10:00,EUR,Low,Consumer Confidence,-15,-15,-16,55.0,13.0,-10.0,-7.0
2021-02-18 21:30:00,USD,Low,Natural Gas Storage,-237B,-250B,-171B,55.0,-21.0,-15.0,-12.0
2021-02-18 22:00:00,USD,Medium,Crude Oil Inventories,-7.3M,-2.1M,-6.6M,55.0,22.0,-13.0,-8.0
2021-02-19 13:00:00,EUR,Low,German PPI m/m,1.4%,0.9%,0.8%,69.0,6.0,6.0,4.0
2021-02-19 13:45:00,EUR,Low,French Final CPI m/m,0.2%,0.2%,0.2%,69.0,16.0,8.0,2.0
2021-02-19 14:15:00,EUR,High,French Flash Services PMI,43.6,47.0,47.3,69.0,16.0,9.0,9.0
2021-02-19 14:15:00,EUR,Medium,French Flash Manufacturing PMI,55.0,51.7,51.6,69.0,16.0,9.0,9.0
2021-02-19 14:30:00,EUR,High,German Flash Manufacturing PMI,60.6,56.6,57.1,69.0,18.0,14.0,5.0
2021-02-19 14:30:00,EUR,High,German Flash Services PMI,45.9,46.5,46.7,69.0,18.0,14.0,5.0
2021-02-19 15:00:00,EUR,Medium,Flash Manufacturing PMI,57.7,54.6,54.8,69.0,25.0,9.0,6.0
2021-02-19 15:00:00,EUR,Medium,Flash Services PMI,44.7,45.9,45.4,69.0,25.0,9.0,6.0
2021-02-19 15:00:00,EUR,Low,Current Account,36.7B,22.0B,25.1B,69.0,25.0,9.0,6.0
2021-02-19 20:45:00,USD,Medium,Flash Manufacturing PMI,58.5,58.4,59.2,69.0,-16.0,-10.0,6.0
2021-02-19 20:45:00,USD,Low,Flash Services PMI,58.9,57.9,58.3,69.0,-16.0,-10.0,6.0
2021-02-19 21:00:00,USD,Low,Existing Home Sales,6.69M,6.59M,6.65M,69.0,-15.0,-13.0,-9.0
2021-02-22 15:00:00,EUR,Medium,German ifo Business Climate,92.4,90.5,90.3,65.0,-32.0,-23.0,15.0
2021-02-22 20:00:00,EUR,Low,Belgian NBB Business Climate,-4.4,-7.2,-7.5,65.0,25.0,-10.0,-10.0
2021-02-22 21:00:00,USD,Low,CB Leading Index m/m,0.5%,0.4%,0.4%,65.0,-20.0,-12.0,-8.0
2021-02-23 16:00:00,EUR,Low,Final CPI y/y,0.9%,0.9%,0.9%,-44.0,-14.0,-9.0,-8.0
2021-02-23 16:00:00,EUR,Low,Final Core CPI y/y,1.4%,1.4%,1.4%,-44.0,-14.0,-9.0,-8.0
2021-02-23 20:00:00,USD,Low,HPI m/m,1.1%,1.0%,1.0%,-44.0,11.0,7.0,4.0
2021-02-23 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,10.1%,9.9%,9.2%,-44.0,11.0,7.0,4.0
2021-02-23 20:59:00,USD,Low,Richmond Manufacturing Index,14,16,14,-44.0,-18.0,8.0,5.0
2021-02-23 21:00:00,USD,Medium,CB Consumer Confidence,91.3,90.2,88.9,-44.0,-18.0,8.0,5.0
2021-02-24 13:00:00,EUR,Low,German Final GDP q/q,0.3%,0.1%,0.1%,-65.0,13.0,8.0,3.0
2021-02-24 21:00:00,USD,Low,New Home Sales,923K,853K,885K,-65.0,-10.0,-8.0,8.0
2021-02-24 21:30:00,USD,Medium,Crude Oil Inventories,1.3M,-6.5M,-7.3M,-65.0,-27.0,7.0,7.0
2021-02-25 13:00:00,EUR,Low,German GfK Consumer Climate,-12.9,-14.0,-15.5,104.0,8.0,-6.0,-5.0
2021-02-25 15:00:00,EUR,Low,M3 Money Supply y/y,12.5%,12.6%,12.4%,104.0,21.0,16.0,13.0
2021-02-25 15:02:00,EUR,Low,Private Loans y/y,3.0%,3.2%,3.1%,104.0,20.0,15.0,11.0
2021-02-25 19:30:00,USD,Medium,Prelim GDP q/q,4.1%,4.2%,4.0%,104.0,-13.0,-12.0,-6.0
2021-02-25 19:30:00,USD,Low,Core Durable Goods Orders m/m,1.4%,0.6%,1.1%,104.0,-13.0,-12.0,-6.0
2021-02-25 19:30:00,USD,Low,Durable Goods Orders m/m,3.4%,0.9%,0.5%,104.0,-13.0,-12.0,-6.0
2021-02-25 19:30:00,USD,Low,Prelim GDP Price Index q/q,2.1%,2.0%,2.0%,104.0,-13.0,-12.0,-6.0
2021-02-25 19:30:00,USD,Low,Unemployment Claims,730K,828K,841K,104.0,-13.0,-12.0,-6.0
2021-02-25 21:00:00,USD,Low,Pending Home Sales m/m,-2.8%,0.2%,0.5%,104.0,34.0,16.0,10.0
2021-02-25 21:30:00,USD,Low,Natural Gas Storage,-338B,-323B,-237B,104.0,24.0,24.0,20.0
2021-02-26 13:00:00,EUR,Low,German Import Prices m/m,1.9%,1.1%,0.6%,-148.0,-12.0,8.0,4.0
2021-02-26 13:45:00,EUR,Low,French Consumer Spending m/m,-4.6%,-3.5%,22.4%,-148.0,-29.0,-20.0,-10.0
2021-02-26 13:45:00,EUR,Low,French Prelim CPI m/m,-0.1%,-0.3%,0.2%,-148.0,-29.0,-20.0,-10.0
2021-02-26 13:45:00,EUR,Low,French Prelim GDP q/q,-1.4%,-1.3%,-1.3%,-148.0,-29.0,-20.0,-10.0
2021-02-26 14:00:00,EUR,Low,Spanish Flash CPI y/y,0.0%,0.6%,0.5%,-148.0,-26.0,-17.0,-17.0
2021-02-26 19:30:00,USD,Low,Core PCE Price Index m/m,0.3%,0.1%,0.3%,-148.0,16.0,10.0,10.0
2021-02-26 19:30:00,USD,Low,Goods Trade Balance,-83.7B,-83.0B,-83.2B,-148.0,16.0,10.0,10.0
2021-02-26 19:30:00,USD,Low,Personal Income m/m,10.0%,9.4%,0.6%,-148.0,16.0,10.0,10.0
2021-02-26 19:30:00,USD,Low,Personal Spending m/m,2.4%,2.6%,-0.4%,-148.0,16.0,10.0,10.0
2021-02-26 19:30:00,USD,Low,Prelim Wholesale Inventories m/m,1.3%,0.3%,0.3%,-148.0,16.0,10.0,10.0
2021-02-26 20:45:00,USD,Medium,Chicago PMI,59.5,61.0,63.8,-148.0,17.0,17.0,-10.0
2021-02-26 21:00:00,USD,Low,Revised UoM Consumer Sentiment,76.8,76.5,76.2,-148.0,22.0,-16.0,-10.0
2021-03-01 23:30:00,EUR,Low,German Prelim CPI m/m,0.7%,0.5%,0.8%,-73.0,-9.0,-9.0,-9.0
2021-03-01 14:15:00,EUR,Low,Spanish Manufacturing PMI,52.9,52.1,49.3,-73.0,-27.0,8.0,-8.0
2021-03-01 14:45:00,EUR,Low,Italian Manufacturing PMI,56.9,57.0,55.1,-73.0,-39.0,-23.0,-14.0
2021-03-01 14:50:00,EUR,Low,French Final Manufacturing PMI,56.1,55.0,55.0,-73.0,-35.0,-20.0,-13.0
2021-03-01 14:55:00,EUR,Low,German Final Manufacturing PMI,60.7,60.6,60.6,-73.0,-34.0,-20.0,-16.0
2021-03-01 15:00:00,EUR,Low,Final Manufacturing PMI,57.9,57.7,57.7,-73.0,-29.0,-20.0,-13.0
2021-03-01 16:00:00,EUR,Low,Italian Prelim CPI m/m,0.1%,0.4%,0.7%,-73.0,-27.0,-19.0,-10.0
2021-03-01 20:45:00,USD,Medium,Final Manufacturing PMI,58.6,58.5,58.5,-73.0,-26.0,-23.0,9.0
2021-03-01 21:00:00,USD,High,ISM Manufacturing PMI,60.8,58.7,58.7,-73.0,-28.0,-23.0,-23.0
2021-03-01 21:00:00,USD,Low,Construction Spending m/m,1.7%,0.7%,1.1%,-73.0,-28.0,-23.0,-23.0
2021-03-01 21:00:00,USD,Low,ISM Manufacturing Prices,86.0,80.0,82.1,-73.0,-28.0,-23.0,-23.0
2021-03-02 13:00:00,EUR,Low,German Retail Sales m/m,-4.5%,0.2%,-9.1%,-69.0,-7.0,6.0,6.0
2021-03-02 14:00:00,EUR,Low,Spanish Unemployment Change,44.4K,10.5K,76.2K,-69.0,-20.0,-19.0,-7.0
2021-03-02 14:55:00,EUR,Low,German Unemployment Change,9K,-9K,-37K,-69.0,17.0,-12.0,-8.0
2021-03-02 16:00:00,EUR,Low,CPI Flash Estimate y/y,0.9%,0.9%,0.9%,-69.0,23.0,16.0,14.0
2021-03-02 16:00:00,EUR,Low,Core CPI Flash Estimate y/y,1.1%,1.1%,1.4%,-69.0,23.0,16.0,14.0
2021-03-02 21:00:00,USD,Low,IBD/TIPP Economic Optimism,55.4,52.1,51.9,-69.0,,,
2021-03-02 21:09:00,USD,Low,Wards Total Vehicle Sales,15.7M,16.4M,16.6M,-69.0,,,
2021-03-03 14:15:00,EUR,Low,Spanish Services PMI,43.1,43.1,41.7,,,,
2021-03-03 14:45:00,EUR,Low,Italian Services PMI,48.8,45.8,44.7,,,,
2021-03-03 14:50:00,EUR,Low,French Final Services PMI,45.6,43.6,43.6,,,,
2021-03-03 14:55:00,EUR,Low,German Final Services PMI,45.7,45.9,45.9,,,,
2021-03-03 15:00:00,EUR,Low,Final Services PMI,45.7,44.7,44.7,,,,
2021-03-03 16:00:00,EUR,Low,PPI m/m,1.4%,1.3%,0.9%,,,,
2021-03-03 19:15:00,USD,Medium,ADP Non-Farm Employment Change,117K,203K,195K,,,,
2021-03-03 20:45:00,USD,Low,Final Services PMI,59.8,58.9,58.9,,,,
2021-03-03 21:00:00,USD,Medium,ISM Services PMI,55.3,58.7,58.7,,,,
2021-03-03 21:30:00,USD,Medium,Crude Oil Inventories,21.6M,-1.3M,1.3M,,,,
2021-03-04 16:00:00,EUR,Low,Retail Sales m/m,-5.9%,-1.4%,1.8%,-41.0,-15.0,-15.0,-6.0
2021-03-04 16:00:00,EUR,Low,Unemployment Rate,8.1%,8.3%,8.1%,-41.0,-15.0,-15.0,-6.0
2021-03-04 19:30:00,USD,Low,Revised Nonfarm Productivity q/q,-4.2%,-4.7%,-4.8%,-41.0,9.0,-7.0,-5.0
2021-03-04 19:30:00,USD,Low,Revised Unit Labor Costs q/q,6.0%,6.7%,6.8%,-41.0,9.0,-7.0,-5.0
2021-03-04 19:30:00,USD,Low,Unemployment Claims,745K,758K,736K,-41.0,9.0,-7.0,-5.0
2021-03-04 21:00:00,USD,Low,Factory Orders m/m,2.6%,2.2%,1.6%,-41.0,9.0,-8.0,5.0
2021-03-04 21:30:00,USD,Low,Natural Gas Storage,-98B,-149B,-338B,-41.0,-20.0,9.0,9.0
2021-03-05 13:00:00,EUR,Low,German Factory Orders m/m,1.4%,0.4%,-2.2%,-157.0,-7.0,-4.0,-4.0
2021-03-05 13:45:00,EUR,Low,French Trade Balance,-3.9B,-3.4B,-3.6B,-157.0,10.0,-8.0,-5.0
2021-03-05 15:00:00,EUR,Low,Italian Retail Sales m/m,-3.0%,-0.6%,2.4%,-157.0,-38.0,-28.0,-20.0
2021-03-05 19:30:00,USD,High,Average Hourly Earnings m/m,0.2%,0.2%,0.1%,-157.0,-13.0,-13.0,-9.0
2021-03-05 19:30:00,USD,High,Non-Farm Employment Change,379K,197K,166K,-157.0,-13.0,-13.0,-9.0
2021-03-05 19:30:00,USD,High,Unemployment Rate,6.2%,6.3%,6.3%,-157.0,-13.0,-13.0,-9.0
2021-03-05 19:30:00,USD,Low,Trade Balance,-68.2B,-67.5B,-67.0B,-157.0,-13.0,-13.0,-9.0
2021-03-06 02:00:00,USD,Low,Consumer Credit m/m,-1.3B,11.8B,8.8B,18.0,10.0,-8.0,-3.0
2021-03-08 13:00:00,EUR,Low,German Industrial Production m/m,-2.5%,-1.4%,1.9%,-87.0,-26.0,-9.0,-4.0
2021-03-08 15:30:00,EUR,Low,Sentix Investor Confidence,5.0,0.3,-0.2,-87.0,-27.0,-18.0,-12.0
2021-03-08 21:00:00,USD,Low,Final Wholesale Inventories m/m,1.3%,1.3%,1.3%,-87.0,16.0,9.0,9.0
2021-03-09 12:30:00,EUR,Low,French Final Private Payrolls q/q,-0.1%,-0.2%,-0.2%,80.0,9.0,-5.0,-4.0
2021-03-09 13:00:00,EUR,Low,German Trade Balance,22.2B,17.9B,16.4B,80.0,9.0,9.0,8.0
2021-03-09 15:00:00,EUR,Low,Italian Industrial Production m/m,1.0%,0.8%,0.2%,80.0,22.0,8.0,5.0
2021-03-09 16:00:00,EUR,Low,Final Employment Change q/q,0.3%,0.3%,0.3%,80.0,17.0,11.0,11.0
2021-03-09 16:00:00,EUR,Low,Revised GDP q/q,-0.7%,-0.6%,-0.6%,80.0,17.0,11.0,11.0
2021-03-09 16:55:00,USD,Low,NFIB Small Business Index,95.8,96.7,95.0,80.0,-12.0,-8.0,6.0
2021-03-10 13:45:00,EUR,Low,French Industrial Production m/m,3.3%,0.5%,-0.7%,56.0,9.0,5.0,4.0
2021-03-10 19:30:00,USD,High,CPI m/m,0.4%,0.4%,0.3%,56.0,-14.0,-14.0,-5.0
2021-03-10 19:30:00,USD,High,Core CPI m/m,0.1%,0.2%,0.0%,56.0,-14.0,-14.0,-5.0
2021-03-10 21:30:00,USD,Medium,Crude Oil Inventories,13.8M,3.0M,21.6M,56.0,-31.0,-13.0,-9.0
2021-03-11 01:00:00,USD,Low,Federal Budget Balance,-310.9B,-298.6B,-162.8B,82.0,20.0,20.0,20.0
2021-03-11 18:45:00,EUR,Medium,Main Refinancing Rate,0.00%,0.00%,0.00%,82.0,-10.0,-10.0,-6.0
2021-03-11 19:30:00,USD,Low,Unemployment Claims,712K,730K,754K,82.0,31.0,-22.0,-5.0
2021-03-11 21:00:00,USD,Low,JOLTS Job Openings,6.92M,6.65M,6.75M,82.0,-34.0,-20.0,14.0
2021-03-11 21:30:00,USD,Low,Natural Gas Storage,-52B,-76B,-98B,82.0,-23.0,-20.0,-19.0
2021-03-12 13:00:00,EUR,Low,German Final CPI m/m,0.7%,0.7%,0.7%,-80.0,-17.0,-15.0,-9.0
2021-03-12 15:00:00,EUR,Low,Italian Quarterly Unemployment Rate,9.2%,9.8%,9.6%,-80.0,-19.0,-12.0,-12.0
2021-03-12 16:00:00,EUR,Low,Industrial Production m/m,0.8%,0.3%,-0.1%,-80.0,-26.0,-21.0,6.0
2021-03-12 19:30:00,USD,Low,Core PPI m/m,0.2%,0.2%,1.2%,-80.0,13.0,10.0,6.0
2021-03-12 19:30:00,USD,Low,PPI m/m,0.5%,0.4%,1.3%,-80.0,13.0,10.0,6.0
2021-03-12 21:00:00,USD,Low,Prelim UoM Consumer Sentiment,83.0,78.4,76.8,-80.0,15.0,-9.0,-9.0
2021-03-15 14:00:00,EUR,Low,German WPI m/m,1.4%,0.7%,2.1%,-57.0,-19.0,-14.0,-10.0
2021-03-15 19:30:00,USD,Low,Empire State Manufacturing Index,17.4,14.6,12.1,-57.0,-11.0,6.0,-5.0
2021-03-16 03:00:00,USD,Low,TIC Long-Term Purchases,90.8B,107.3B,121.0B,-69.0,-5.0,4.0,4.0
2021-03-16 14:45:00,EUR,Low,French Final CPI m/m,0.0%,-0.1%,-0.1%,-69.0,14.0,11.0,-8.0
2021-03-16 17:00:00,EUR,Low,ZEW Economic Sentiment,74.0,72.0,69.6,-69.0,18.0,13.0,7.0
2021-03-16 17:00:00,EUR,Low,German ZEW Economic Sentiment,76.6,74.0,71.2,-69.0,18.0,13.0,7.0
2021-03-16 19:30:00,USD,High,Core Retail Sales m/m,-2.7%,0.2%,8.3%,-69.0,-30.0,-24.0,-15.0
2021-03-16 19:30:00,USD,High,Retail Sales m/m,-3.0%,-0.5%,7.6%,-69.0,-30.0,-24.0,-15.0
2021-03-16 19:30:00,USD,Low,Import Prices m/m,1.3%,1.1%,1.4%,-69.0,-30.0,-24.0,-15.0
2021-03-16 20:15:00,USD,Low,Capacity Utilization Rate,73.8%,75.6%,75.5%,-69.0,-30.0,-12.0,-12.0
2021-03-16 20:15:00,USD,Low,Industrial Production m/m,-2.2%,0.4%,1.1%,-69.0,-30.0,-12.0,-12.0
2021-03-16 21:00:00,USD,Low,Business Inventories m/m,0.3%,0.3%,0.8%,-69.0,14.0,14.0,11.0
2021-03-16 21:00:00,USD,Low,NAHB Housing Market Index,82,84,84,-69.0,14.0,14.0,11.0
2021-03-17 17:00:00,EUR,Low,Final CPI y/y,0.9%,0.9%,0.9%,30.0,9.0,7.0,-4.0
2021-03-17 17:00:00,EUR,Low,Final Core CPI y/y,1.1%,1.1%,1.1%,30.0,9.0,7.0,-4.0
2021-03-17 19:30:00,USD,Low,Building Permits,1.68M,1.74M,1.89M,30.0,19.0,19.0,10.0
2021-03-17 19:30:00,USD,Low,Housing Starts,1.42M,1.56M,1.58M,30.0,19.0,19.0,10.0
2021-03-17 21:30:00,USD,Medium,Crude Oil Inventories,2.4M,2.8M,13.8M,30.0,-8.0,-7.0,-4.0
2021-03-18 01:00:00,USD,Medium,Federal Funds Rate,<0.25%,<0.25%,<0.25%,91.0,70.0,50.0,46.0
2021-03-18 16:00:00,EUR,Low,Italian Trade Balance,1.59B,7.05B,6.86B,91.0,-13.0,-13.0,5.0
2021-03-18 17:00:00,EUR,Low,Trade Balance,24.2B,28.8B,27.5B,91.0,10.0,-10.0,-8.0
2021-03-18 19:30:00,USD,Medium,Philly Fed Manufacturing Index,51.8,22.5,23.1,91.0,-23.0,-12.0,-12.0
2021-03-18 19:30:00,USD,Low,Unemployment Claims,770K,704K,725K,91.0,-23.0,-12.0,-12.0
2021-03-18 21:00:00,USD,Low,CB Leading Index m/m,0.2%,0.3%,0.5%,91.0,-17.0,15.0,15.0
2021-03-18 21:30:00,USD,Low,Natural Gas Storage,-11B,-21B,-52B,91.0,15.0,13.0,11.0
2021-03-19 14:00:00,EUR,Low,German PPI m/m,0.7%,0.8%,1.4%,-63.0,17.0,10.0,-5.0
2021-03-22 16:00:00,EUR,Low,Current Account,30.5B,34.5B,36.7B,70.0,-12.0,-11.0,5.0
2021-03-22 21:00:00,USD,Low,Existing Home Sales,6.22M,6.55M,6.66M,70.0,14.0,-9.0,-7.0
2021-03-23 19:30:00,USD,Low,Current Account,-188B,-189B,-181B,-89.0,-21.0,10.0,9.0
2021-03-23 20:59:00,USD,Low,Richmond Manufacturing Index,17,15,14,-89.0,14.0,14.0,-13.0
2021-03-23 21:00:00,USD,Low,New Home Sales,775K,872K,948K,-89.0,14.0,14.0,-13.0
2021-03-24 15:15:00,EUR,High,French Flash Services PMI,47.8,45.5,45.6,-54.0,22.0,20.0,13.0
2021-03-24 15:15:00,EUR,Medium,French Flash Manufacturing PMI,58.8,56.4,56.1,-54.0,22.0,20.0,13.0
2021-03-24 15:30:00,EUR,High,German Flash Manufacturing PMI,66.6,60.4,60.7,-54.0,28.0,-17.0,-15.0
2021-03-24 15:30:00,EUR,High,German Flash Services PMI,50.8,46.4,45.7,-54.0,28.0,-17.0,-15.0
2021-03-24 16:00:00,EUR,Medium,Flash Manufacturing PMI,62.4,57.5,57.9,-54.0,22.0,21.0,11.0
2021-03-24 16:00:00,EUR,Medium,Flash Services PMI,48.8,46.1,45.7,-54.0,22.0,21.0,11.0
2021-03-24 19:30:00,USD,Low,Core Durable Goods Orders m/m,-0.9%,0.6%,1.3%,-54.0,-17.0,10.0,-7.0
2021-03-24 19:30:00,USD,Low,Durable Goods Orders m/m,-1.1%,0.7%,3.5%,-54.0,-17.0,10.0,-7.0
2021-03-24 20:45:00,USD,Medium,Flash Manufacturing PMI,59.0,59.6,58.6,-54.0,-11.0,9.0,-8.0
2021-03-24 20:45:00,USD,Low,Flash Services PMI,60.0,60.1,59.8,-54.0,-11.0,9.0,-8.0
2021-03-24 21:28:00,EUR,Low,Consumer Confidence,-11,-15,-15,-54.0,13.0,12.0,5.0
2021-03-24 21:30:00,USD,Medium,Crude Oil Inventories,1.9M,1.4M,2.4M,-54.0,13.0,12.0,5.0
2021-03-25 14:00:00,EUR,Low,German GfK Consumer Climate,-6.2,-12.1,-12.7,-68.0,-13.0,-9.0,-7.0
2021-03-25 16:00:00,EUR,Low,M3 Money Supply y/y,12.3%,12.5%,12.5%,-68.0,10.0,5.0,3.0
2021-03-25 16:02:00,EUR,Low,Private Loans y/y,3.0%,3.2%,3.0%,-68.0,10.0,5.0,5.0
2021-03-25 19:30:00,USD,Medium,Final GDP q/q,4.3%,4.1%,4.1%,-68.0,22.0,-16.0,-16.0
2021-03-25 19:30:00,USD,Low,Final GDP Price Index q/q,2.0%,2.1%,2.1%,-68.0,22.0,-16.0,-16.0
2021-03-25 19:30:00,USD,Low,Unemployment Claims,684K,727K,781k,-68.0,22.0,-16.0,-16.0
2021-03-25 20:55:00,EUR,Low,Belgian NBB Business Climate,-1.0,-3.0,-4.4,-68.0,-20.0,-15.0,-10.0
2021-03-25 21:30:00,USD,Low,Natural Gas Storage,-36B,-21B,-11B,-68.0,-17.0,-10.0,-9.0
2021-03-26 16:00:00,EUR,Medium,German ifo Business Climate,96.6,93.1,92.7,46.0,14.0,12.0,-7.0
2021-03-26 19:30:00,USD,Low,Core PCE Price Index m/m,0.1%,0.1%,0.2%,46.0,14.0,-12.0,9.0
2021-03-26 19:30:00,USD,Low,Goods Trade Balance,-86.7B,-85.5B,-84.6B,46.0,14.0,-12.0,9.0
2021-03-26 19:30:00,USD,Low,Personal Income m/m,-7.1%,-7.3%,10.1%,46.0,14.0,-12.0,9.0
2021-03-26 19:30:00,USD,Low,Personal Spending m/m,-1.0%,-0.8%,3.4%,46.0,14.0,-12.0,9.0
2021-03-26 19:30:00,USD,Low,Prelim Wholesale Inventories m/m,0.5%,1.2%,1.3%,46.0,14.0,-12.0,9.0
2021-03-26 21:00:00,USD,Low,Revised UoM Consumer Sentiment,84.9,83.6,83.0,46.0,14.0,-11.0,6.0
2021-03-30 13:00:00,EUR,Low,German Import Prices m/m,1.7%,1.2%,1.9%,-67.0,-25.0,-12.0,4.0
2021-03-30 13:00:00,EUR,Low,German Prelim CPI m/m,0.5%,0.5%,0.7%,-67.0,-25.0,-12.0,4.0
2021-03-30 14:00:00,EUR,Low,Spanish Flash CPI y/y,1.3%,0.7%,0.0%,-67.0,-22.0,14.0,12.0
2021-03-30 20:00:00,USD,Low,HPI m/m,1.0%,1.2%,1.2%,-67.0,-26.0,-17.0,5.0
2021-03-30 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,11.1%,11.4%,10.2%,-67.0,-26.0,-17.0,5.0
2021-03-30 21:00:00,USD,Medium,CB Consumer Confidence,109.7,96.9,90.4,-67.0,15.0,12.0,10.0
2021-03-31 13:45:00,EUR,Low,French Consumer Spending m/m,0.0%,1.2%,-4.9%,56.0,17.0,13.0,6.0
2021-03-31 13:45:00,EUR,Low,French Prelim CPI m/m,0.6%,0.7%,0.0%,56.0,17.0,13.0,6.0
2021-03-31 14:55:00,EUR,Low,German Unemployment Change,-8K,-4K,9K,56.0,17.0,15.0,6.0
2021-03-31 16:00:00,EUR,Low,CPI Flash Estimate y/y,1.3%,1.4%,0.9%,56.0,-16.0,-6.0,-6.0
2021-03-31 16:00:00,EUR,Low,Core CPI Flash Estimate y/y,0.9%,1.1%,1.1%,56.0,-16.0,-6.0,-6.0
2021-03-31 16:00:00,EUR,Low,Italian Prelim CPI m/m,0.3%,0.1%,0.1%,56.0,-16.0,-6.0,-6.0
2021-03-31 19:15:00,USD,High,ADP Non-Farm Employment Change,517K,552K,176K,56.0,-10.0,9.0,8.0
2021-03-31 20:45:00,USD,Low,Chicago PMI,66.3,61.2,59.5,56.0,19.0,17.0,11.0
2021-03-31 21:00:00,USD,Medium,Pending Home Sales m/m,-10.6%,-3.1%,-2.4%,56.0,24.0,11.0,10.0
2021-03-31 21:30:00,USD,Medium,Crude Oil Inventories,-0.9M,-1.3M,1.9M,56.0,-29.0,19.0,-7.0
2021-04-01 13:00:00,EUR,Low,German Retail Sales m/m,1.2%,2.0%,-4.5%,67.0,21.0,13.0,6.0
2021-04-01 14:15:00,EUR,Low,Spanish Manufacturing PMI,56.9,56.0,52.9,67.0,16.0,16.0,15.0
2021-04-01 14:45:00,EUR,Low,Italian Manufacturing PMI,59.8,59.7,56.9,67.0,14.0,11.0,11.0
2021-04-01 14:50:00,EUR,Low,French Final Manufacturing PMI,59.3,58.8,58.8,67.0,14.0,14.0,11.0
2021-04-01 14:55:00,EUR,Low,German Final Manufacturing PMI,66.6,66.6,66.6,67.0,-11.0,10.0,-7.0
2021-04-01 15:00:00,EUR,Low,Final Manufacturing PMI,62.5,62.4,62.4,67.0,-17.0,10.0,-7.0
2021-04-01 19:30:00,USD,Low,Unemployment Claims,719K,678K,658K,67.0,20.0,-12.0,-9.0
2021-04-01 20:45:00,USD,Low,Final Manufacturing PMI,59.1,59.2,59.0,67.0,-22.0,-22.0,7.0
2021-04-01 21:00:00,USD,Medium,ISM Manufacturing PMI,64.7,61.5,60.8,67.0,26.0,-17.0,-17.0
2021-04-01 21:00:00,USD,Low,Construction Spending m/m,-0.8%,-0.9%,1.2%,67.0,26.0,-17.0,-17.0
2021-04-01 21:00:00,USD,Low,ISM Manufacturing Prices,85.6,83.5,86.0,67.0,26.0,-17.0,-17.0
2021-04-01 21:00:00,USD,Low,Wards Total Vehicle Sales,17.7M,16.4M,15.7M,67.0,26.0,-17.0,-17.0
2021-04-01 21:30:00,USD,Low,Natural Gas Storage,14B,-20B,-36B,67.0,26.0,23.0,-8.0
2021-04-02 19:30:00,USD,High,Average Hourly Earnings m/m,-0.1%,0.1%,0.3%,-37.0,-37.0,29.0,29.0
2021-04-02 19:30:00,USD,High,Non-Farm Employment Change,916K,652K,468K,-37.0,-37.0,29.0,29.0
2021-04-02 19:30:00,USD,High,Unemployment Rate,6.0%,6.0%,6.2%,-37.0,-37.0,29.0,29.0
2021-04-05 20:45:00,USD,Low,Final Services PMI,60.4,60.3,60.0,79.0,28.0,20.0,15.0
2021-04-05 21:00:00,USD,Medium,ISM Services PMI,63.7,58.3,55.3,79.0,18.0,15.0,10.0
2021-04-05 21:00:00,USD,Low,Factory Orders m/m,-0.8%,-0.5%,2.7%,79.0,18.0,15.0,10.0
2021-04-06 14:00:00,EUR,Low,Spanish Unemployment Change,-59.1K,-45.0K,44.4K,61.0,24.0,14.0,9.0
2021-04-06 14:00:00,EUR,Low,Italian Monthly Unemployment Rate,10.3%,9.0%,9.8%,61.0,24.0,14.0,9.0
2021-04-06 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,10.2%,8.9%,10.3%,61.0,-25.0,-16.0,-5.0
2021-04-06 15:30:00,EUR,Low,Sentix Investor Confidence,13.1,6.8,5.0,61.0,27.0,22.0,-12.0
2021-04-06 16:00:00,EUR,Low,Unemployment Rate,8.3%,8.1%,8.3%,61.0,-15.0,-11.0,10.0
2021-04-06 20:37:00,USD,Low,IBD/TIPP Economic Optimism,56.4,56.2,55.4,61.0,11.0,6.0,-4.0
2021-04-06 21:00:00,USD,Low,JOLTS Job Openings,7.37M,6.91M,7.10M,61.0,10.0,10.0,7.0
2021-04-07 14:15:00,EUR,Low,Spanish Services PMI,48.1,45.6,43.1,63.0,17.0,-10.0,7.0
2021-04-07 14:45:00,EUR,Low,Italian Services PMI,48.6,49.2,48.8,63.0,-16.0,12.0,12.0
2021-04-07 14:50:00,EUR,Low,French Final Services PMI,48.2,47.8,47.8,63.0,-16.0,-15.0,8.0
2021-04-07 14:55:00,EUR,Low,German Final Services PMI,51.5,50.8,50.8,63.0,21.0,-16.0,7.0
2021-04-07 15:00:00,EUR,Low,Final Services PMI,49.6,48.8,48.8,63.0,22.0,-14.0,-8.0
2021-04-07 19:30:00,USD,Low,Trade Balance,-71.1B,-70.2B,-67.8B,63.0,21.0,8.0,-6.0
2021-04-07 21:30:00,USD,Medium,Crude Oil Inventories,-3.5M,-2.0M,-0.9M,63.0,-25.0,-18.0,13.0
