Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Mar 28 2021,7:50pm,JPY,Low,BOJ Summary of Opinions,,,
Mon Mar 29 2021,4:30am,GBP,Low,M4 Money Supply m/m,0.8%,0.6%,0.7%
,,GBP,Low,Mortgage Approvals,88K,95K,97K
,4:32am,GBP,Low,Net Lending to Individuals m/m,4.9B,3.6B,2.6B
,11:00am,USD,Low,FOMC Member Waller Speaks,,,
,5:45pm,NZD,Low,Building Consents m/m,-18.2%,,1.5%
,7:30pm,JPY,Low,Unemployment Rate,2.9%,3.0%,2.9%
,7:50pm,JPY,Low,Retail Sales y/y,-1.5%,-2.7%,-2.4%
Tue Mar 30 2021,2:00am,EUR,Low,German Import Prices m/m,1.7%,1.2%,1.9%
,All Day,EUR,Low,German Prelim CPI m/m,0.5%,0.5%,0.7%
,3:00am,CHF,Low,KOF Economic Barometer,117.8,104.2,102.6
,,EUR,Low,Spanish Flash CPI y/y,1.3%,0.7%,0.0%
,5:18am,EUR,Low,Italian 10-y Bond Auction,0.72|1.4,,0.65|1.4
,9:00am,USD,Low,FOMC Member Quarles Speaks,,,
,,USD,Low,HPI m/m,1.0%,1.2%,1.2%
,,USD,Low,S&P/CS Composite-20 HPI y/y,11.1%,11.4%,10.2%
,10:00am,USD,Medium,CB Consumer Confidence,109.7,96.9,90.4
,12:00pm,USD,Low,FOMC Member Bostic Speaks,,,
,2:30pm,USD,Low,FOMC Member Williams Speaks,,,
,7:01pm,GBP,Low,BRC Shop Price Index y/y,-2.4%,,-2.4%
,7:50pm,JPY,Low,Prelim Industrial Production m/m,-2.1%,-1.3%,4.3%
,8:00pm,NZD,Medium,ANZ Business Confidence,-4.1,,0.0
,8:30pm,AUD,Low,Building Approvals m/m,21.6%,3.5%,-19.4%
,,AUD,Low,Private Sector Credit m/m,0.2%,0.3%,0.2%
,9:00pm,CNY,Medium,Manufacturing PMI,51.9,51.3,50.6
,,CNY,Low,Non-Manufacturing PMI,56.3,51.9,51.4
Wed Mar 31 2021,12:59am,JPY,Low,Housing Starts y/y,-3.7%,-5.0%,-3.1%
,2:00am,GBP,Medium,Final GDP q/q,1.3%,1.0%,1.0%
,,GBP,Low,Current Account,-26.3B,-34.8B,-14.3B
,,GBP,Low,Nationwide HPI m/m,-0.2%,0.4%,0.7%
,,GBP,Low,Revised Business Investment q/q,5.9%,1.3%,1.3%
,2:45am,EUR,Low,French Consumer Spending m/m,0.0%,1.2%,-4.9%
,,EUR,Low,French Prelim CPI m/m,0.6%,0.7%,0.0%
,3:55am,EUR,Low,German Unemployment Change,-8K,-4K,9K
,4:00am,CHF,Low,Credit Suisse Economic Expectations,66.7,,55.5
,5:00am,EUR,Low,CPI Flash Estimate y/y,1.3%,1.4%,0.9%
,,EUR,Low,Core CPI Flash Estimate y/y,0.9%,1.1%,1.1%
,,EUR,Low,Italian Prelim CPI m/m,0.3%,0.1%,0.1%
,8:15am,USD,High,ADP Non-Farm Employment Change,517K,552K,176K
,8:30am,CAD,Medium,GDP m/m,0.7%,0.5%,0.1%
,,CAD,Low,IPPI m/m,2.6%,2.5%,2.3%
,,CAD,Low,RMPI m/m,6.6%,5.3%,5.6%
,9:00am,CHF,Low,SNB Quarterly Bulletin,,,
,9:45am,USD,Low,Chicago PMI,66.3,61.2,59.5
,10:00am,USD,Medium,Pending Home Sales m/m,-10.6%,-3.1%,-2.4%
