Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,7:50pm,JPY,Low,Core Machinery Orders m/m,3.4%,0.9%,8.0%
,8:00pm,USD,Medium,FOMC Member Kaplan Speaks,,,
,11:45pm,JPY,Low,30-y Bond Auction,0.88|4.0,,0.83|3.7
Wed Oct 11 2017,1:58am,JPY,Low,Prelim Machine Tool Orders y/y,45.3%,,36.2%
,10:00am,USD,Medium,JOLTS Job Openings,6.08M,6.13M,6.14M
,1:01pm,USD,Low,10-y Bond Auction,2.35|2.5,,2.18|2.3
,2:00pm,USD,High,FOMC Meeting Minutes,,,
,5:45pm,NZD,Low,FPI m/m,-0.2%,,0.6%
,7:01pm,GBP,Low,RICS House Price Balance,6%,4%,6%
,7:50pm,JPY,Low,Bank Lending y/y,3.0%,2.6%,3.2%
,,JPY,Low,PPI y/y,3.0%,3.0%,2.9%
,8:00pm,AUD,Low,MI Inflation Expectations,4.3%,,3.8%
,8:30pm,AUD,Low,Home Loans m/m,1.0%,0.5%,2.8%
Thu Oct 12 2017,12:30am,JPY,Low,Tertiary Industry Activity m/m,-0.2%,0.1%,0.1%
,2:45am,EUR,Low,French Final CPI m/m,-0.2%,-0.1%,-0.1%
,4:30am,GBP,Medium,BOE Credit Conditions Survey,,,
,5:00am,EUR,Low,Industrial Production m/m,1.4%,0.6%,0.3%
,8:30am,CAD,Medium,NHPI m/m,0.1%,0.3%,0.4%
,,USD,High,PPI m/m,0.4%,0.4%,0.2%
,,USD,High,Unemployment Claims,243K,251K,258K
,,USD,Medium,Core PPI m/m,0.4%,0.2%,0.1%
,10:30am,EUR,High,ECB President Draghi Speaks,,,
,,USD,Medium,FOMC Member Brainard Speaks,,,
,,USD,Medium,FOMC Member Powell Speaks,,,
,,USD,Low,Natural Gas Storage,87B,74B,42B
,11:00am,USD,High,Crude Oil Inventories,-2.7M,-1.9M,-6.0M
,1:01pm,USD,Low,30-y Bond Auction,2.87|2.5,,2.79|2.2
,3:15pm,CAD,Medium,Gov Council Member Wilkins Speaks,,,
,5:30pm,NZD,Medium,BusinessNZ Manufacturing Index,57.5,,57.9
,7:50pm,JPY,Low,M2 Money Stock y/y,4.1%,4.0%,4.0%
,8:30pm,AUD,Medium,RBA Financial Stability Review,,,
,10:00pm,CNY,Medium,Trade Balance,193B,266B,287B
,11:30pm,CNY,Low,USD-Denominated Trade Balance,28.5B,38.4B,42.0B
Fri Oct 13 2017,2:00am,EUR,Low,German Final CPI m/m,0.1%,0.1%,0.1%
,2:36am,CNY,Low,Foreign Direct Investment ytd/y,1.6%,,-0.2%
,3:15am,CHF,Medium,PPI m/m,0.5%,0.3%,0.3%
,8:30am,USD,High,CPI m/m,0.5%,0.6%,0.4%
,,USD,High,Core CPI m/m,0.1%,0.2%,0.2%
,,USD,High,Core Retail Sales m/m,1.0%,0.9%,0.5%
,,USD,High,Retail Sales m/m,1.6%,1.7%,-0.1%
,9:30am,GBP,Low,CB Leading Index m/m,-0.1%,,-0.2%
,10:00am,USD,Medium,Prelim UoM Consumer Sentiment,101.1,95.1,95.1
,,USD,Low,Business Inventories m/m,0.7%,0.7%,0.3%
,,USD,Low,Prelim UoM Inflation Expectations,2.3%,,2.7%
,Day 1,All,Low,IMF Meetings,,,
,10:25am,USD,Medium,FOMC Member Evans Speaks,,,
,11:30am,USD,Medium,FOMC Member Kaplan Speaks,,,
,10:00pm,CNY,Low,M2 Money Supply y/y,9.2%,8.9%,8.9%
,,CNY,Low,New Loans,1270B,1160B,1090B
Sat Oct 14 2017,Day 2,All,Low,IMF Meetings,,,
,1:00pm,EUR,High,ECB President Draghi Speaks,,,
