Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Sep 27 2020,All Day,CNY,Holiday,Bank Holiday,,,
Mon Sep 28 2020,9:45am,EUR,High,ECB President Lagarde Speaks,,,
,2:00pm,USD,Low,FOMC Member Mester Speaks,,,
,7:30pm,JPY,Low,Tokyo Core CPI y/y,-0.2%,-0.3%,-0.3%
,7:50pm,JPY,Low,BOJ Summary of Opinions,,,
Tue Sep 29 2020,All Day,EUR,Low,German Prelim CPI m/m,-0.2%,-0.1%,-0.1%
,3:00am,EUR,Low,Spanish Flash CPI y/y,-0.4%,-0.4%,-0.5%
,4:30am,GBP,Low,M4 Money Supply m/m,-0.4%,1.1%,0.8%
,,GBP,Low,Mortgage Approvals,85K,72K,66K
,,GBP,Low,Net Lending to Individuals m/m,3.4B,5.2B,3.9B
,5:22am,EUR,Low,Italian 10-y Bond Auction,0.89|1.3,,1.11|1.3
,8:30am,CAD,Low,IPPI m/m,0.3%,0.6%,0.7%
,,CAD,Low,RMPI m/m,3.2%,6.2%,3.0%
,,USD,Low,Goods Trade Balance,-82.9B,-81.8B,-80.1B
,,USD,Low,Prelim Wholesale Inventories m/m,0.5%,-0.1%,-0.3%
,9:00am,USD,Low,S&P/CS Composite-20 HPI y/y,3.9%,3.6%,3.5%
,9:15am,USD,Low,FOMC Member Williams Speaks,,,
,9:30am,USD,Low,FOMC Member Harker Speaks,,,
,10:00am,USD,Medium,CB Consumer Confidence,101.8,90.0,86.3
,11:40am,USD,Low,FOMC Member Clarida Speaks,,,
,1:00pm,USD,Low,FOMC Member Quarles Speaks,,,
,,USD,Low,FOMC Member Williams Speaks,,,
,2:00pm,USD,Low,Loan Officer Survey,,,
,3:00pm,USD,Low,FOMC Member Quarles Speaks,,,
,5:45pm,NZD,Low,Building Consents m/m,0.3%,,-4.6%
,7:01pm,GBP,Low,BRC Shop Price Index y/y,-1.6%,,-1.6%
,7:50pm,JPY,Low,Prelim Industrial Production m/m,1.7%,1.5%,8.7%
,,JPY,Low,Retail Sales y/y,-1.9%,-3.2%,-2.9%
,8:00pm,NZD,Low,ANZ Business Confidence,-28.5,,-26.0
,9:00pm,CNY,Medium,Manufacturing PMI,51.5,51.3,51.0
,,CNY,Low,Non-Manufacturing PMI,55.9,54.6,55.2
,9:30pm,AUD,Low,Building Approvals m/m,-1.6%,0.1%,12.2%
,,AUD,Low,Private Sector Credit m/m,0.0%,-0.1%,-0.1%
,9:45pm,CNY,Low,Caixin Manufacturing PMI,53.0,53.1,53.1
Wed Sep 30 2020,1:00am,JPY,Low,Housing Starts y/y,-9.1%,-10.0%,-11.4%
,1:59am,EUR,Low,German Import Prices m/m,0.1%,0.0%,0.3%
,,EUR,Low,German Retail Sales m/m,3.1%,0.4%,-0.2%
,,GBP,Low,Nationwide HPI m/m,0.9%,0.5%,2.0%
,2:00am,GBP,Low,Current Account,-2.8B,-1.0B,-20.8B
,,GBP,Low,Final GDP q/q,-19.8%,-20.4%,-20.4%
,2:02am,GBP,Low,Revised Business Investment q/q,-26.5%,-31.4%,-31.4%
,2:45am,EUR,Low,French Consumer Spending m/m,2.3%,-0.2%,-0.9%
,,EUR,Low,French Prelim CPI m/m,-0.5%,-0.3%,-0.1%
,3:00am,CHF,Medium,KOF Economic Barometer,113.8,106.1,110.2
,3:20am,EUR,High,ECB President Lagarde Speaks,,,
,3:55am,EUR,Low,German Unemployment Change,-8K,-7K,-9K
,4:00am,CHF,Low,Credit Suisse Economic Expectations,26.2,,45.6
,4:30am,GBP,Low,MPC Member Haldane Speaks,,,
,5:00am,EUR,Low,Italian Prelim CPI m/m,-0.6%,-0.5%,0.3%
,8:15am,USD,Medium,ADP Non-Farm Employment Change,749K,650K,481K
,8:20am,USD,Medium,Chicago PMI,62.4,52.0,51.2
,8:30am,CAD,Medium,GDP m/m,3.0%,2.9%,6.5%
,,USD,Medium,Final GDP q/q,-31.4%,-31.7%,-31.7%
,,USD,Low,Final GDP Price Index q/q,-1.8%,-2.0%,-2.0%
,9:00am,CHF,Low,SNB Quarterly Bulletin,,,
,10:00am,USD,Medium,Pending Home Sales m/m,8.8%,3.1%,5.9%
,10:30am,USD,Low,Crude Oil Inventories,-2.0M,1.0M,-1.6M
,11:00am,USD,Low,FOMC Member Kashkari Speaks,,,
,1:40pm,USD,Low,FOMC Member Bowman Speaks,,,
,6:30pm,AUD,Low,AIG Manufacturing Index,46.7,,49.3
,7:50pm,JPY,Low,Tankan Manufacturing Index,-27,-23,-34
,,JPY,Low,Tankan Non-Manufacturing Index,-12,-9,-17
,All Day,CNY,Holiday,Bank Holiday,,,
,8:30pm,JPY,Low,Final Manufacturing PMI,47.7,47.3,47.3
,11:35pm,JPY,Low,10-y Bond Auction,0.02|4.1,,0.03|3.2
Thu Oct 1 2020,2:30am,AUD,Low,Commodity Prices y/y,-5.8%,,-10.2%
,,CHF,Low,CPI m/m,0.0%,0.0%,0.0%
,,CHF,Low,Retail Sales y/y,2.5%,4.5%,3.6%
,3:15am,EUR,Low,Spanish Manufacturing PMI,50.8,50.5,49.9
,3:30am,CHF,Low,Manufacturing PMI,53.1,53.4,51.8
,3:45am,EUR,Low,Italian Manufacturing PMI,53.2,53.6,53.1
,3:50am,EUR,Low,French Final Manufacturing PMI,51.2,50.9,50.9
,3:55am,EUR,Low,German Final Manufacturing PMI,56.4,56.6,56.6
,4:00am,EUR,Low,Final Manufacturing PMI,53.7,53.7,53.7
,,EUR,Low,Italian Monthly Unemployment Rate,9.7%,10.2%,9.8%
,4:30am,GBP,Medium,Final Manufacturing PMI,54.1,54.3,54.3
,4:55am,EUR,Low,Spanish 10-y Bond Auction,0.22|3.2,,0.05|2.4
,5:00am,EUR,Low,PPI m/m,0.1%,0.2%,0.7%
,,EUR,Low,Unemployment Rate,8.1%,8.1%,8.0%
,5:01am,EUR,Low,French 10-y Bond Auction,-0.25|1.8,,-0.19|1.6
,6:20am,GBP,Low,MPC Member Haldane Speaks,,,
,7:30am,USD,Low,Challenger Job Cuts y/y,185.9%,,116.5%
,8:30am,CAD,Low,Building Permits m/m,1.7%,2.0%,-1.6%
,,USD,Medium,Core PCE Price Index m/m,0.3%,0.3%,0.4%
,,USD,Medium,Personal Spending m/m,1.0%,0.7%,1.5%
,,USD,Medium,Unemployment Claims,837K,850K,873K
,,USD,Low,Personal Income m/m,-2.7%,-2.0%,0.5%
,9:30am,CAD,Medium,Manufacturing PMI,56.0,,55.1
,9:45am,USD,Low,Final Manufacturing PMI,53.2,53.5,53.5
,10:00am,USD,High,ISM Manufacturing PMI,55.4,56.0,56.0
,,USD,Low,Construction Spending m/m,1.4%,0.8%,0.7%
,,USD,Low,ISM Manufacturing Prices,62.8,59.0,59.5
,All Day,USD,Low,Wards Total Vehicle Sales,16.3M,15.5M,15.2M
,10:30am,USD,Low,Natural Gas Storage,76B,76B,66B
,11:00am,USD,Low,FOMC Member Williams Speaks,,,
,3:00pm,USD,Low,FOMC Member Bowman Speaks,,,
,7:30pm,JPY,Low,Unemployment Rate,3.0%,3.0%,2.9%
,7:50pm,JPY,Low,Monetary Base y/y,14.3%,11.9%,11.5%
,All Day,CNY,Holiday,Bank Holiday,,,
,9:30pm,AUD,Low,Retail Sales m/m,-4.0%,3.2%,-4.2%
Fri Oct 2 2020,1:00am,JPY,Low,Consumer Confidence,32.7,31.6,29.3
,2:45am,EUR,Low,French Gov Budget Balance,-165.7B,,-151.0B
,3:00am,EUR,Medium,Spanish Unemployment Change,-26.3K,59.5K,29.8K
,5:00am,EUR,Low,CPI Flash Estimate y/y,-0.3%,-0.1%,-0.2%
,,EUR,Low,Core CPI Flash Estimate y/y,0.2%,0.5%,0.4%
,8:30am,USD,High,Average Hourly Earnings m/m,0.1%,0.5%,0.3%
,,USD,High,Non-Farm Employment Change,661K,900K,1489K
,,USD,High,Unemployment Rate,7.9%,8.2%,8.4%
,9:00am,USD,Low,FOMC Member Harker Speaks,,,
,10:00am,USD,Medium,Revised UoM Consumer Sentiment,80.4,78.9,78.9
,,USD,Low,Factory Orders m/m,0.7%,1.5%,6.5%
,,USD,Low,Revised UoM Inflation Expectations,2.6%,,2.7%
Sat Oct 3 2020,12:00pm,AUD,Holiday,Daylight Saving Time Shift,,,
