Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Apr 16 2017,All Day,NZD,Holiday,Bank Holiday,,,
,All Day,AUD,Holiday,Bank Holiday,,,
,10:00pm,CNY,High,GDP q/y,6.9%,6.8%,6.8%
,,CNY,High,Industrial Production y/y,7.6%,6.2%,6.3%
,,CNY,Medium,Fixed Asset Investment ytd/y,9.2%,8.8%,8.9%
,,CNY,Medium,NBS Press Conference,,,
,,CNY,Low,Retail Sales y/y,10.9%,9.7%,9.5%
Mon Apr 17 2017,All Day,CHF,Holiday,Bank Holiday,,,
,2:15am,JPY,High,BOJ Gov Kuroda Speaks,,,
,All Day,EUR,Holiday,French Bank Holiday,,,
,All Day,EUR,Holiday,German Bank Holiday,,,
,All Day,EUR,Holiday,Italian Bank Holiday,,,
,All Day,GBP,Holiday,Bank Holiday,,,
,8:30am,USD,Medium,Empire State Manufacturing Index,5.2,15.2,16.4
,10:00am,USD,Low,NAHB Housing Market Index,68,70,71
,4:00pm,USD,Low,TIC Long-Term Purchases,53.4B,12.4B,5.9B
,9:30pm,AUD,High,Monetary Policy Meeting Minutes,,,
Tue Apr 18 2017,6:05am,GBP,High,Prime Minister May Speaks,,,
,8:30am,CAD,Medium,Foreign Securities Purchases,38.84B,5.21B,6.35B
,,USD,High,Building Permits,1.26M,1.25M,1.22M
,,USD,Medium,Housing Starts,1.22M,1.25M,1.30M
,9:15am,USD,Medium,Capacity Utilization Rate,76.1%,76.3%,75.4%
,,USD,Medium,Industrial Production m/m,0.5%,0.5%,0.0%
,10:19am,NZD,High,GDT Price Index,3.1%,,1.6%
,10:30am,AUD,Low,CB Leading Index m/m,0.4%,,0.4%
,12:45pm,CAD,Medium,Gov Council Member Wilkins Speaks,,,
,8:30pm,AUD,Low,MI Leading Index m/m,0.1%,,-0.1%
,9:30pm,AUD,Low,New Motor Vehicle Sales m/m,1.9%,,-2.7%
Wed Apr 19 2017,4:04am,EUR,Low,Italian Trade Balance,1.88B,2.24B,-0.57B
,5:00am,EUR,Medium,Final CPI y/y,1.5%,1.5%,1.5%
,,EUR,Low,Final Core CPI y/y,0.7%,0.7%,0.7%
,,EUR,Low,Trade Balance,19.2B,18.6B,15.7B
,5:35am,EUR,Low,German 30-y Bond Auction,0.87|1.2,,1.18|1.4
,10:30am,USD,High,Crude Oil Inventories,-1.0M,-1.0M,-2.2M
,1:00pm,CAD,Medium,Gov Council Member Wilkins Speaks,,,
,2:00pm,USD,Low,Beige Book,,,
,4:00pm,USD,Medium,FOMC Member Fischer Speaks,,,
,6:45pm,NZD,High,CPI q/q,1.0%,0.8%,0.4%
,7:50pm,JPY,Low,Trade Balance,0.17T,0.61T,0.61T
,9:30pm,AUD,Medium,NAB Quarterly Business Confidence,6,,6
Thu Apr 20 2017,2:00am,EUR,Low,German PPI m/m,0.0%,0.2%,0.2%
,4:50am,EUR,Low,Spanish 10-y Bond Auction,1.68|1.5,,1.61|1.6
,8:30am,USD,High,Philly Fed Manufacturing Index,22.0,25.6,32.8
,,USD,High,Unemployment Claims,244K,241K,234K
,10:00am,EUR,Low,Consumer Confidence,-4,-5,-5
,,USD,Low,CB Leading Index m/m,0.4%,0.2%,0.5%
,10:30am,USD,Low,Natural Gas Storage,54B,49B,10B
,11:30am,GBP,High,BOE Gov Carney Speaks,,,
,12:30pm,GBP,High,BOE Gov Carney Speaks,,,
,1:15pm,USD,High,Treasury Sec Mnuchin Speaks,,,
,8:30pm,JPY,Low,Flash Manufacturing PMI,52.8,52.5,52.4
Fri Apr 21 2017,12:30am,JPY,Low,Tertiary Industry Activity m/m,0.2%,0.3%,-0.2%
,3:00am,EUR,Medium,French Flash Manufacturing PMI,55.1,53.2,53.3
,,EUR,Medium,French Flash Services PMI,57.7,57.2,57.5
,3:30am,EUR,Medium,German Flash Manufacturing PMI,58.2,58.1,58.3
,,EUR,Medium,German Flash Services PMI,54.7,55.5,55.6
,4:00am,EUR,Medium,Flash Manufacturing PMI,56.8,56.1,56.2
,,EUR,Medium,Flash Services PMI,56.2,56.0,56.0
,,EUR,Low,Current Account,37.9B,26.3B,26.1B
,4:30am,GBP,High,Retail Sales m/m,-1.8%,-0.3%,1.7%
,7:45am,GBP,Medium,MPC Member Saunders Speaks,,,
,8:30am,CAD,High,CPI m/m,0.2%,0.4%,0.2%
,,CAD,Medium,Common CPI y/y,1.3%,,1.3%
,,CAD,Medium,Median CPI y/y,1.7%,,1.8%
,,CAD,Medium,Trimmed CPI y/y,1.4%,,1.5%
,8:33am,CAD,Low,Core CPI m/m,0.3%,,0.4%
,9:30am,USD,Medium,FOMC Member Kashkari Speaks,,,
,9:45am,USD,Low,Flash Manufacturing PMI,52.8,53.9,53.3
,,USD,Low,Flash Services PMI,52.5,53.7,52.8
,10:00am,USD,Medium,Existing Home Sales,5.71M,5.61M,5.47M
,Day 1,All,Low,IMF Meetings,,,
Sat Apr 22 2017,Day 2,All,Medium,IMF Meetings,,,
,4:15pm,USD,High,Treasury Sec Mnuchin Speaks,,,
