Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,7:01pm,GBP,Low,BRC Shop Price Index y/y,-2.1%,,-1.7%
,7:50pm,JPY,Medium,Current Account,0.60T,0.61T,1.06T
,11:36pm,JPY,High,Monetary Policy Statement,,,
Wed Apr 8 2015,1:00am,JPY,Low,Economy Watchers Sentiment,52.2,50.6,50.1
,2:00am,EUR,Medium,German Factory Orders m/m,-0.9%,1.5%,-2.6%
,2:32am,JPY,High,BOJ Press Conference,,,
,2:45am,EUR,Low,French Trade Balance,-3.4B,-3.8B,-3.7B
,3:15am,CHF,Medium,CPI m/m,0.3%,0.1%,-0.3%
,4:10am,EUR,Low,Retail PMI,48.6,,46.4
,4:30am,GBP,Medium,BOE Credit Conditions Survey,,,
,,GBP,Low,Housing Equity Withdrawal q/q,-13.0B,-10.2B,-12.2B
,5:00am,EUR,Medium,Retail Sales m/m,-0.2%,-0.1%,0.9%
,9:30am,USD,Medium,FOMC Member Dudley Speaks,,,
,10:30am,USD,Medium,Crude Oil Inventories,10.9M,3.3M,4.8M
,1:01pm,USD,Low,10-y Bond Auction,1.93|2.6,,2.14|2.6
,2:00pm,USD,High,FOMC Meeting Minutes,,,
,7:30pm,AUD,Low,AIG Construction Index,50.1,,43.9
,11:45pm,JPY,Low,30-y Bond Auction,1.38|2.9,,1.51|3.8
Thu Apr 9 2015,1:00am,JPY,Low,BOJ Monthly Report,,,
,1:58am,JPY,Low,Prelim Machine Tool Orders y/y,14.6%,,28.9%
,2:00am,EUR,Low,German Industrial Production m/m,0.2%,0.1%,-0.4%
,,EUR,Low,German Trade Balance,19.7B,20.3B,19.6B
,2:59am,GBP,Medium,Halifax HPI m/m,0.4%,0.1%,-0.4%
,4:30am,GBP,Medium,Goods Trade Balance,-10.3B,-8.9B,-9.2B
,4:45am,EUR,Low,Spanish 10-y Bond Auction,1.23|1.9,,1.02|1.7
,7:00am,GBP,High,Official Bank Rate,0.50%,0.50%,0.50%
,,GBP,Medium,Asset Purchase Facility,375B,375B,375B
,8:30am,CAD,High,Building Permits m/m,-0.9%,3.4%,-12.3%
,,CAD,Medium,NHPI m/m,0.2%,0.1%,-0.1%
,,USD,High,Unemployment Claims,281K,283K,267K
,10:00am,USD,Low,Final Wholesale Inventories m/m,0.3%,0.2%,0.4%
,10:30am,USD,Low,Natural Gas Storage,15B,10B,-18B
,1:01pm,USD,Low,30-y Bond Auction,2.60|2.2,,2.68|2.2
,4:30pm,USD,Medium,Treasury Currency Report,,,
,7:50pm,JPY,Low,Bank Lending y/y,2.6%,,2.5%
,9:30pm,AUD,Medium,Home Loans m/m,1.2%,3.0%,-1.7%
,,CNY,High,CPI y/y,1.4%,1.3%,1.4%
,,CNY,Medium,PPI y/y,-4.6%,-4.8%,-4.8%
Fri Apr 10 2015,1:45am,CHF,Low,Unemployment Rate,3.2%,3.2%,3.2%
,2:45am,EUR,Low,French Gov Budget Balance,-23.4B,,-9.4B
,,EUR,Low,French Industrial Production m/m,0.0%,-0.1%,0.3%
,4:30am,GBP,High,Manufacturing Production m/m,0.4%,0.4%,-0.6%
,,GBP,Low,Construction Output m/m,-0.9%,1.9%,-2.5%
,,GBP,Low,Industrial Production m/m,0.1%,0.3%,-0.1%
,8:13am,CAD,Low,Housing Starts,190K,175K,151K
,8:30am,CAD,High,Employment Change,28.7K,-0.5K,-1.0K
,,CAD,High,Unemployment Rate,6.8%,6.9%,6.8%
,,USD,Medium,FOMC Member Lacker Speaks,,,
,,USD,Medium,Import Prices m/m,-0.3%,-0.4%,0.2%
,10:00am,GBP,Medium,NIESR GDP Estimate,0.6%,,0.6%
Sat Apr 11 2015,,,No specified,,,,
