Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Apr 21 2019,All Day,NZD,Holiday,Bank Holiday,,,
,All Day,AUD,Holiday,Bank Holiday,,,
Mon Apr 22 2019,All Day,CHF,Holiday,Bank Holiday,,,
,All Day,EUR,Holiday,French Bank Holiday,,,
,All Day,EUR,Holiday,German Bank Holiday,,,
,All Day,EUR,Holiday,Italian Bank Holiday,,,
,All Day,GBP,Holiday,Bank Holiday,,,
,10:00am,USD,Low,Existing Home Sales,5.21M,5.31M,5.48M
,11:03pm,NZD,Low,Credit Card Spending y/y,5.1%,,6.4%
Tue Apr 23 2019,1:00am,JPY,Low,BOJ Core CPI y/y,0.5%,0.5%,0.4%
,8:30am,CAD,Low,Wholesale Sales m/m,0.3%,0.1%,0.4%
,9:00am,USD,Low,HPI m/m,0.3%,0.6%,0.6%
,9:54am,EUR,Low,Consumer Confidence,-8,-7,-7
,9:59am,USD,Low,Richmond Manufacturing Index,3,10,10
,10:00am,USD,Low,New Home Sales,692K,647K,662K
,10:30am,AUD,Low,CB Leading Index m/m,0.5%,,0.2%
,7:40pm,JPY,Low,SPPI y/y,1.1%,1.1%,1.1%
,9:30pm,AUD,High,CPI q/q,0.0%,0.2%,0.5%
,,AUD,High,Trimmed Mean CPI q/q,0.3%,0.4%,0.4%
Wed Apr 24 2019,12:30am,JPY,Low,All Industries Activity m/m,-0.2%,-0.2%,0.0%
,4:00am,CHF,Low,Credit Suisse Economic Expectations,-7.7,,-26.9
,,EUR,Medium,German ifo Business Climate,99.2,99.9,99.7
,,EUR,Low,ECB Economic Bulletin,,,
,4:30am,GBP,Medium,Public Sector Net Borrowing,0.8B,-0.8B,-0.5B
,5:34am,EUR,Low,German 10-y Bond Auction,0.02|2.0,,-0.05|2.6
,8:59am,EUR,Low,Belgian NBB Business Climate,-3.2,-0.7,-0.7
,9:00am,CNY,Low,CB Leading Index m/m,1.2%,,1.1%
,10:00am,CAD,High,BOC Monetary Policy Report,,,
,,CAD,High,BOC Rate Statement,,,
,,CAD,High,Overnight Rate,1.75%,1.75%,1.75%
,10:30am,USD,Low,Crude Oil Inventories,5.5M,0.9M,-1.4M
,11:15am,CAD,High,BOC Press Conference,,,
,All Day,NZD,Holiday,Bank Holiday,,,
,All Day,AUD,Holiday,Bank Holiday,,,
,11:27pm,JPY,High,BOJ Outlook Report,,,
,,JPY,High,Monetary Policy Statement,,,
,,JPY,Low,BOJ Policy Rate,-0.10%,-0.10%,-0.10%
Thu Apr 25 2019,All Day,EUR,Holiday,Italian Bank Holiday,,,
,2:32am,JPY,High,BOJ Press Conference,,,
,3:00am,EUR,Medium,Spanish Unemployment Rate,14.7%,14.5%,14.5%
,6:00am,GBP,Low,CBI Realized Sales,13,0,-18
,8:30am,USD,High,Core Durable Goods Orders m/m,0.4%,0.2%,-0.1%
,,USD,Medium,Durable Goods Orders m/m,2.7%,0.7%,-1.1%
,,USD,Low,Unemployment Claims,230K,199K,193K
,10:30am,USD,Low,Natural Gas Storage,92B,90B,92B
,6:45pm,NZD,Medium,Trade Balance,922M,131M,-68M
,7:30pm,JPY,Low,Tokyo Core CPI y/y,1.3%,1.1%,1.1%
,,JPY,Low,Unemployment Rate,2.5%,2.4%,2.3%
,7:50pm,JPY,Low,Prelim Industrial Production m/m,-0.9%,0.1%,0.7%
,,JPY,Low,Retail Sales y/y,1.0%,0.8%,0.6%
,9:30pm,AUD,Low,Import Prices q/q,-0.5%,0.4%,0.5%
,,AUD,Low,PPI q/q,0.4%,0.4%,0.5%
Fri Apr 26 2019,1:00am,JPY,Low,Housing Starts y/y,10.0%,5.6%,4.2%
,4:00am,CHF,High,SNB Chairman Jordan Speaks,,,
,4:30am,GBP,Low,High Street Lending,40.0K,38.7K,39.2K
,6:00am,GBP,Low,CBI Industrial Order Expectations,-5,3,1
,8:30am,USD,High,Advance GDP q/q,3.2%,2.2%,2.2%
,,USD,Medium,Advance GDP Price Index q/q,0.9%,1.3%,1.7%
,10:00am,USD,Medium,Revised UoM Consumer Sentiment,97.2,97.1,96.9
,,USD,Low,Revised UoM Inflation Expectations,2.5%,,2.4%
Sat Apr 27 2019,,,No specified,,,,
