Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Aug 18 2019,6:45pm,NZD,Low,PPI Input q/q,0.3%,-0.6%,-0.9%
,,NZD,Low,PPI Output q/q,0.5%,-0.4%,-0.5%
,7:01pm,GBP,Low,Rightmove HPI m/m,-1.0%,,-0.2%
,7:50pm,JPY,Low,Trade Balance,-0.13T,-0.15T,-0.03T
Mon Aug 19 2019,4:00am,EUR,Low,Current Account,18.4B,32.2B,30.3B
,5:00am,EUR,Low,Final CPI y/y,1.0%,1.1%,1.1%
,,EUR,Low,Final Core CPI y/y,0.9%,0.9%,0.9%
,6:00am,EUR,Low,German Buba Monthly Report,,,
,9:30pm,AUD,High,Monetary Policy Meeting Minutes,,,
Tue Aug 20 2019,2:00am,CHF,Low,Trade Balance,3.63B,3.87B,4.01B
,,EUR,Low,German PPI m/m,0.1%,0.0%,-0.4%
,6:00am,GBP,Low,CBI Industrial Order Expectations,-13,-25,-34
,8:30am,CAD,Medium,Manufacturing Sales m/m,-1.2%,-1.8%,1.6%
,10:15am,NZD,Low,GDT Price Index,-0.2%,,-2.6%
,10:30am,AUD,Low,CB Leading Index m/m,0.1%,,-0.2%
,6:00pm,USD,Medium,FOMC Member Quarles Speaks,,,
,8:30pm,AUD,Medium,MI Leading Index m/m,0.1%,,-0.1%
,11:00pm,NZD,Low,Credit Card Spending y/y,5.0%,,6.6%
Wed Aug 21 2019,4:30am,GBP,Medium,Public Sector Net Borrowing,-2.0B,-3.7B,5.7B
,5:32am,EUR,Low,German 30-y Bond Auction,-0.11|1.1,,0.30|1.1
,8:30am,CAD,High,CPI m/m,0.5%,0.1%,-0.2%
,,CAD,Medium,Common CPI y/y,1.9%,1.8%,1.8%
,,CAD,Medium,Median CPI y/y,2.1%,2.1%,2.1%
,,CAD,Medium,Trimmed CPI y/y,2.1%,2.0%,2.1%
,8:32am,CAD,Low,Core CPI m/m,0.3%,,0.0%
,10:00am,USD,Low,Existing Home Sales,5.42M,5.41M,5.29M
,10:30am,USD,Low,Crude Oil Inventories,-2.7M,-1.4M,1.6M
,2:00pm,USD,High,FOMC Meeting Minutes,,,
,7:00pm,AUD,Low,Flash Manufacturing PMI,51.3,,51.6
,,AUD,Low,Flash Services PMI,49.2,,52.3
,8:30pm,JPY,Low,Flash Manufacturing PMI,49.5,49.8,49.4
Thu Aug 22 2019,12:30am,JPY,Low,All Industries Activity m/m,-0.8%,-0.7%,0.5%
,3:15am,EUR,High,French Flash Services PMI,53.3,52.5,52.6
,,EUR,Medium,French Flash Manufacturing PMI,51.0,49.5,49.7
,3:30am,EUR,High,German Flash Manufacturing PMI,43.6,43.1,43.2
,,EUR,High,German Flash Services PMI,54.4,54.1,54.5
,4:00am,EUR,Medium,Flash Manufacturing PMI,47.0,46.3,46.5
,,EUR,Medium,Flash Services PMI,53.4,53.0,53.2
,6:00am,GBP,Low,CBI Realized Sales,-49,-13,-16
,7:30am,EUR,Medium,ECB Monetary Policy Meeting Accounts,,,
,8:30am,CAD,Low,Wholesale Sales m/m,0.6%,-0.2%,-1.9%
,,USD,Low,Unemployment Claims,209K,217K,221K
,9:45am,USD,Medium,Flash Manufacturing PMI,49.9,50.5,50.4
,,USD,Low,Flash Services PMI,50.9,52.9,53.0
,9:56am,EUR,Low,Consumer Confidence,-7,-7,-7
,10:00am,USD,Low,CB Leading Index m/m,0.5%,0.2%,-0.1%
,10:30am,USD,Low,Natural Gas Storage,59B,57B,49B
,Day 1,All,Medium,Jackson Hole Symposium,,,
,6:45pm,NZD,High,Retail Sales q/q,0.2%,0.1%,0.7%
,6:48pm,NZD,Medium,Core Retail Sales q/q,0.3%,0.2%,0.6%
,7:30pm,JPY,Low,National Core CPI y/y,0.6%,0.6%,0.6%
Fri Aug 23 2019,8:30am,CAD,High,Core Retail Sales m/m,0.9%,-0.1%,-0.4%
,,CAD,Medium,Retail Sales m/m,0.0%,-0.3%,-0.2%
,,CAD,Low,Corporate Profits q/q,5.2%,,-0.3%
,8:59am,EUR,Low,Belgian NBB Business Climate,-5.8,-6.0,-5.0
,9:00am,CNY,Low,CB Leading Index m/m,1.3%,,0.9%
,10:00am,USD,High,Fed Chair Powell Speaks,,,
,,USD,Low,New Home Sales,635K,645K,728K
,Day 2,All,High,Jackson Hole Symposium,,,
,3:00pm,GBP,High,BOE Gov Carney Speaks,,,
Sat Aug 24 2019,Day 1,All,High,G7 Meetings,,,
,8:00am,GBP,Medium,MPC Member Tenreyro Speaks,,,
,Day 3,All,Medium,Jackson Hole Symposium,,,
,12:25pm,AUD,High,RBA Gov Lowe Speaks,,,
