Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Nov 26 2017,6:50pm,JPY,Low,SPPI y/y,0.8%,0.9%,0.9%
Mon Nov 27 2017,9:30am,GBP,Medium,MPC Member Haldane Speaks,,,
,10:00am,USD,Medium,New Home Sales,685K,627K,645K
,6:30pm,USD,Medium,FOMC Member Kashkari Speaks,,,
,7:00pm,USD,Medium,FOMC Member Dudley Speaks,,,
Tue Nov 28 2017,2:00am,EUR,Low,German Import Prices m/m,0.6%,0.4%,0.9%
,,GBP,High,Bank Stress Test Results,,,
,,GBP,Medium,BOE Financial Stability Report,,,
,,GBP,Low,FPC Statement,,,
,2:30am,GBP,High,BOE Gov Carney Speaks,,,
,4:00am,EUR,Medium,M3 Money Supply y/y,5.0%,5.1%,5.2%
,,EUR,Low,Private Loans y/y,2.7%,2.8%,2.7%
,7:00am,EUR,Low,German GfK Consumer Climate,10.7,10.8,10.7
,8:30am,CAD,Medium,RMPI m/m,3.8%,3.0%,-0.2%
,,CAD,Low,IPPI m/m,1.0%,0.5%,-0.3%
,,USD,Low,Goods Trade Balance,-68.3B,-65.0B,-64.1B
,,USD,Low,Prelim Wholesale Inventories m/m,-0.4%,0.5%,0.1%
,9:00am,USD,Low,HPI m/m,0.3%,0.6%,0.8%
,,USD,Low,S&P/CS Composite-20 HPI y/y,6.2%,6.0%,5.8%
,9:15am,USD,Medium,FOMC Member Dudley Speaks,,,
,9:45am,USD,High,Fed Chair Powell Testifies,,,
,9:59am,USD,Low,Richmond Manufacturing Index,30,14,12
,10:00am,USD,High,CB Consumer Confidence,129.5,123.9,126.2
,10:15am,USD,Medium,FOMC Member Harker Speaks,,,
,10:30am,CAD,Low,BOC Financial System Review,,,
,11:30am,CAD,High,BOC Gov Poloz Speaks,,,
,3:00pm,NZD,High,RBNZ Financial Stability Report,,,
,3:45pm,USD,High,Treasury Sec Mnuchin Speaks,,,
,6:50pm,JPY,Low,Retail Sales y/y,-0.2%,0.1%,2.3%
,7:00pm,NZD,High,RBNZ Gov Spencer Speaks,,,
,7:01pm,GBP,Low,BRC Shop Price Index y/y,-0.1%,,-0.1%
Wed Nov 29 2017,2:00am,CHF,Low,UBS Consumption Indicator,1.54,,1.51
,All Day,EUR,Medium,German Prelim CPI m/m,0.3%,0.3%,0.0%
,2:45am,EUR,Low,French Consumer Spending m/m,-1.9%,0.0%,1.0%
,,EUR,Low,French Prelim GDP q/q,0.5%,0.5%,0.5%
,3:00am,EUR,Medium,Spanish Flash CPI y/y,1.6%,1.7%,1.6%
,4:00am,CHF,Low,Credit Suisse Economic Expectations,40.7,,32.0
,All Day,All,High,OPEC Meetings,,,
,4:30am,GBP,Medium,Net Lending to Individuals m/m,4.8B,4.3B,5.2B
,,GBP,Low,M4 Money Supply m/m,0.6%,0.3%,-0.1%
,,GBP,Low,Mortgage Approvals,65K,65K,66K
,5:00am,EUR,Low,ECB Financial Stability Review,,,
,5:12am,EUR,Low,Italian 10-y Bond Auction,1.73|1.6,,1.86|1.4
,8:30am,USD,High,Prelim GDP q/q,3.3%,3.3%,3.0%
,,USD,Medium,FOMC Member Dudley Speaks,,,
,,USD,Low,Prelim GDP Price Index q/q,2.1%,2.2%,2.2%
,9:00am,GBP,High,BOE Gov Carney Speaks,,,
,9:45am,GBP,Medium,MPC Member Ramsden Speaks,,,
,10:00am,USD,High,Fed Chair Yellen Testifies,,,
,,USD,Medium,Pending Home Sales m/m,3.5%,1.1%,-0.4%
,10:30am,USD,High,Crude Oil Inventories,-3.4M,-2.5M,-1.9M
,2:00pm,USD,Low,Beige Book,,,
,4:45pm,NZD,Low,Building Consents m/m,-9.6%,,-2.5%
,6:50pm,JPY,Low,Prelim Industrial Production m/m,0.5%,1.9%,-1.0%
,6:55pm,GBP,Low,GfK Consumer Confidence,-12,-9,-10
,7:00pm,NZD,High,ANZ Business Confidence,-39.3,,-10.1
,7:30pm,AUD,High,Private Capital Expenditure q/q,1.0%,1.1%,1.1%
,,AUD,Medium,Building Approvals m/m,0.9%,-0.9%,0.6%
,,AUD,Low,Private Sector Credit m/m,0.4%,0.4%,0.3%
,8:00pm,CNY,Medium,Manufacturing PMI,51.8,51.5,51.6
,,CNY,Medium,Non-Manufacturing PMI,54.8,,54.3
Thu Nov 30 2017,12:02am,JPY,Low,Housing Starts y/y,-4.8%,-2.6%,-2.9%
,1:45am,CHF,Low,GDP q/q,0.6%,0.6%,0.4%
,2:00am,EUR,Medium,German Retail Sales m/m,-1.2%,0.3%,0.5%
,,GBP,Low,Nationwide HPI m/m,0.1%,0.2%,0.2%
,2:45am,EUR,Low,French Prelim CPI m/m,0.1%,0.1%,0.1%
,3:00am,CHF,Medium,KOF Economic Barometer,110.3,109.5,109.8
,3:15am,CHF,Low,Retail Sales y/y,-3.0%,0.3%,0.5%
,3:55am,EUR,Low,German Unemployment Change,-18K,-10K,-12K
,4:00am,EUR,Low,Italian Monthly Unemployment Rate,11.1%,11.1%,11.1%
,5:00am,EUR,High,CPI Flash Estimate y/y,1.5%,1.6%,1.4%
,,EUR,Medium,Core CPI Flash Estimate y/y,0.9%,1.0%,0.9%
,,EUR,Low,Italian Prelim CPI m/m,-0.2%,0.1%,-0.2%
,,EUR,Low,Unemployment Rate,8.8%,8.9%,8.9%
,8:30am,CAD,Medium,Current Account,-19.3B,-20.0B,-15.6B
,,USD,High,Unemployment Claims,238K,241K,240K
,,USD,Medium,Core PCE Price Index m/m,0.2%,0.2%,0.2%
,,USD,Medium,Personal Spending m/m,0.3%,0.2%,0.9%
,,USD,Low,Personal Income m/m,0.4%,0.3%,0.4%
,9:45am,USD,Medium,Chicago PMI,63.9,62.2,66.2
,10:30am,USD,Low,Natural Gas Storage,-33B,-37B,-46B
,12:30pm,USD,Medium,FOMC Member Quarles Speaks,,,
,1:00pm,USD,Medium,FOMC Member Kaplan Speaks,,,
,4:45pm,NZD,Low,Overseas Trade Index q/q,0.7%,1.3%,1.4%
,5:30pm,AUD,Low,AIG Manufacturing Index,57.3,,51.1
,6:30pm,JPY,Low,Household Spending y/y,0.0%,-0.2%,-0.3%
,,JPY,Low,National Core CPI y/y,0.8%,0.8%,0.7%
,,JPY,Low,Tokyo Core CPI y/y,0.6%,0.6%,0.6%
,,JPY,Low,Unemployment Rate,2.8%,2.8%,2.8%
,6:50pm,JPY,Low,Capital Spending q/y,4.2%,3.3%,1.5%
,7:30pm,JPY,Low,Final Manufacturing PMI,53.6,53.8,53.8
,8:45pm,CNY,Medium,Caixin Manufacturing PMI,50.8,51.2,51.0
Fri Dec 1 2017,12:30am,AUD,Low,Commodity Prices y/y,-3.3%,,10.9%
,3:15am,EUR,Low,Spanish Manufacturing PMI,56.1,56.6,55.8
,3:30am,CHF,Low,Manufacturing PMI,65.1,62.6,62.0
,3:45am,EUR,Low,Italian Manufacturing PMI,58.3,58.4,57.8
,3:50am,EUR,Low,French Final Manufacturing PMI,57.7,57.5,57.5
,3:55am,EUR,Low,German Final Manufacturing PMI,62.5,62.5,62.5
,4:00am,EUR,Low,Final Manufacturing PMI,60.1,60.0,60.0
,4:30am,GBP,High,Final Manufacturing PMI,58.2,56.6,56.6
,8:30am,CAD,High,Employment Change,79.5K,10.2K,35.3K
,,CAD,High,GDP m/m,0.2%,0.1%,-0.1%
,,CAD,High,Unemployment Rate,5.9%,6.2%,6.3%
,9:30am,CAD,Low,Manufacturing PMI,54.4,,54.3
,,USD,Medium,FOMC Member Kaplan Speaks,,,
,9:45am,USD,Low,Final Manufacturing PMI,53.9,53.8,53.8
,10:00am,USD,High,ISM Manufacturing PMI,58.2,58.4,58.7
,,USD,Low,Construction Spending m/m,1.4%,0.5%,0.3%
,,USD,Low,ISM Manufacturing Prices,65.5,67.0,68.5
,10:15am,USD,Medium,FOMC Member Harker Speaks,,,
,All Day,USD,Low,Wards Total Vehicle Sales,17.4M,17.5M,18.0M
,All Day,USD,Low,Total Vehicle Sales,17.5M,17.5M,18.1M
Sat Dec 2 2017,,,No specified,,,,
