Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Thu Jan 7 2021,2:00am,EUR,Low,German Factory Orders m/m,2.3%,-0.6%,3.3%
,2:30am,CHF,Low,Retail Sales y/y,1.7%,3.5%,4.3%
,4:00am,EUR,Low,ECB Economic Bulletin,,,
,4:30am,GBP,Low,Construction PMI,54.6,54.6,54.7
,4:32am,GBP,Low,Housing Equity Withdrawal q/q,-7.0B,-7.0B,-9.0B
,5:00am,EUR,Low,CPI Flash Estimate y/y,-0.3%,-0.2%,-0.3%
,,EUR,Low,Core CPI Flash Estimate y/y,0.2%,0.2%,0.2%
,,EUR,Low,Italian Prelim CPI m/m,0.3%,0.2%,-0.1%
,,EUR,Low,Retail Sales m/m,-6.1%,-3.4%,1.4%
,5:04am,EUR,Low,French 10-y Bond Auction,-0.33|1.9,,-0.26|2.1
,7:30am,USD,Low,Challenger Job Cuts y/y,134.5%,,45.4%
,8:30am,CAD,Low,Trade Balance,-3.3B,-3.6B,-3.7B
,,USD,Medium,Unemployment Claims,787K,798K,790K
,,USD,Low,Trade Balance,-68.1B,-66.7B,-63.1B
,10:00am,CAD,Medium,Ivey PMI,46.7,53.1,52.7
,,USD,Medium,ISM Services PMI,57.2,54.5,55.9
,10:30am,USD,Low,Natural Gas Storage,-130B,-142B,-114B
,1:00pm,USD,Low,FOMC Member Evans Speaks,,,
,6:30pm,JPY,Low,Household Spending y/y,1.1%,-1.0%,1.9%
,10:35pm,JPY,Low,30-y Bond Auction,0.65|3.0,,0.65|3.5
Fri Jan 8 2021,12:00am,JPY,Low,Leading Indicators,96.6%,96.6%,94.3%
,1:45am,CHF,Low,Unemployment Rate,3.4%,3.4%,3.4%
,2:00am,EUR,Low,German Industrial Production m/m,0.9%,0.7%,3.4%
,,EUR,Low,German Trade Balance,16.4B,18.5B,18.2B
,2:45am,EUR,Low,French Consumer Spending m/m,-18.9%,-15.8%,3.9%
,,EUR,Low,French Industrial Production m/m,-0.9%,-1.0%,1.9%
,,EUR,Low,French Trade Balance,-3.6B,-4.9B,-4.6B
,3:02am,CHF,Low,Foreign Currency Reserves,891B,,877B
,3:30am,GBP,Low,Halifax HPI m/m,0.2%,1.0%,1.0%
,5:00am,EUR,Low,Italian Monthly Unemployment Rate,8.9%,10.0%,9.5%
,,EUR,Low,Unemployment Rate,8.3%,8.5%,8.4%
,8:30am,CAD,High,Employment Change,-62.6K,-32.5K,62.1K
,,CAD,High,Unemployment Rate,8.6%,8.7%,8.5%
,,USD,High,Average Hourly Earnings m/m,0.8%,0.2%,0.3%
,,USD,High,Non-Farm Employment Change,-140K,60K,336K
,,USD,High,Unemployment Rate,6.7%,6.8%,6.7%
,10:00am,USD,Low,Final Wholesale Inventories m/m,0.0%,-0.1%,-0.1%
,11:00am,USD,Low,FOMC Member Clarida Speaks,,,
,3:00pm,USD,Low,Consumer Credit m/m,15.3B,9.0B,4.5B
Sat Jan 9 2021,,,No specified,,,,
