Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Jun 5 2016,All Day,CHF,Medium,Unconditional Basic Income Vote,Reject,Reject,
,All Day,NZD,Holiday,Bank Holiday,,,
,9:00pm,AUD,Low,MI Inflation Gauge m/m,-0.2%,,0.1%
,9:30pm,AUD,Low,ANZ Job Advertisements m/m,2.4%,,-0.6%
Mon Jun 6 2016,2:00am,EUR,Medium,German Factory Orders m/m,-2.0%,-0.4%,2.6%
,4:10am,EUR,Low,Retail PMI,50.6,,47.9
,4:30am,EUR,Low,Sentix Investor Confidence,9.9,7.1,6.2
,10:00am,USD,Low,Labor Market Conditions Index m/m,-4.8,,-3.4
,12:30pm,USD,High,Fed Chair Yellen Speaks,,,
,7:01pm,GBP,Low,BRC Retail Sales Monitor y/y,0.5%,,-0.9%
,7:29pm,AUD,Low,AIG Construction Index,46.7,,50.8
,11:45pm,JPY,Low,30-y Bond Auction,0.31|3.4,,0.32|3.0
Tue Jun 7 2016,12:30am,AUD,High,Cash Rate,1.75%,1.75%,1.75%
,,AUD,High,RBA Rate Statement,,,
,1:00am,JPY,Low,Leading Indicators,100.5%,100.8%,99.3%
,2:00am,EUR,Low,German Industrial Production m/m,0.8%,0.8%,-1.1%
,2:45am,EUR,Low,French Gov Budget Balance,-56.5B,,-27.5B
,,EUR,Low,French Trade Balance,-5.2B,-4.2B,-4.2B
,3:00am,CHF,Medium,Foreign Currency Reserves,602B,,588B
,3:30am,GBP,Medium,Halifax HPI m/m,0.6%,0.3%,-0.8%
,5:00am,EUR,Low,Revised GDP q/q,0.6%,0.5%,0.5%
,5:35am,GBP,Low,30-y Bond Auction,2.10|1.4,,2.35|2.1
,8:30am,USD,Medium,Revised Nonfarm Productivity q/q,-0.6%,-0.6%,-1.0%
,,USD,Low,Revised Unit Labor Costs q/q,4.5%,4.0%,4.1%
,9:59am,USD,Low,IBD/TIPP Economic Optimism,48.2,49.1,48.7
,10:00am,CAD,Medium,Ivey PMI,49.4,54.2,53.1
,3:00pm,USD,Low,Consumer Credit m/m,13.4B,19.1B,28.4B
,6:45pm,NZD,Low,Manufacturing Sales q/q,-2.6%,,-2.3%
,7:50pm,JPY,Medium,Current Account,1.63T,2.04T,1.89T
,,JPY,Medium,Final GDP q/q,0.5%,0.5%,0.4%
,,JPY,Low,Bank Lending y/y,2.2%,,2.2%
,,JPY,Low,Final GDP Price Index y/y,0.9%,0.9%,0.9%
,9:30pm,AUD,Low,Home Loans m/m,1.7%,2.6%,-0.7%
,11:08pm,CNY,Low,USD-Denominated Trade Balance,50.0B,55.8B,45.6B
