Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Jun 20 2021,7:01pm,GBP,Low,Rightmove HPI m/m,0.8%,,1.8%
,9:30pm,AUD,Medium,Retail Sales m/m,0.1%,0.4%,1.1%
Mon Jun 21 2021,6:00am,EUR,Low,German Buba Monthly Report,,,
,8:30am,EUR,Low,ECB President Lagarde Speaks,,,
,10:15am,EUR,High,ECB President Lagarde Speaks,,,
,3:00pm,USD,Low,FOMC Member Williams Speaks,,,
,5:00pm,NZD,Low,Westpac Consumer Sentiment,107.1,,105.2
,11:00pm,NZD,Low,Credit Card Spending y/y,27.2%,,87.5%
Tue Jun 22 2021,12:59am,JPY,Low,BOJ Core CPI y/y,0.0%,0.0%,-0.1%
,2:00am,GBP,Low,Public Sector Net Borrowing,23.6B,24.5B,28.3B
,6:00am,GBP,Low,CBI Industrial Order Expectations,19,16,17
,9:59am,USD,Low,Richmond Manufacturing Index,22,18,18
,10:00am,EUR,Low,Consumer Confidence,-3,-3,-5
,,USD,Low,Existing Home Sales,5.80M,5.71M,5.85M
,10:30am,AUD,Low,CB Leading Index m/m,0.8%,,0.9%
,11:00am,USD,Low,FOMC Member Daly Speaks,,,
,2:00pm,USD,High,Fed Chair Powell Testifies,,,
,7:00pm,AUD,Low,Flash Manufacturing PMI,58.4,,60.4
,,AUD,Low,Flash Services PMI,56.0,,58.0
,7:50pm,JPY,Low,Monetary Policy Meeting Minutes,,,
,8:30pm,JPY,Low,Flash Manufacturing PMI,51.5,53.2,53.0
,9:30pm,AUD,Low,Goods Trade Balance,13.32B,,9.67B
,11:15pm,AUD,Medium,RBA Assist Gov Ellis Speaks,,,
Wed Jun 23 2021,3:15am,EUR,Medium,French Flash Manufacturing PMI,58.6,59.0,59.4
,,EUR,Medium,French Flash Services PMI,57.4,59.6,56.6
,3:30am,EUR,High,German Flash Manufacturing PMI,64.9,63.0,64.4
,,EUR,High,German Flash Services PMI,58.1,55.8,52.8
,4:00am,EUR,Medium,Flash Manufacturing PMI,63.1,62.4,63.1
,,EUR,Medium,Flash Services PMI,58.0,58.1,55.2
,4:30am,GBP,Medium,Flash Manufacturing PMI,64.2,64.1,65.6
,,GBP,Medium,Flash Services PMI,61.7,62.9,62.9
,8:30am,CAD,Medium,Core Retail Sales m/m,-7.2%,-4.4%,5.4%
,,CAD,Medium,Retail Sales m/m,-5.7%,-5.1%,4.5%
,,USD,Low,Current Account,-196B,-205B,-175B
,9:00am,CHF,Low,SNB Quarterly Bulletin,,,
,,USD,Low,FOMC Member Bowman Speaks,,,
,9:45am,USD,High,Flash Manufacturing PMI,62.6,61.5,62.1
,,USD,High,Flash Services PMI,64.8,70.0,70.4
,10:00am,USD,Low,New Home Sales,769K,864K,817K
,10:30am,USD,Medium,Crude Oil Inventories,-7.6M,-3.6M,-7.4M
,11:00am,USD,Low,FOMC Member Bostic Speaks,,,
,12:00pm,EUR,Low,ECB President Lagarde Speaks,,,
,7:50pm,JPY,Low,SPPI y/y,1.5%,1.4%,1.1%
Thu Jun 24 2021,4:00am,EUR,Medium,German ifo Business Climate,101.8,100.8,99.2
,,EUR,Low,ECB Economic Bulletin,,,
,7:00am,GBP,High,Asset Purchase Facility,875B,875B,875B
,,GBP,High,MPC Asset Purchase Facility Votes,0-1-8,0-1-8,0-1-8
,,GBP,High,Monetary Policy Summary,,,
,,GBP,Medium,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9
,,GBP,Medium,Official Bank Rate,0.10%,0.10%,0.10%
,8:30am,USD,Medium,Final GDP q/q,6.4%,6.4%,6.4%
,,USD,Medium,Unemployment Claims,411K,382K,418K
,,USD,Low,Core Durable Goods Orders m/m,0.3%,0.8%,1.7%
,,USD,Low,Durable Goods Orders m/m,2.3%,2.9%,-0.8%
,,USD,Low,Goods Trade Balance,-88.1B,-87.4B,-85.7B
,,USD,Low,Prelim Wholesale Inventories m/m,1.1%,0.8%,1.0%
,8:36am,USD,Low,Final GDP Price Index q/q,4.3%,4.3%,4.3%
,8:56am,EUR,Low,Belgian NBB Business Climate,9.8,8.5,6.5
,9:30am,USD,Low,FOMC Member Bostic Speaks,,,
,10:30am,USD,Low,Natural Gas Storage,55B,64B,16B
,11:00am,USD,Low,FOMC Member Williams Speaks,,,
,4:30pm,USD,Low,Bank Stress Test Results,,,
,6:45pm,NZD,Low,Trade Balance,469M,205M,414M
,7:01pm,GBP,Low,GfK Consumer Confidence,-9,-7,-9
,7:30pm,JPY,Low,Tokyo Core CPI y/y,0.0%,-0.1%,-0.2%
Fri Jun 25 2021,2:00am,EUR,Low,German GfK Consumer Climate,-0.3,-3.9,-6.9
,4:00am,EUR,Low,M3 Money Supply y/y,8.4%,8.6%,9.2%
,,EUR,Low,Private Loans y/y,3.9%,3.7%,3.8%
,6:00am,GBP,Low,CBI Realized Sales,25,12,18
,7:00am,GBP,Low,BOE Quarterly Bulletin,,,
,8:30am,USD,Medium,Core PCE Price Index m/m,0.5%,0.6%,0.7%
,,USD,Low,Personal Income m/m,-2.0%,-2.5%,-13.1%
,,USD,Low,Personal Spending m/m,0.0%,0.4%,0.9%
,9:15am,CNY,Low,CB Leading Index m/m,0.9%,,1.1%
,10:00am,USD,Medium,Revised UoM Consumer Sentiment,85.5,86.5,86.4
,,USD,Low,Revised UoM Inflation Expectations,4.2%,,4.0%
Sat Jun 26 2021,,,No specified,,,,
