Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,,CAD,High,GDP m/m,0.3%,0.2%,-0.1%
,,CAD,Medium,Retail Sales m/m,0.3%,0.4%,0.1%
,,USD,High,Core Durable Goods Orders m/m,-0.3%,0.3%,0.2%
,,USD,High,Final GDP q/q,3.4%,3.5%,3.5%
,,USD,Medium,Durable Goods Orders m/m,0.8%,1.6%,-4.3%
,,USD,Low,Final GDP Price Index q/q,1.8%,1.7%,1.7%
,9:48am,EUR,Low,Consumer Confidence,-6,-4,-4
,10:00am,CAD,High,BOC Business Outlook Survey,,,
,,USD,Medium,Core PCE Price Index m/m,0.1%,0.2%,0.1%
,,USD,Medium,Personal Spending m/m,0.4%,0.3%,0.8%
,,USD,Medium,Revised UoM Consumer Sentiment,98.3,97.6,97.5
,,USD,Low,Personal Income m/m,0.2%,0.3%,0.5%
,,USD,Low,Revised UoM Inflation Expectations,2.7%,,2.7%
Sat Dec 22 2018,,,No specified,,,,
