Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Mar 20 2016,5:03pm,NZD,Low,Westpac Consumer Sentiment,109.6,,110.7
,5:45pm,NZD,Low,Visitor Arrivals m/m,-1.6%,,2.7%
,All Day,JPY,Holiday,Bank Holiday,,,
,8:01pm,GBP,Low,Rightmove HPI m/m,1.3%,,2.9%
,10:00pm,NZD,Low,Credit Card Spending y/y,7.3%,,8.3%
Mon Mar 21 2016,5:00am,EUR,Low,Current Account,25.4B,26.3B,28.6B
,7:00am,EUR,Low,German Buba Monthly Report,,,
,,GBP,Low,CBI Industrial Order Expectations,-14,-13,-17
,10:00am,USD,Medium,Existing Home Sales,5.08M,5.32M,5.47M
,10:30am,AUD,Low,CB Leading Index m/m,-0.4%,,-0.2%
,11:00am,EUR,Low,Consumer Confidence,-10,-8,-9
,8:30pm,AUD,Medium,HPI q/q,0.2%,0.1%,2.0%
,8:45pm,AUD,Medium,RBA Assist Gov Edey Speaks,,,
,10:00pm,JPY,Low,Flash Manufacturing PMI,49.1,50.6,50.1
Tue Mar 22 2016,12:30am,JPY,Low,All Industries Activity m/m,2.0%,1.9%,-0.9%
,1:15am,AUD,High,RBA Gov Stevens Speaks,,,
,3:00am,CHF,Low,Trade Balance,4.07B,2.88B,3.51B
,4:00am,EUR,Medium,French Flash Manufacturing PMI,49.6,50.2,50.2
,,EUR,Medium,French Flash Services PMI,51.2,49.5,49.2
,4:30am,EUR,Medium,German Flash Manufacturing PMI,50.4,50.9,50.5
,,EUR,Medium,German Flash Services PMI,55.5,55.1,55.3
,5:00am,EUR,High,German ifo Business Climate,106.7,106.1,105.7
,,EUR,Medium,Flash Manufacturing PMI,51.4,51.4,51.2
,,EUR,Medium,Flash Services PMI,54.0,53.5,53.3
,5:30am,GBP,High,CPI y/y,0.3%,0.4%,0.3%
,,GBP,Medium,PPI Input m/m,0.1%,0.4%,-1.1%
,,GBP,Medium,Public Sector Net Borrowing,6.5B,5.4B,-14.4B
,,GBP,Medium,RPI y/y,1.3%,1.3%,1.3%
,,GBP,Low,Core CPI y/y,1.2%,1.2%,1.2%
,,GBP,Low,ONS HPI y/y,7.9%,6.9%,6.7%
,,GBP,Low,PPI Output m/m,0.1%,0.0%,-0.1%
,6:00am,EUR,High,German ZEW Economic Sentiment,4.3,6.3,1.0
,,EUR,Medium,ZEW Economic Sentiment,10.6,8.2,13.6
,9:00am,USD,Low,HPI m/m,0.5%,0.5%,0.5%
,9:30am,GBP,Medium,MPC Member Forbes Speaks,,,
,9:45am,USD,Low,Flash Manufacturing PMI,51.4,51.6,51.0
,9:59am,USD,Low,Richmond Manufacturing Index,22,-1,-4
,4:00pm,CAD,Medium,Annual Budget Release,,,
Wed Mar 23 2016,6:00am,CHF,Low,Credit Suisse Economic Expectations,2.5,,-5.9
,6:32am,EUR,Low,German 30-y Bond Auction,0.94|1.2,,0.77|1.6
,8:40am,EUR,Medium,German Buba President Weidmann Speaks,,,
,9:00am,USD,Medium,FOMC Member Bullard Speaks,,,
,9:58am,EUR,Low,Belgian NBB Business Climate,-4.2,-6.0,-6.6
,10:00am,CHF,Low,SNB Quarterly Bulletin,,,
,,USD,Medium,New Home Sales,512K,512K,502K
,10:30am,USD,High,Crude Oil Inventories,9.4M,2.5M,1.3M
,5:45pm,NZD,High,Trade Balance,339M,75M,13M
,7:50pm,JPY,Low,BOJ Summary of Opinions,,,
Thu Mar 24 2016,3:00am,EUR,Low,German GfK Consumer Climate,9.4,9.5,9.5
,,EUR,Low,German Import Prices m/m,-0.6%,-0.3%,-1.5%
,5:00am,EUR,Low,ECB Economic Bulletin,,,
,5:30am,GBP,High,Retail Sales m/m,-0.4%,-0.7%,2.3%
,,GBP,Low,High Street Lending,45.9K,47.8K,46.9K
,6:00am,EUR,Low,Italian Retail Sales m/m,0.0%,0.0%,-0.1%
,6:30am,EUR,Medium,Long Term Refinancing Operation,7.3B,24.3B,18.3B
,7:00am,GBP,Low,CBI Realized Sales,7,12,10
,8:15am,USD,Medium,FOMC Member Bullard Speaks,,,
,8:30am,USD,High,Core Durable Goods Orders m/m,-1.0%,-0.2%,1.7%
,,USD,High,Unemployment Claims,265K,267K,259K
,,USD,Medium,Durable Goods Orders m/m,-2.8%,-3.0%,4.7%
,9:45am,USD,Low,Flash Services PMI,51.0,51.3,49.7
,10:30am,USD,Low,Natural Gas Storage,15B,20B,-1B
,All Day,NZD,Holiday,Bank Holiday,,,
,All Day,AUD,Holiday,Bank Holiday,,,
,7:30pm,JPY,Medium,Tokyo Core CPI y/y,-0.3%,-0.2%,-0.1%
,,JPY,Low,National Core CPI y/y,0.0%,0.1%,0.0%
,7:50pm,JPY,Low,SPPI y/y,0.2%,0.2%,0.3%
Fri Mar 25 2016,1:00am,JPY,Low,BOJ Core CPI y/y,1.1%,1.1%,1.1%
,All Day,CHF,Holiday,Bank Holiday,,,
,All Day,EUR,Holiday,German Bank Holiday,,,
,All Day,GBP,Holiday,Bank Holiday,,,
,All Day,CAD,Holiday,Bank Holiday,,,
,8:30am,USD,High,Final GDP q/q,1.4%,1.0%,1.0%
,,USD,Low,Final GDP Price Index q/q,0.9%,0.9%,0.9%
Sat Mar 26 2016,9:00pm,CHF,Holiday,Daylight Saving Time Shift,,,
,,EUR,Holiday,Daylight Saving Time Shift,,,
,,GBP,Holiday,Daylight Saving Time Shift,,,
