Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Aug 20 2017,6:45pm,NZD,Low,Visitor Arrivals m/m,-5.3%,,4.9%
,7:01pm,GBP,Low,Rightmove HPI m/m,-0.9%,,0.1%
,11:00pm,NZD,Low,Credit Card Spending y/y,7.2%,,8.3%
Mon Aug 21 2017,12:30am,JPY,Low,All Industries Activity m/m,0.4%,0.5%,-0.8%
,6:00am,EUR,Low,German Buba Monthly Report,,,
,8:30am,CAD,Medium,Wholesale Sales m/m,-0.5%,0.6%,1.0%
,10:30am,AUD,Low,CB Leading Index m/m,0.5%,,0.0%
Tue Aug 22 2017,2:00am,CHF,Low,Trade Balance,3.51B,2.88B,2.76B
,4:30am,GBP,Medium,Public Sector Net Borrowing,-0.8B,0.0B,5.7B
,5:00am,EUR,Medium,German ZEW Economic Sentiment,10.0,14.8,17.5
,,EUR,Low,ZEW Economic Sentiment,29.3,34.2,35.6
,6:00am,GBP,Low,CBI Industrial Order Expectations,13,8,10
,8:30am,CAD,High,Core Retail Sales m/m,0.7%,0.0%,-0.1%
,,CAD,Medium,Retail Sales m/m,0.1%,0.2%,0.5%
,9:00am,CNY,Low,CB Leading Index m/m,0.9%,,1.7%
,,USD,Low,HPI m/m,0.1%,0.5%,0.3%
,9:59am,USD,Low,Richmond Manufacturing Index,14,11,14
,8:30pm,JPY,Low,Flash Manufacturing PMI,52.8,52.3,52.1
Wed Aug 23 2017,3:00am,EUR,Medium,French Flash Manufacturing PMI,55.8,54.5,54.9
,,EUR,Medium,French Flash Services PMI,55.5,55.9,56.0
,3:25am,EUR,High,ECB President Draghi Speaks,,,
,3:30am,EUR,Medium,German Flash Manufacturing PMI,59.4,57.7,58.1
,,EUR,Medium,German Flash Services PMI,53.4,53.4,53.1
,4:00am,EUR,Medium,Flash Manufacturing PMI,57.4,56.3,56.6
,,EUR,Medium,Flash Services PMI,54.9,55.4,55.4
,5:34am,EUR,Low,German 10-y Bond Auction,0.41|1.3,,0.49|1.5
,9:05am,USD,Low,FOMC Member Kaplan Speaks,,,
,9:45am,USD,Low,Flash Manufacturing PMI,52.5,53.4,53.3
,,USD,Low,Flash Services PMI,56.9,55.0,54.7
,9:56am,EUR,Low,Consumer Confidence,-2,-2,-2
,10:00am,USD,Medium,New Home Sales,571K,611K,630K
,10:30am,USD,High,Crude Oil Inventories,-3.3M,-3.3M,-8.9M
,6:45pm,NZD,Low,Trade Balance,85M,-200M,246M
Thu Aug 24 2017,4:30am,GBP,High,Second Estimate GDP q/q,0.3%,0.3%,0.3%
,,GBP,Medium,Prelim Business Investment q/q,0.0%,0.2%,0.6%
,,GBP,Low,High Street Lending,41.6K,40.9K,40.4K
,,GBP,Low,Index of Services 3m/3m,0.5%,0.5%,0.3%
,All Day,All,Medium,OPEC-JMMC Meetings,,,
,6:00am,GBP,Low,CBI Realized Sales,-10,15,22
,8:30am,CAD,Low,Corporate Profits q/q,0.1%,,-7.4%
,,USD,High,Unemployment Claims,234K,237K,232K
,8:59am,EUR,Low,Belgian NBB Business Climate,-2.1,-1.6,-1.5
,10:00am,USD,Medium,Existing Home Sales,5.44M,5.55M,5.51M
,,USD,Medium,Mortgage Delinquencies,4.24%,,4.71%
,10:30am,USD,Low,Natural Gas Storage,43B,44B,53B
,Day 1,All,Medium,Jackson Hole Symposium,,,
,7:30pm,JPY,Low,National Core CPI y/y,0.5%,0.5%,0.4%
,,JPY,Low,Tokyo Core CPI y/y,0.4%,0.3%,0.2%
,7:50pm,JPY,Low,SPPI y/y,0.6%,0.8%,0.7%
,9:00pm,AUD,Low,RBA Annual Report,,,
Fri Aug 25 2017,2:00am,EUR,Low,German Final GDP q/q,0.6%,0.6%,0.6%
,,EUR,Low,German Import Prices m/m,-0.4%,0.1%,-1.1%
,4:00am,EUR,High,German ifo Business Climate,115.9,115.5,116.0
,8:30am,USD,High,Core Durable Goods Orders m/m,0.5%,0.4%,0.1%
,,USD,Medium,Durable Goods Orders m/m,-6.8%,-6.0%,6.4%
,10:00am,USD,High,Fed Chair Yellen Speaks,,,
,Day 2,All,Medium,Jackson Hole Symposium,,,
,3:00pm,EUR,High,ECB President Draghi Speaks,,,
Sat Aug 26 2017,Day 3,All,Medium,Jackson Hole Symposium,,,
