Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Feb 23 2020,Day 2,All,Medium,G20 Meetings,,,
,4:45pm,NZD,High,Retail Sales q/q,0.7%,0.8%,1.7%
,4:49pm,NZD,Medium,Core Retail Sales q/q,0.5%,0.9%,1.9%
,All Day,JPY,Holiday,Bank Holiday,,,
,9:00pm,NZD,Low,Credit Card Spending y/y,3.7%,,3.5%
Mon Feb 24 2020,4:00am,EUR,High,German ifo Business Climate,96.1,95.0,96.0
,8:30am,CAD,Low,Wholesale Sales m/m,0.9%,0.5%,-1.1%
,9:00am,CNY,Low,CB Leading Index m/m,1.0%,,1.5%
,1:30pm,GBP,Medium,MPC Member Haldane Speaks,,,
,3:00pm,USD,Low,FOMC Member Mester Speaks,,,
,6:50pm,JPY,Low,SPPI y/y,2.3%,2.1%,2.1%
Tue Feb 25 2020,2:00am,EUR,Low,German Final GDP q/q,0.0%,0.0%,0.0%
,5:36am,GBP,Low,10-y Bond Auction,0.51|2.2,,0.50|2.3
,6:00am,GBP,Low,CBI Realized Sales,1,4,0
,8:30am,CAD,Low,Corporate Profits q/q,3.6%,,0.4%
,9:00am,USD,Low,HPI m/m,0.6%,0.4%,0.3%
,,USD,Low,S&P/CS Composite-20 HPI y/y,2.9%,2.8%,2.5%
,9:45am,USD,Low,FOMC Member Kaplan Speaks,,,
,9:59am,USD,Medium,Richmond Manufacturing Index,-2,10,20
,10:00am,USD,High,CB Consumer Confidence,130.7,132.6,130.4
,12:15pm,CAD,Low,Gov Council Member Lane Speaks,,,
,3:00pm,USD,Low,FOMC Member Clarida Speaks,,,
,7:01pm,GBP,Low,BRC Shop Price Index y/y,-0.6%,,-0.3%
,7:30pm,AUD,Medium,Construction Work Done q/q,-3.0%,-1.0%,0.4%
Wed Feb 26 2020,12:00am,JPY,Low,BOJ Core CPI y/y,0.3%,0.2%,0.3%
,4:00am,CHF,Low,Credit Suisse Economic Expectations,7.7,,8.3
,8:30am,EUR,High,ECB President Lagarde Speaks,,,
,9:45am,USD,Low,FOMC Member Kaplan Speaks,,,
,10:00am,USD,Medium,New Home Sales,764K,714K,708K
,10:30am,USD,Medium,Crude Oil Inventories,0.5M,2.3M,0.4M
,1:00pm,USD,Low,FOMC Member Kashkari Speaks,,,
,4:45pm,NZD,Low,Trade Balance,-340M,-545M,384M
,7:00pm,NZD,High,ANZ Business Confidence,-19.4,,-13.2
,7:30pm,AUD,High,Private Capital Expenditure q/q,-2.8%,0.5%,-0.4%
Thu Feb 27 2020,3:00am,EUR,Low,Spanish Flash CPI y/y,0.8%,0.8%,1.1%
,4:00am,EUR,Low,M3 Money Supply y/y,5.2%,5.3%,4.9%
,,EUR,Low,Private Loans y/y,3.7%,3.7%,3.6%
,5:19am,EUR,Low,Italian 10-y Bond Auction,1.00|1.3,,0.94|1.2
,5:30am,GBP,Low,MPC Member Cunliffe Speaks,,,
,8:30am,CAD,Medium,Current Account,-8.8B,-9.0B,-10.9B
,,USD,Medium,Core Durable Goods Orders m/m,0.9%,0.2%,0.1%
,,USD,Medium,Durable Goods Orders m/m,-0.2%,-1.5%,2.9%
,,USD,Medium,Prelim GDP q/q,2.1%,2.1%,2.1%
