Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Wed Sep 20 2017,2:00am,EUR,Low,German PPI m/m,0.2%,0.1%,0.2%
,4:30am,GBP,High,Retail Sales m/m,1.0%,0.2%,0.6%
,5:35am,EUR,Low,German 30-y Bond Auction,1.27|1.8,,1.29|1.8
,9:00am,CHF,Low,SNB Quarterly Bulletin,,,
,10:00am,USD,Medium,Existing Home Sales,5.35M,5.46M,5.44M
,10:30am,USD,High,Crude Oil Inventories,4.6M,2.8M,5.9M
,2:00pm,USD,High,FOMC Economic Projections,,,
,,USD,High,FOMC Statement,,,
,,USD,High,Federal Funds Rate,<1.25%,<1.25%,<1.25%
,2:30pm,USD,High,FOMC Press Conference,,,
,6:45pm,NZD,High,GDP q/q,0.8%,0.8%,0.6%
,6:48pm,NZD,Low,Visitor Arrivals m/m,-0.3%,,-5.3%
,9:30pm,AUD,Low,RBA Bulletin,,,
,11:00pm,NZD,Low,Credit Card Spending y/y,6.4%,,7.1%
,11:15pm,JPY,High,BOJ Policy Rate,-0.10%,-0.10%,-0.10%
,,JPY,High,Monetary Policy Statement,,,
Thu Sep 21 2017,12:30am,JPY,Low,All Industries Activity m/m,-0.1%,-0.1%,0.2%
,1:10am,AUD,High,RBA Gov Lowe Speaks,,,
,1:45am,CHF,Low,SECO Economic Forecasts,,,
,2:00am,CHF,Low,Trade Balance,2.17B,2.41B,3.49B
,2:30am,JPY,High,BOJ Press Conference,,,
,4:00am,EUR,Low,ECB Economic Bulletin,,,
,4:30am,GBP,Medium,Public Sector Net Borrowing,5.1B,6.5B,-1.3B
,4:56am,EUR,Low,Spanish 10-y Bond Auction,1.69|1.5,,1.54|2.0
,8:30am,CAD,Medium,Wholesale Sales m/m,1.5%,-0.7%,-0.6%
,,USD,High,Unemployment Claims,259K,302K,282K
,,USD,Medium,Philly Fed Manufacturing Index,23.8,17.3,18.9
,9:00am,USD,Low,HPI m/m,0.2%,0.4%,0.1%
,9:30am,EUR,High,ECB President Draghi Speaks,,,
,9:55am,EUR,Low,Consumer Confidence,-1,-2,-2
,10:00am,USD,Low,CB Leading Index m/m,0.4%,0.3%,0.3%
,10:30am,USD,Low,Natural Gas Storage,97B,93B,91B
Fri Sep 22 2017,3:00am,EUR,Medium,French Flash Manufacturing PMI,56.0,55.6,55.8
,,EUR,Medium,French Flash Services PMI,57.1,54.8,54.9
,3:30am,EUR,Medium,German Flash Manufacturing PMI,60.6,59.0,59.3
,,EUR,Medium,German Flash Services PMI,55.6,53.8,53.5
,4:00am,EUR,Medium,Flash Manufacturing PMI,58.2,57.2,57.4
,,EUR,Medium,Flash Services PMI,55.6,54.7,54.7
,4:30am,EUR,High,ECB President Draghi Speaks,,,
,All Day,All,Medium,OPEC-JMMC Meetings,,,
,6:00am,GBP,Low,CBI Industrial Order Expectations,7,13,13
,8:30am,CAD,High,CPI m/m,0.1%,0.2%,0.0%
,,CAD,High,Core Retail Sales m/m,0.2%,0.4%,0.4%
,,CAD,Medium,Common CPI y/y,1.5%,,1.4%
,,CAD,Medium,Median CPI y/y,1.7%,,1.7%
,,CAD,Medium,Retail Sales m/m,0.4%,0.2%,0.1%
,,CAD,Medium,Trimmed CPI y/y,1.4%,,1.3%
,8:34am,CAD,Low,Core CPI m/m,0.0%,,-0.1%
,8:59am,EUR,Low,Belgian NBB Business Climate,-3.5,-2.0,-2.1
,9:29am,GBP,High,Prime Minister May Speaks,,,
,9:45am,USD,Low,Flash Manufacturing PMI,53.0,52.9,52.8
,,USD,Low,Flash Services PMI,55.1,55.8,56.0
,All Day,NZD,High,Parliamentary Elections,,,
Sat Sep 23 2017,10:00am,NZD,Holiday,Daylight Saving Time Shift,,,
