Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Nov 27 2016,,,No specified,,,,
Mon Nov 28 2016,4:00am,EUR,Medium,M3 Money Supply y/y,4.4%,5.0%,5.1%
,,EUR,Low,Private Loans y/y,1.8%,1.9%,1.8%
,9:00am,EUR,High,ECB President Draghi Speaks,,,
,11:00am,EUR,High,ECB President Draghi Speaks,,,
,6:30pm,JPY,Medium,Household Spending y/y,-0.4%,-1.0%,-2.1%
,,JPY,Low,Unemployment Rate,3.0%,3.0%,3.0%
,6:50pm,JPY,Low,Retail Sales y/y,-0.1%,-1.5%,-1.7%
,7:00pm,AUD,Low,HIA New Home Sales m/m,-8.5%,,2.7%
,8:00pm,CAD,High,BOC Gov Poloz Speaks,,,
Tue Nov 29 2016,2:00am,EUR,Low,German Import Prices m/m,0.9%,0.6%,0.1%
,All Day,EUR,Medium,German Prelim CPI m/m,0.1%,0.1%,0.2%
,2:45am,EUR,Low,French Consumer Spending m/m,0.9%,0.2%,-0.4%
,,EUR,Low,French Prelim GDP q/q,0.2%,0.2%,0.2%
,3:00am,EUR,Medium,Spanish Flash CPI y/y,0.7%,0.5%,0.7%
,4:30am,GBP,Medium,Net Lending to Individuals m/m,4.9B,4.8B,4.7B
,,GBP,Low,M4 Money Supply m/m,1.1%,0.2%,-0.4%
,,GBP,Low,Mortgage Approvals,68K,66K,64K
,5:16am,EUR,Low,Italian 10-y Bond Auction,1.97|1.6,,1.60|1.3
,8:15am,USD,Medium,FOMC Member Dudley Speaks,,,
,8:30am,CAD,Medium,Current Account,-18.3B,-16.4B,-19.0B
,,USD,High,Prelim GDP q/q,3.2%,3.0%,2.9%
,,USD,Low,Prelim GDP Price Index q/q,1.4%,1.5%,1.5%
,9:00am,USD,Low,S&P/CS Composite-20 HPI y/y,5.1%,5.3%,5.1%
,10:00am,USD,High,CB Consumer Confidence,107.1,101.3,100.8
,12:40pm,USD,Medium,FOMC Member Powell Speaks,,,
,3:00pm,NZD,High,RBNZ Financial Stability Report,,,
,5:00pm,NZD,High,RBNZ Gov Wheeler Speaks,,,
,6:47pm,GBP,Low,GfK Consumer Confidence,-8,-4,-3
,6:50pm,JPY,Low,Prelim Industrial Production m/m,0.1%,0.2%,0.6%
,7:00pm,NZD,Medium,ANZ Business Confidence,20.5,,24.5
,7:30pm,AUD,Medium,Building Approvals m/m,-12.6%,2.2%,-9.3%
,,AUD,Low,Private Sector Credit m/m,0.5%,0.4%,0.4%
Wed Nov 30 2016,12:00am,JPY,Low,Housing Starts y/y,13.7%,11.5%,10.0%
,2:00am,CHF,Low,UBS Consumption Indicator,1.49,,1.47
,,EUR,Medium,German Retail Sales m/m,2.4%,1.0%,-1.5%
,,GBP,High,Bank Stress Test Results,,,
,,GBP,Medium,BOE Financial Stability Report,,,
,,GBP,Low,FPC Statement,,,
,2:45am,EUR,Low,French Prelim CPI m/m,0.0%,-0.1%,0.0%
,3:00am,CHF,Medium,KOF Economic Barometer,102.2,104.3,103.9
