Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Apr 12 2015,7:50pm,JPY,Medium,Core Machinery Orders m/m,-0.4%,-2.6%,-1.7%
,,JPY,Medium,Monetary Policy Meeting Minutes,,,
,,JPY,Low,M2 Money Stock y/y,3.6%,3.6%,3.5%
,,JPY,Low,PPI y/y,0.7%,0.4%,0.4%
,10:00pm,CNY,High,Trade Balance,18B,250B,371B
,10:19pm,CNY,Medium,USD-Denominated Trade Balance,3.1B,43.4B,60.6B
Mon Apr 13 2015,5:00am,EUR,Low,Italian Industrial Production m/m,0.6%,0.5%,-0.7%
,2:00pm,USD,Low,Federal Budget Balance,-52.9B,-43.1B,-192.3B
,5:59pm,NZD,High,NZIER Business Confidence,23,,23
,6:00pm,NZD,Low,REINZ HPI m/m,6.7%,,0.8%
,7:01pm,GBP,Low,BRC Retail Sales Monitor y/y,3.2%,,0.2%
,9:30pm,AUD,Medium,NAB Business Confidence,3,,0
Tue Apr 14 2015,2:00am,EUR,Low,German WPI m/m,1.0%,0.2%,0.5%
,4:03am,CNY,Medium,New Loans,1180B,1050B,1020B
,,CNY,Low,M2 Money Supply y/y,11.6%,12.3%,12.5%
,4:30am,GBP,High,CPI y/y,0.0%,0.0%,0.0%
,,GBP,Medium,PPI Input m/m,0.3%,-0.5%,0.1%
,,GBP,Medium,RPI y/y,0.9%,1.0%,1.0%
,,GBP,Low,Core CPI y/y,1.0%,1.2%,1.2%
,,GBP,Low,ONS HPI y/y,7.2%,8.7%,8.4%
,,GBP,Low,PPI Output m/m,0.2%,0.2%,0.2%
,5:00am,EUR,Low,Industrial Production m/m,1.1%,0.3%,-0.3%
,8:30am,USD,High,Core Retail Sales m/m,0.4%,0.7%,0.0%
,,USD,High,PPI m/m,0.2%,0.3%,-0.5%
,,USD,High,Retail Sales m/m,0.9%,1.1%,-0.5%
,,USD,Medium,Core PPI m/m,0.2%,0.2%,-0.5%
,9:00am,USD,Low,NFIB Small Business Index,95.2,98.4,98.0
,10:00am,USD,Medium,Business Inventories m/m,0.3%,0.2%,0.0%
,6:45pm,NZD,Low,FPI m/m,0.1%,,-0.7%
,8:30pm,AUD,Medium,Westpac Consumer Sentiment,-3.2%,,-1.2%
,10:00pm,CNY,High,GDP q/y,7.0%,7.0%,7.3%
,,CNY,High,Industrial Production y/y,5.6%,6.9%,6.8%
,,CNY,Medium,Fixed Asset Investment ytd/y,13.5%,13.8%,13.9%
,,CNY,Medium,NBS Press Conference,,,
,,CNY,Low,Retail Sales y/y,10.2%,10.9%,10.7%
Wed Apr 15 2015,12:30am,JPY,Low,Revised Industrial Production m/m,-3.1%,-3.3%,-3.4%
,2:00am,EUR,Low,German Final CPI m/m,0.5%,0.5%,0.5%
,2:45am,EUR,Low,French Final CPI m/m,0.7%,0.7%,0.7%
,Jan Data,EUR,Low,Trade Balance,21.2B,21.9B,22.7B
,5:00am,EUR,Low,Trade Balance,22.0B,21.2B,21.2B
,5:32am,EUR,Low,German 10-y Bond Auction,0.13|1.5,,0.25|2.4
,7:45am,EUR,High,Main Refinancing Rate,0.05%,0.05%,0.05%
,8:30am,CAD,High,Manufacturing Sales m/m,-1.7%,0.2%,-3.0%
,,EUR,High,ECB Press Conference,,,
,,USD,Medium,Empire State Manufacturing Index,-1.2,7.2,6.9
,9:15am,USD,Medium,Capacity Utilization Rate,78.4%,78.7%,79.0%
,,USD,Medium,Industrial Production m/m,-0.6%,-0.3%,0.1%
,9:30am,GBP,Low,CB Leading Index m/m,0.6%,,0.2%
,9:59am,NZD,High,GDT Price Index,-3.6%,,-10.8%
,10:00am,CAD,High,BOC Monetary Policy Report,,,
,,CAD,High,BOC Rate Statement,,,
,,CAD,High,Overnight Rate,0.75%,0.75%,0.75%
,,USD,Medium,NAHB Housing Market Index,56,55,52
,10:30am,USD,Medium,Crude Oil Inventories,1.3M,3.5M,10.9M
,11:15am,CAD,High,BOC Press Conference,,,
,2:00pm,USD,Low,Beige Book,,,
,4:00pm,USD,Low,TIC Long-Term Purchases,9.8B,40.0B,-27.4B
,6:30pm,NZD,Medium,BusinessNZ Manufacturing Index,54.5,,56.1
,7:01pm,GBP,Low,RICS House Price Balance,21%,15%,15%
,7:30pm,USD,Medium,FOMC Member Lacker Speaks,,,
,9:00pm,AUD,Medium,MI Inflation Expectations,3.4%,,3.2%
,9:30pm,AUD,High,Employment Change,37.7K,14.9K,42.0K
,,AUD,High,Unemployment Rate,6.1%,6.3%,6.2%
,,AUD,Low,New Motor Vehicle Sales m/m,0.5%,,2.7%
,10:00pm,CNY,Low,Foreign Direct Investment ytd/y,11.3%,,17.0%
Thu Apr 16 2015,3:15am,CHF,Medium,PPI m/m,0.2%,0.1%,-1.4%
,4:02am,EUR,Low,Italian Trade Balance,3.54B,1.21B,0.23B
,4:44am,EUR,Low,Spanish 10-y Bond Auction,1.28|2.3,,1.23|1.9
,Day 1,All,Medium,G20 Meetings,,,
,8:30am,USD,High,Building Permits,1.04M,1.08M,1.10M
,,USD,High,Unemployment Claims,294K,284K,282K
,,USD,Medium,Housing Starts,0.93M,1.05M,0.91M
,10:00am,USD,High,Philly Fed Manufacturing Index,7.5,6.5,5.0
,10:30am,USD,Low,Natural Gas Storage,63B,52B,15B
,1:00pm,USD,Medium,FOMC Member Lockhart Speaks,,,
,3:00pm,USD,Medium,FOMC Member Fischer Speaks,,,
Fri Apr 17 2015,1:00am,JPY,Low,Consumer Confidence,41.7,41.4,40.7
,3:15am,CHF,Medium,Retail Sales y/y,-2.7%,0.7%,-0.3%
,4:00am,EUR,Low,Current Account,26.4B,29.1B,30.4B
,4:30am,GBP,High,Average Earnings Index 3m/y,1.7%,1.8%,1.9%
,,GBP,High,Claimant Count Change,-20.7K,-29.1K,-29.1K
,,GBP,Medium,Unemployment Rate,5.6%,5.6%,5.7%
,5:00am,EUR,Medium,Final CPI y/y,-0.1%,-0.1%,-0.1%
,,EUR,Low,Final Core CPI y/y,0.6%,0.6%,0.6%
,Day 2,All,Medium,G20 Meetings,,,
,8:30am,CAD,High,Core CPI m/m,0.6%,0.3%,0.6%
,,CAD,High,Core Retail Sales m/m,2.0%,0.7%,-1.5%
,,CAD,Medium,CPI m/m,0.7%,0.5%,0.9%
,,CAD,Medium,Foreign Securities Purchases,9.27B,6.00B,5.75B
,,CAD,Medium,Retail Sales m/m,1.7%,0.5%,-1.4%
,,USD,High,CPI m/m,0.2%,0.2%,0.2%
,,USD,High,Core CPI m/m,0.2%,0.2%,0.2%
,10:00am,USD,High,Prelim UoM Consumer Sentiment,95.9,93.8,93.0
,,USD,Low,CB Leading Index m/m,0.2%,0.3%,0.1%
,,USD,Low,Prelim UoM Inflation Expectations,2.5%,,3.0%
,Day 1,All,Medium,IMF Meetings,,,
Sat Apr 18 2015,Day 2,All,Medium,IMF Meetings,,,
,12:00pm,EUR,High,ECB President Draghi Speaks,,,
