Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,Day 2,EUR,Medium,Eurogroup Meetings,,,
,8:30am,CAD,High,Trade Balance,-2.5B,-1.1B,-0.8B
,,USD,High,Trade Balance,-48.3B,-47.6B,-41.8B
,10:00am,CAD,Medium,Ivey PMI,53.7,54.1,58.0
,,USD,Low,IBD/TIPP Economic Optimism,47.3,44.6,42.0
,10:49am,NZD,High,GDT Price Index,9.9%,,16.5%
,1:00pm,EUR,High,ECB President Draghi Speaks,,,
,5:30pm,USD,Medium,FOMC Member Williams Speaks,,,
,6:28pm,AUD,Low,AIG Construction Index,51.9,,53.8
,7:01pm,GBP,Low,BRC Shop Price Index y/y,-1.9%,,-1.4%
,All Day,CNY,Holiday,Bank Holiday,,,
,11:00pm,JPY,High,Monetary Policy Statement,,,
Wed Oct 7 2015,1:00am,JPY,Low,Leading Indicators,103.5%,103.4%,105.0%
,2:00am,EUR,Low,German Industrial Production m/m,-1.2%,0.3%,1.2%
,2:31am,JPY,High,BOJ Press Conference,,,
,2:45am,EUR,Low,French Trade Balance,-3.0B,-3.6B,-3.2B
,3:00am,CHF,Medium,Foreign Currency Reserves,542B,,540B
,3:05am,AUD,Medium,RBA Deputy Gov Debelle Speaks,,,
,4:30am,GBP,High,Manufacturing Production m/m,0.5%,0.4%,-0.7%
,,GBP,Low,Industrial Production m/m,1.0%,0.3%,-0.3%
,5:32am,EUR,Low,German 10-y Bond Auction,0.62|1.1,,0.69|1.2
,8:30am,CAD,High,Building Permits m/m,-3.7%,0.5%,0.7%
,10:00am,GBP,Medium,NIESR GDP Estimate,0.5%,,0.5%
,10:30am,USD,Medium,Crude Oil Inventories,3.1M,2.2M,4.0M
,1:01pm,USD,Low,10-y Bond Auction,2.07|2.6,,2.24|2.7
,3:00pm,USD,Low,Consumer Credit m/m,16.0B,18.8B,18.9B
,7:01pm,GBP,Low,RICS House Price Balance,44%,54%,53%
,7:50pm,JPY,Medium,Core Machinery Orders m/m,-5.7%,3.3%,-3.6%
,,JPY,Medium,Current Account,1.59T,1.28T,1.32T
,11:45pm,JPY,Low,30-y Bond Auction,1.35|3.3,,1.41|3.1
Thu Oct 8 2015,1:00am,JPY,Low,BOJ Monthly Report,,,
,,JPY,Low,Economy Watchers Sentiment,47.5,48.6,49.3
,1:45am,CHF,Low,Unemployment Rate,3.4%,3.4%,3.3%
,2:00am,EUR,Low,German Trade Balance,19.6B,20.2B,22.4B
,7:00am,GBP,High,MPC Official Bank Rate Votes,1-0-8,1-0-8,1-0-8
,,GBP,High,Monetary Policy Summary,,,
,,GBP,High,Official Bank Rate,0.50%,0.50%,0.50%
,,GBP,Medium,Asset Purchase Facility,375B,375B,375B
,,GBP,Medium,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9
,7:30am,EUR,Medium,ECB Monetary Policy Meeting Accounts,,,
,8:13am,CAD,Low,Housing Starts,231K,202K,214K
,8:30am,CAD,Medium,NHPI m/m,0.3%,0.2%,0.1%
,,USD,High,Unemployment Claims,263K,274K,276K
,10:30am,USD,Low,Natural Gas Storage,95B,101B,98B
,1:03pm,USD,Low,30-y Bond Auction,2.91|2.5,,2.98|2.5
,2:00pm,GBP,High,BOE Gov Carney Speaks,,,
,,USD,High,FOMC Meeting Minutes,,,
,3:30pm,USD,Medium,FOMC Member Williams Speaks,,,
,8:30pm,AUD,Medium,Home Loans m/m,2.9%,4.9%,-0.3%
Fri Oct 9 2015,2:45am,EUR,Low,French Gov Budget Balance,-89.7B,,-79.8B
,,EUR,Low,French Industrial Production m/m,1.6%,0.6%,-1.1%
,4:00am,EUR,Low,Italian Industrial Production m/m,-0.5%,-0.3%,1.1%
,4:30am,GBP,Medium,Goods Trade Balance,-11.1B,-10.0B,-12.2B
,,GBP,Low,Construction Output m/m,-4.3%,1.0%,-1.0%
,8:30am,CAD,High,Employment Change,12.1K,10.5K,12.0K
,,CAD,High,Unemployment Rate,7.1%,6.9%,7.0%
,,USD,Medium,Import Prices m/m,-0.1%,-0.5%,-1.6%
,9:10am,USD,Medium,FOMC Member Lockhart Speaks,,,
,10:00am,USD,Low,Final Wholesale Inventories m/m,0.1%,0.1%,-0.3%
,Day 1,All,Low,IMF Meetings,,,
,10:30am,CAD,Medium,BOC Business Outlook Survey,,,
,1:10pm,USD,Medium,FOMC Member Evans Speaks,,,
,5:15pm,EUR,Medium,German Buba President Weidmann Speaks,,,
Sat Oct 10 2015,Day 2,All,Low,IMF Meetings,,,
,2:45pm,CAD,High,BOC Gov Poloz Speaks,,,
,3:30pm,GBP,Medium,MPC Member Shafik Speaks,,,
