Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,,USD,High,Core CPI m/m,0.3%,0.2%,0.1%
,,USD,Low,Unemployment Claims,209K,220K,222K
,9:10am,AUD,Medium,RBA Deputy Gov Debelle Speaks,,,
,10:00am,USD,High,Fed Chair Powell Testifies,,,
,10:30am,USD,Low,Natural Gas Storage,81B,71B,89B
,1:01pm,USD,Low,30-y Bond Auction,2.64|2.1,,2.61|2.3
,1:30pm,USD,Medium,FOMC Member Quarles Speaks,,,
,2:00pm,USD,Low,Federal Budget Balance,-8.5B,-7.9B,-207.8B
,6:30pm,NZD,Medium,BusinessNZ Manufacturing Index,51.3,,50.4
Fri Jul 12 2019,12:30am,JPY,Low,Revised Industrial Production m/m,2.0%,2.3%,2.3%
,2:00am,EUR,Low,German WPI m/m,-0.5%,0.2%,0.3%
,3:47am,CNY,Medium,Trade Balance,345B,276B,279B
,3:49am,CNY,Low,USD-Denominated Trade Balance,51.0B,45.2B,41.7B
,4:00am,CNY,Medium,New Loans,1660B,1650B,1180B
,,CNY,Low,M2 Money Supply y/y,8.5%,8.6%,8.5%
,,GBP,Medium,MPC Member Vlieghe Speaks,,,
,5:00am,EUR,Low,Industrial Production m/m,0.9%,0.2%,-0.4%
,All Day,EUR,Low,ECOFIN Meetings,,,
,8:30am,USD,High,PPI m/m,0.1%,0.1%,0.1%
,,USD,Medium,Core PPI m/m,0.3%,0.2%,0.2%
,9:30am,GBP,Low,CB Leading Index m/m,-0.4%,,-0.3%
Sat Jul 13 2019,,,No specified,,,,
