Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Jul 19 2020,Day 3,EUR,Medium,EU Economic Summit,,,
,7:50pm,JPY,Low,Monetary Policy Meeting Minutes,,,
,,JPY,Low,Trade Balance,-0.42T,-0.33T,-0.59T
Mon Jul 20 2020,2:00am,EUR,Low,German PPI m/m,0.0%,0.2%,-0.4%
,4:00am,EUR,Low,Current Account,8.0B,15.2B,14.3B
,Day 4,EUR,Medium,EU Economic Summit,,,
,11:10am,GBP,Low,MPC Member Haldane Speaks,,,
,,GBP,Low,MPC Member Tenreyro Speaks,,,
,7:30pm,JPY,Low,National Core CPI y/y,0.0%,-0.1%,-0.2%
,9:30pm,AUD,Medium,Monetary Policy Meeting Minutes,,,
,11:00pm,AUD,High,RBA Gov Lowe Speaks,,,
,,NZD,Low,Credit Card Spending y/y,-9.2%,,-20.6%
Tue Jul 21 2020,2:00am,GBP,Low,Public Sector Net Borrowing,34.8B,34.5B,44.7B
,2:02am,CHF,Low,Trade Balance,3.22B,3.15B,2.71B
,6:30am,GBP,Low,30-y Bond Auction,0.68|1.8,,0.67|1.7
,8:30am,CAD,High,Core Retail Sales m/m,10.6%,11.9%,-20.7%
,,CAD,Medium,Retail Sales m/m,18.7%,20.2%,-25.0%
,,CAD,Low,NHPI m/m,0.1%,0.2%,0.1%
,9:00am,CNY,Low,CB Leading Index m/m,0.8%,,0.3%
,10:30am,AUD,Low,CB Leading Index m/m,-0.4%,,0.9%
,10:46am,NZD,Low,GDT Price Index,-0.7%,,8.3%
,5:00pm,USD,High,President Trump Speaks,,,
,8:30pm,AUD,Low,MI Leading Index m/m,0.4%,,0.2%
,,JPY,Low,Flash Manufacturing PMI,42.6,42.0,40.1
,9:30pm,AUD,Medium,Retail Sales m/m,2.4%,,16.9%
Wed Jul 22 2020,5:37am,EUR,Low,German 30-y Bond Auction,-0.06|2.4,,-0.13|2.5
,8:30am,CAD,Medium,CPI m/m,0.8%,0.4%,0.3%
,,CAD,Low,Common CPI y/y,1.5%,1.4%,1.4%
,,CAD,Low,Median CPI y/y,1.9%,1.8%,1.9%
,,CAD,Low,Trimmed CPI y/y,1.8%,1.6%,1.6%
,8:32am,CAD,Low,Core CPI m/m,0.4%,,-0.1%
,9:00am,USD,Low,HPI m/m,-0.3%,0.3%,0.1%
,9:15am,EUR,High,ECB President Lagarde Speaks,,,
,10:00am,USD,Low,Existing Home Sales,4.72M,4.77M,3.91M
,10:30am,USD,Medium,Crude Oil Inventories,4.9M,-2.1M,-7.5M
,5:30pm,USD,Medium,President Trump Speaks,,,
,All Day,JPY,Holiday,Bank Holiday,,,
,9:30pm,AUD,Low,NAB Quarterly Business Confidence,-15,,-12
Thu Jul 23 2020,2:00am,EUR,Low,German GfK Consumer Climate,-0.3,-4.6,-9.4
,6:00am,GBP,Low,CBI Industrial Order Expectations,-46,-37,-58
,7:00am,GBP,Medium,MPC Member Haskel Speaks,,,
,8:30am,USD,Medium,Unemployment Claims,1416K,1300K,1307K
,9:47am,EUR,Low,Consumer Confidence,-15,-12,-15
,10:00am,USD,Medium,CB Leading Index m/m,2.0%,2.1%,3.2%
,10:30am,USD,Low,Natural Gas Storage,37B,37B,45B
,5:00pm,USD,Medium,President Trump Speaks,,,
,6:45pm,NZD,Low,Trade Balance,426M,450M,1286M
,7:00pm,AUD,Low,Flash Manufacturing PMI,53.4,,51.2
,,AUD,Low,Flash Services PMI,58.5,,53.1
,7:01pm,GBP,Low,GfK Consumer Confidence,-27,-25,-27
,All Day,JPY,Holiday,Bank Holiday,,,
,9:30pm,AUD,Low,Goods Trade Balance,8.38B,,7.31B
Fri Jul 24 2020,2:00am,GBP,Medium,Retail Sales m/m,13.9%,8.3%,12.3%
,3:15am,EUR,High,French Flash Services PMI,57.8,52.3,50.7
,,EUR,Medium,French Flash Manufacturing PMI,52.0,53.1,52.3
,3:30am,EUR,High,German Flash Manufacturing PMI,50.0,48.0,45.2
,,EUR,High,German Flash Services PMI,56.7,50.4,47.3
,4:00am,EUR,Medium,Flash Manufacturing PMI,51.1,50.0,47.4
,,EUR,Medium,Flash Services PMI,55.1,51.0,48.3
,4:30am,GBP,Medium,Flash Manufacturing PMI,53.6,52.0,50.1
,,GBP,Medium,Flash Services PMI,56.6,51.4,47.1
,8:55am,EUR,Low,Belgian NBB Business Climate,-13.9,-14.3,-22.9
,9:45am,USD,Medium,Flash Manufacturing PMI,51.3,52.0,49.8
,,USD,Low,Flash Services PMI,49.6,51.0,47.9
,10:00am,USD,Low,New Home Sales,776K,700K,682K
Sat Jul 25 2020,,,No specified,,,,
