Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Feb 28 2016,4:30pm,NZD,Medium,ANZ Business Confidence,7.1,,23.0
,4:45pm,NZD,Low,Building Consents m/m,-8.2%,,2.3%
,6:50pm,JPY,Medium,Retail Sales y/y,-0.1%,0.2%,-1.1%
,,JPY,Low,Prelim Industrial Production m/m,3.7%,3.2%,-1.7%
,7:00pm,AUD,Low,MI Inflation Gauge m/m,-0.2%,,0.4%
,7:30pm,AUD,Medium,Company Operating Profits q/q,-2.8%,-1.7%,1.4%
,,AUD,Low,Private Sector Credit m/m,0.5%,0.5%,0.5%
Mon Feb 29 2016,12:00am,JPY,Low,Housing Starts y/y,0.2%,-0.2%,-1.3%
,2:00am,EUR,Medium,German Retail Sales m/m,0.7%,0.3%,0.6%
,,EUR,Low,German Import Prices m/m,-1.5%,-0.9%,-1.2%
,3:00am,CHF,Medium,KOF Economic Barometer,102.4,99.1,100.4
,4:30am,GBP,Medium,Net Lending to Individuals m/m,5.3B,5.2B,4.3B
,,GBP,Low,M4 Money Supply m/m,0.0%,0.3%,-0.2%
,,GBP,Low,Mortgage Approvals,75K,74K,71K
,5:00am,EUR,Medium,CPI Flash Estimate y/y,-0.2%,0.0%,0.3%
,,EUR,Medium,Core CPI Flash Estimate y/y,0.7%,0.9%,1.0%
,,EUR,Low,Italian Prelim CPI m/m,-0.2%,0.1%,-0.2%
,8:30am,CAD,Medium,Current Account,-15.4B,-16.8B,-15.3B
,,CAD,Medium,RMPI m/m,-0.4%,-3.2%,-5.2%
,,CAD,Low,IPPI m/m,0.5%,0.1%,-0.3%
,9:45am,USD,Medium,Chicago PMI,47.6,52.1,55.6
,10:00am,USD,Medium,Pending Home Sales m/m,-2.5%,0.6%,0.9%
,4:45pm,NZD,Low,Overseas Trade Index q/q,-2.0%,-1.9%,-3.8%
,5:30pm,AUD,Low,AIG Manufacturing Index,53.5,,51.5
,6:30pm,JPY,Medium,Household Spending y/y,-3.1%,-2.5%,-4.4%
,,JPY,Low,Unemployment Rate,3.2%,3.3%,3.3%
