Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,,EUR,Medium,French Flash Services PMI,49.5,50.9,50.6
,3:30am,EUR,High,German Flash Manufacturing PMI,51.0,51.8,51.2
,,EUR,Medium,German Flash Services PMI,52.7,52.6,52.1
,4:00am,EUR,Medium,Flash Manufacturing PMI,51.0,51.0,50.6
,,EUR,Medium,Flash Services PMI,52.3,52.1,51.6
,Day 3,All,Medium,WEF Annual Meetings,,,
,4:30am,GBP,High,Retail Sales m/m,0.4%,-0.6%,1.6%
,8:30am,CAD,High,Core CPI m/m,-0.3%,-0.3%,-0.2%
,,CAD,High,Core Retail Sales m/m,0.7%,0.5%,0.1%
,,CAD,Medium,CPI m/m,-0.7%,-0.5%,-0.4%
,,CAD,Medium,Retail Sales m/m,0.4%,0.1%,0.0%
,9:00am,EUR,Low,Belgian NBB Business Climate,-8.8,-6.1,-6.9
,9:45am,USD,Medium,Flash Manufacturing PMI,53.7,54.1,53.9
,10:00am,USD,Medium,Existing Home Sales,5.04M,5.08M,4.92M
,,USD,Low,CB Leading Index m/m,0.5%,0.5%,0.4%
Sat Jan 24 2015,Day 4,All,Medium,WEF Annual Meetings,,,
