Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Mar 19 2017,5:00pm,NZD,Low,Westpac Consumer Sentiment,111.9,,113.1
,All Day,JPY,Holiday,Bank Holiday,,,
,8:01pm,GBP,Low,Rightmove HPI m/m,1.3%,,2.0%
Mon Mar 20 2017,3:00am,EUR,Low,German PPI m/m,0.2%,0.4%,0.7%
,All Day,EUR,Medium,Eurogroup Meetings,,,
,7:00am,EUR,Low,German Buba Monthly Report,,,
,8:30am,CAD,Medium,Wholesale Sales m/m,3.3%,0.3%,0.3%
,10:30am,AUD,Low,CB Leading Index m/m,0.4%,,0.3%
,12:45pm,EUR,Medium,German Buba President Weidmann Speaks,,,
,1:10pm,USD,Medium,FOMC Member Evans Speaks,,,
,2:20pm,GBP,Medium,MPC Member Haldane Speaks,,,
,5:45pm,NZD,Low,Visitor Arrivals m/m,-1.9%,,1.8%
,7:30pm,USD,Medium,President Trump Speaks,,,
,8:30pm,AUD,High,Monetary Policy Meeting Minutes,,,
,,AUD,Medium,HPI q/q,4.1%,2.4%,1.5%
,10:00pm,NZD,Low,Credit Card Spending y/y,5.3%,,7.1%
Tue Mar 21 2017,2:45am,CHF,Low,SECO Economic Forecasts,,,
,3:00am,CHF,Low,Trade Balance,3.11B,3.85B,4.83B
,5:30am,GBP,High,CPI y/y,2.3%,2.1%,1.8%
,,GBP,Medium,PPI Input m/m,-0.4%,0.2%,1.6%
,,GBP,Medium,Public Sector Net Borrowing,1.1B,2.9B,-11.7B
,,GBP,Medium,RPI y/y,3.2%,2.9%,2.6%
,,GBP,Low,Core CPI y/y,2.0%,1.7%,1.6%
,,GBP,Low,HPI y/y,6.2%,6.4%,5.7%
,,GBP,Low,PPI Output m/m,0.2%,0.3%,0.6%
,All Day,EUR,Medium,ECOFIN Meetings,,,
,6:35am,GBP,High,BOE Gov Carney Speaks,,,
,,USD,Medium,FOMC Member Dudley Speaks,,,
,7:00am,GBP,Low,CBI Industrial Order Expectations,8,6,8
,8:30am,CAD,High,Core Retail Sales m/m,1.7%,1.3%,-0.5%
,,CAD,Medium,Retail Sales m/m,2.2%,1.5%,-0.4%
,,USD,Medium,Current Account,-112B,-129B,-116B
,9:00am,CNY,Low,CB Leading Index m/m,1.2%,,0.9%
,10:03am,NZD,High,GDT Price Index,1.7%,,-6.3%
,3:45pm,CAD,Medium,Gov Council Member Schembri Speaks,,,
,7:30pm,AUD,Low,MI Leading Index m/m,-0.1%,,0.0%
,7:50pm,JPY,Low,Monetary Policy Meeting Minutes,,,
,,JPY,Low,Trade Balance,0.68T,0.55T,0.20T
,9:40pm,AUD,Medium,RBA Deputy Gov Debelle Speaks,,,
Wed Mar 22 2017,12:30am,JPY,Low,All Industries Activity m/m,0.1%,0.1%,-0.2%
,5:00am,EUR,Low,Current Account,24.1B,29.3B,30.8B
,6:33am,EUR,Low,German 10-y Bond Auction,0.41|1.5,,0.25|1.3
,,GBP,Low,30-y Bond Auction,1.79|1.8,,1.86|1.6
,9:00am,USD,Low,HPI m/m,0.0%,0.4%,0.4%
,10:00am,CHF,Low,SNB Quarterly Bulletin,,,
,,USD,Medium,Existing Home Sales,5.48M,5.59M,5.69M
,10:30am,USD,High,Crude Oil Inventories,5.0M,1.9M,-0.2M
,4:00pm,CAD,Low,Annual Budget Release,,,
,,NZD,High,Official Cash Rate,1.75%,1.75%,1.75%
,,NZD,High,RBNZ Rate Statement,,,
Thu Mar 23 2017,3:00am,EUR,Low,German GfK Consumer Climate,9.8,10.1,10.0
,5:00am,EUR,Low,ECB Economic Bulletin,,,
,,GBP,Medium,MPC Member Broadbent Speaks,,,
,5:30am,GBP,High,Retail Sales m/m,1.4%,0.4%,-0.5%
,6:30am,EUR,Medium,Long Term Refinancing Operation,233.5B,,62.2B
,7:00am,GBP,Low,CBI Realized Sales,9,4,9
,8:30am,USD,High,Unemployment Claims,261K,240K,246K
,8:45am,USD,High,Fed Chair Yellen Speaks,,,
,10:00am,EUR,Low,Belgian NBB Business Climate,-1.6,-0.6,-1.1
,,USD,Medium,New Home Sales,592K,566K,558K
,10:30am,USD,Low,Natural Gas Storage,-150B,-147B,-53B
,11:00am,EUR,Low,Consumer Confidence,-5,-6,-6
,1:00pm,CHF,Medium,Gov Board Member Maechler Speaks,,,
,,USD,Medium,FOMC Member Kashkari Speaks,,,
,5:45pm,NZD,Medium,Trade Balance,-18M,160M,-257M
,7:00pm,USD,Medium,FOMC Member Kaplan Speaks,,,
,8:30pm,JPY,Low,Flash Manufacturing PMI,52.6,53.5,53.3
Fri Mar 24 2017,4:00am,EUR,Medium,French Flash Manufacturing PMI,53.4,52.4,52.2
,,EUR,Medium,French Flash Services PMI,58.5,56.2,56.4
,4:30am,EUR,Medium,German Flash Manufacturing PMI,58.3,56.6,56.8
,,EUR,Medium,German Flash Services PMI,55.6,54.5,54.4
,5:00am,EUR,Medium,Flash Manufacturing PMI,56.2,55.3,55.4
,,EUR,Medium,Flash Services PMI,56.5,55.4,55.5
,5:30am,GBP,Low,High Street Lending,42.6K,44.9K,44.1K
,8:00am,USD,Medium,FOMC Member Evans Speaks,,,
,8:30am,CAD,High,CPI m/m,0.2%,0.2%,0.9%
,,CAD,Medium,Common CPI y/y,1.3%,,1.3%
,,CAD,Medium,Median CPI y/y,1.9%,,1.9%
,,CAD,Medium,Trimmed CPI y/y,1.6%,,1.7%
,,CAD,Low,Core CPI m/m,0.4%,0.1%,0.5%
,,USD,High,Core Durable Goods Orders m/m,0.4%,0.5%,0.0%
,,USD,Medium,Durable Goods Orders m/m,1.7%,1.1%,2.0%
