Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Aug 26 2018,,,No specified,,,,
Mon Aug 27 2018,All Day,GBP,Holiday,Bank Holiday,,,
,4:00am,EUR,Medium,German ifo Business Climate,103.8,101.9,101.7
,11:00am,USD,High,President Trump Speaks,,,
Tue Aug 28 2018,1:00am,JPY,Low,BOJ Core CPI y/y,0.5%,0.3%,0.4%
,4:00am,EUR,Low,M3 Money Supply y/y,4.0%,4.3%,4.5%
,,EUR,Low,Private Loans y/y,3.0%,3.0%,3.0%
,8:30am,USD,Low,Goods Trade Balance,-72.2B,-68.6B,-67.9B
,,USD,Low,Prelim Wholesale Inventories m/m,0.7%,0.1%,0.1%
,9:00am,USD,Low,S&P/CS Composite-20 HPI y/y,6.3%,6.4%,6.5%
,10:00am,USD,Medium,CB Consumer Confidence,133.4,126.6,127.9
,,USD,Low,Richmond Manufacturing Index,24,18,20
,7:01pm,GBP,Low,BRC Shop Price Index y/y,0.1%,,-0.3%
Wed Aug 29 2018,1:00am,JPY,Low,Consumer Confidence,43.3,43.4,43.5
,2:00am,EUR,Low,German GfK Consumer Climate,10.5,10.6,10.6
,2:45am,EUR,Low,French Consumer Spending m/m,0.1%,0.3%,0.3%
,,EUR,Low,French Prelim GDP q/q,0.2%,0.2%,0.2%
,4:00am,CHF,Low,Credit Suisse Economic Expectations,-14.3,,-4.0
,8:30am,CAD,Medium,Current Account,-15.9B,-15.3B,-17.5B
,,USD,High,Prelim GDP q/q,4.2%,4.0%,4.1%
,,USD,Low,Prelim GDP Price Index q/q,3.0%,3.0%,3.0%
,10:00am,USD,Low,Pending Home Sales m/m,-0.7%,0.3%,1.0%
,10:30am,USD,High,Crude Oil Inventories,-2.6M,-0.7M,-5.8M
,6:45pm,NZD,Low,Building Consents m/m,-10.3%,,-8.2%
,7:50pm,JPY,Low,Retail Sales y/y,1.5%,1.3%,1.7%
,9:00pm,NZD,High,ANZ Business Confidence,-50.3,,-44.9
,9:30pm,AUD,High,Private Capital Expenditure q/q,-2.5%,0.6%,1.2%
,,AUD,Medium,Building Approvals m/m,-5.2%,-2.2%,6.8%
Thu Aug 30 2018,2:00am,EUR,Low,German Import Prices m/m,-0.2%,0.0%,0.5%
,All Day,EUR,Medium,German Prelim CPI m/m,0.1%,0.1%,0.3%
,3:00am,CHF,Medium,KOF Economic Barometer,100.3,101.2,101.7
,,EUR,Medium,Spanish Flash CPI y/y,2.2%,2.2%,2.2%
,3:55am,EUR,Low,German Unemployment Change,-8K,-8K,-6K
,4:30am,GBP,Low,M4 Money Supply m/m,0.9%,0.2%,-0.3%
,,GBP,Low,Mortgage Approvals,65K,65K,65K
,,GBP,Low,Net Lending to Individuals m/m,4.0B,5.5B,5.4B
,5:23am,EUR,Low,Italian 10-y Bond Auction,3.25|1.4,,2.87|1.4
,8:30am,CAD,High,GDP m/m,0.0%,0.1%,0.5%
,,USD,Medium,Core PCE Price Index m/m,0.2%,0.2%,0.1%
,,USD,Medium,Personal Spending m/m,0.4%,0.4%,0.4%
,,USD,Low,Personal Income m/m,0.3%,0.3%,0.4%
,,USD,Low,Unemployment Claims,213K,214K,210K
,10:30am,USD,Low,Natural Gas Storage,70B,58B,48B
,1:30pm,EUR,Medium,German Buba President Weidmann Speaks,,,
,7:01pm,GBP,Low,GfK Consumer Confidence,-7,-10,-10
,7:30pm,JPY,Low,Tokyo Core CPI y/y,0.9%,0.8%,0.8%
,,JPY,Low,Unemployment Rate,2.5%,2.4%,2.4%
,7:50pm,JPY,Low,Prelim Industrial Production m/m,-0.1%,0.3%,-1.8%
,9:00pm,CNY,Medium,Manufacturing PMI,51.3,51.0,51.2
,,CNY,Medium,Non-Manufacturing PMI,54.2,53.8,54.0
,9:30pm,AUD,Low,Private Sector Credit m/m,0.4%,0.3%,0.3%
Fri Aug 31 2018,12:00am,AUD,Low,HIA New Home Sales m/m,-3.1%,,2.2%
,1:00am,JPY,Low,Housing Starts y/y,-0.7%,-3.9%,-7.1%
,1:59am,GBP,Low,Nationwide HPI m/m,-0.5%,0.1%,0.7%
,2:00am,EUR,Medium,German Retail Sales m/m,-0.4%,-0.1%,0.9%
,2:45am,EUR,Low,French Prelim CPI m/m,0.5%,0.5%,-0.1%
,4:00am,EUR,Low,Italian Monthly Unemployment Rate,10.4%,10.8%,10.8%
,5:00am,EUR,Medium,CPI Flash Estimate y/y,2.0%,2.1%,2.1%
,,EUR,Medium,Core CPI Flash Estimate y/y,1.0%,1.1%,1.1%
,,EUR,Low,Italian Prelim CPI m/m,0.5%,0.2%,0.3%
,,EUR,Low,Unemployment Rate,8.2%,8.2%,8.2%
,8:30am,CAD,Medium,RMPI m/m,0.7%,0.0%,0.6%
,,CAD,Low,IPPI m/m,-0.2%,-0.3%,0.7%
,9:45am,USD,Medium,Chicago PMI,63.6,63.0,65.5
,10:00am,USD,Low,Revised UoM Consumer Sentiment,96.2,95.5,95.3
,,USD,Low,Revised UoM Inflation Expectations,3.0%,,2.9%
Sat Sep 1 2018,,,No specified,,,,
