Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Apr 19 2020,6:25pm,USD,High,President Trump Speaks,,,
,6:45pm,NZD,Medium,CPI q/q,0.8%,0.4%,0.5%
,7:01pm,GBP,Low,Rightmove HPI m/m,-0.2%,,1.0%
,7:50pm,JPY,Low,Trade Balance,-0.19T,-0.11T,0.48T
Mon Apr 20 2020,2:00am,EUR,Low,German PPI m/m,-0.8%,-0.7%,-0.4%
,4:00am,EUR,Low,Current Account,40.2B,36.3B,31.8B
,5:00am,EUR,Low,Trade Balance,25.8B,19.2B,18.2B
,6:00am,EUR,Low,German Buba Monthly Report,,,
,8:30am,CAD,Low,Wholesale Sales m/m,0.7%,-0.2%,1.8%
,5:40pm,USD,High,President Trump Speaks,,,
,9:30pm,AUD,Medium,Monetary Policy Meeting Minutes,,,
Tue Apr 21 2020,1:00am,AUD,High,RBA Gov Lowe Speaks,,,
,2:00am,CHF,Low,Trade Balance,4.02B,3.23B,3.54B
,,GBP,High,Claimant Count Change,12.1K,170.0K,6.0K
,,GBP,Low,Average Earnings Index 3m/y,2.8%,3.0%,3.1%
,,GBP,Low,Unemployment Rate,4.0%,3.9%,3.9%
,5:00am,EUR,Medium,German ZEW Economic Sentiment,28.2,-40.0,-49.5
,,EUR,Low,ZEW Economic Sentiment,25.2,-38.2,-49.5
,8:30am,CAD,Low,Core Retail Sales m/m,0.0%,0.3%,0.1%
,,CAD,Low,Retail Sales m/m,0.3%,0.3%,0.6%
,10:00am,USD,Low,Existing Home Sales,5.27M,5.27M,5.76M
,10:30am,AUD,Low,CB Leading Index m/m,-0.4%,,0.3%
,10:41am,NZD,Low,GDT Price Index,-4.2%,,1.2%
,5:46pm,USD,High,President Trump Speaks,,,
,8:30pm,AUD,Low,MI Leading Index m/m,-0.8%,,-0.4%
,9:30pm,AUD,High,Retail Sales m/m,8.2%,,0.5%
Wed Apr 22 2020,2:00am,GBP,Medium,CPI y/y,1.5%,1.5%,1.7%
,,GBP,Low,Core CPI y/y,1.6%,1.6%,1.7%
