Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Jun 14 2015,7:01pm,GBP,Low,Rightmove HPI m/m,3.0%,,-0.1%
Mon Jun 15 2015,3:00am,EUR,Medium,German Buba President Weidmann Speaks,,,
,3:15am,CHF,Medium,PPI m/m,-0.8%,0.1%,-2.1%
,,CHF,Medium,Retail Sales y/y,1.6%,-2.2%,-2.8%
,3:50am,AUD,Medium,RBA Assist Gov Kent Speaks,,,
,5:00am,EUR,Low,Trade Balance,24.3B,20.3B,19.9B
,6:00am,EUR,Low,German Buba Monthly Report,,,
,8:30am,CAD,High,Manufacturing Sales m/m,-2.1%,-1.3%,2.7%
,,USD,Medium,Empire State Manufacturing Index,-2.0,5.8,3.1
,9:00am,EUR,High,ECB President Draghi Speaks,,,
,9:15am,USD,Medium,Capacity Utilization Rate,78.1%,78.3%,78.3%
,,USD,Medium,Industrial Production m/m,-0.2%,0.2%,-0.5%
,10:00am,USD,Medium,NAHB Housing Market Index,59,56,54
,4:00pm,USD,Low,TIC Long-Term Purchases,53.9B,22.5B,25.6B
,5:55pm,AUD,Medium,RBA Deputy Gov Debelle Speaks,,,
,9:30pm,AUD,High,Monetary Policy Meeting Minutes,,,
,,AUD,Low,New Motor Vehicle Sales m/m,-1.3%,,-1.5%
Tue Jun 16 2015,1:45am,CHF,Low,SECO Economic Forecasts,,,
,2:00am,EUR,Low,German Final CPI m/m,0.1%,0.1%,0.1%
,3:36am,EUR,High,European Court of Justice Ruling,,,
,4:30am,GBP,High,CPI y/y,0.1%,0.1%,-0.1%
,,GBP,Medium,PPI Input m/m,-0.9%,0.7%,1.4%
,,GBP,Medium,RPI y/y,1.0%,1.1%,0.9%
,,GBP,Low,Core CPI y/y,0.9%,1.0%,0.8%
,,GBP,Low,ONS HPI y/y,5.5%,10.2%,9.6%
,,GBP,Low,PPI Output m/m,0.1%,0.1%,0.1%
,5:00am,EUR,High,German ZEW Economic Sentiment,31.5,37.5,41.9
,,EUR,Medium,ZEW Economic Sentiment,53.7,60.3,61.2
,,EUR,Low,Final Employment Change q/q,0.1%,0.1%,0.1%
,8:30am,CAD,Medium,Foreign Securities Purchases,12.94B,5.03B,22.56B
,,USD,High,Building Permits,1.28M,1.11M,1.14M
,,USD,Medium,Housing Starts,1.04M,1.10M,1.17M
,9:30am,GBP,Low,CB Leading Index m/m,0.4%,,0.3%
,10:08am,NZD,High,GDT Price Index,-1.3%,,-4.3%
,6:45pm,NZD,Medium,Current Account,0.66B,0.27B,-3.17B
,7:50pm,JPY,Medium,Trade Balance,-0.18T,-0.17T,-0.24T
,8:30pm,AUD,Low,MI Leading Index m/m,-0.1%,,0.0%
