Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,9:45am,USD,Low,Final Manufacturing PMI,62.1,62.6,62.6
,10:00am,USD,High,ISM Manufacturing PMI,60.6,61.0,61.2
,,USD,Low,Construction Spending m/m,-0.3%,0.4%,0.1%
,,USD,Low,ISM Manufacturing Prices,92.1,86.0,88.0
,All Day,USD,Low,Wards Total Vehicle Sales,15.4M,16.9M,17.0M
,10:30am,USD,Low,Natural Gas Storage,76B,68B,55B
,7:50pm,JPY,Low,Monetary Base y/y,19.1%,24.3%,22.4%
Fri Jul 2 2021,2:45am,EUR,Low,French Gov Budget Balance,-118.8B,,-91.4B
,3:00am,EUR,Medium,Spanish Unemployment Change,-166.9K,-110.5K,-129.4K
,5:00am,EUR,Low,PPI m/m,1.3%,1.2%,0.9%
,Day 2,All,High,OPEC-JMMC Meetings,,,
,8:30am,CAD,Low,Building Permits m/m,-14.8%,0.3%,0.2%
,,CAD,Low,Trade Balance,-1.4B,0.4B,0.5B
,,EUR,Medium,ECB President Lagarde Speaks,,,
,,USD,High,Average Hourly Earnings m/m,0.3%,0.3%,0.4%
,,USD,High,Non-Farm Employment Change,850K,725K,583K
,,USD,High,Unemployment Rate,5.9%,5.6%,5.8%
,,USD,Low,Trade Balance,-71.2B,-71.4B,-69.1B
,9:30am,CAD,Low,Manufacturing PMI,56.5,,57.0
,10:00am,USD,Low,Factory Orders m/m,1.7%,1.7%,-0.1%
Sat Jul 3 2021,,,No specified,,,,
