Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,,USD,Medium,Prelim Nonfarm Productivity q/q,-1.0%,-1.3%,-2.2%
,,USD,Medium,Prelim Unit Labor Costs q/q,4.1%,2.9%,3.3%
,,USD,Medium,Trade Balance,-40.4B,-45.6B,-47.0B
,9:45am,USD,Low,Final Services PMI,52.8,52.1,52.1
,10:00am,USD,High,ISM Services PMI,55.7,54.9,54.5
,,USD,Medium,Factory Orders m/m,1.1%,0.7%,-1.9%
,10:30am,USD,High,Crude Oil Inventories,2.8M,0.6M,2.0M
,All Day,JPY,Holiday,Bank Holiday,,,
,9:00pm,AUD,Low,HIA New Home Sales m/m,8.9%,,-5.3%
,9:30pm,AUD,High,Retail Sales m/m,0.4%,0.3%,0.1%
,,AUD,High,Trade Balance,-2.16B,-2.95B,-3.04B
,9:45pm,CNY,Medium,Caixin Services PMI,51.8,52.6,52.2
Thu May 5 2016,All Day,CHF,Holiday,Bank Holiday,,,
,All Day,EUR,Holiday,French Bank Holiday,,,
,All Day,EUR,Holiday,German Bank Holiday,,,
,4:00am,EUR,Low,ECB Economic Bulletin,,,
,4:30am,GBP,High,Final Services PMI,52.3,53.6,53.7
,4:50am,EUR,Low,Spanish 10-y Bond Auction,1.59|4.3,,1.61|1.5
,5:33am,GBP,Low,10-y Bond Auction,1.66|1.8,,1.51|2.0
,7:30am,USD,Low,Challenger Job Cuts y/y,5.8%,,31.7%
,8:30am,CAD,Medium,Building Permits m/m,-7.0%,-4.6%,15.3%
,,USD,High,Unemployment Claims,274K,261K,257K
,10:30am,USD,Low,Natural Gas Storage,68B,69B,73B
,11:30am,USD,Medium,FOMC Member Bullard Speaks,,,
,7:15pm,USD,Medium,FOMC Member Bullard Speaks,,,
,7:30pm,AUD,Low,AIG Construction Index,50.8,,45.2
,7:50pm,JPY,Low,Monetary Base y/y,26.8%,29.3%,28.5%
,9:30pm,AUD,High,RBA Monetary Policy Statement,,,
Fri May 6 2016,3:00am,CHF,Medium,Foreign Currency Reserves,588B,,576B
,4:10am,EUR,Low,Retail PMI,47.9,,49.2
,8:30am,CAD,High,Employment Change,-2.1K,0.2K,40.6K
,,CAD,High,Unemployment Rate,7.1%,7.2%,7.1%
,,USD,High,Average Hourly Earnings m/m,0.3%,0.3%,0.2%
,,USD,High,Non-Farm Employment Change,160K,203K,208K
,,USD,High,Unemployment Rate,5.0%,5.0%,5.0%
,10:00am,CAD,Medium,Ivey PMI,53.1,52.2,50.1
,11:00am,CAD,Medium,Gov Council Member Schembri Speaks,,,
,3:00pm,USD,Low,Consumer Credit m/m,29.7B,16.1B,14.1B
Sat May 7 2016,10:07pm,CNY,High,Trade Balance,298B,250B,195B
,10:29pm,CNY,Low,USD-Denominated Trade Balance,45.6B,40.3B,29.9B
