Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,8:00am,USD,Medium,FOMC Member Brainard Speaks,,,
,8:30am,CAD,Low,ADP Non-Farm Employment Change,42.8K,,16.2K
,,USD,Medium,Philly Fed Manufacturing Index,23.2,20.8,22.3
,,USD,Medium,Unemployment Claims,232K,230K,233K
,9:30am,USD,Medium,FOMC Member Quarles Speaks,,,
,10:00am,USD,Low,CB Leading Index m/m,0.3%,0.3%,0.7%
,10:30am,USD,Low,Natural Gas Storage,-36B,-23B,-19B
,12:30pm,GBP,Medium,MPC Member Cunliffe Speaks,,,
,6:45pm,USD,Medium,FOMC Member Mester Speaks,,,
,7:30pm,JPY,Low,National Core CPI y/y,0.9%,0.9%,1.0%
Fri Apr 20 2018,12:30am,JPY,Low,Tertiary Industry Activity m/m,0.0%,0.1%,-0.4%
,2:00am,EUR,Low,German PPI m/m,0.1%,0.2%,-0.1%
,All Day,All,Medium,OPEC-JMMC Meetings,,,
,5:30am,GBP,Medium,MPC Member Saunders Speaks,,,
,7:30am,EUR,Medium,German Buba President Weidmann Speaks,,,
,8:30am,CAD,High,CPI m/m,0.3%,0.4%,0.6%
,,CAD,High,Core Retail Sales m/m,0.0%,0.4%,1.0%
,,CAD,Medium,Common CPI y/y,1.9%,,1.9%
,,CAD,Medium,Median CPI y/y,2.1%,,2.1%
,,CAD,Medium,Retail Sales m/m,0.4%,0.4%,0.1%
,,CAD,Medium,Trimmed CPI y/y,2.0%,,2.1%
,,CAD,Low,Core CPI m/m,0.2%,,0.7%
,10:00am,EUR,Low,Consumer Confidence,0,0,0
,Day 1,All,Low,IMF Meetings,,,
,11:15am,USD,Medium,FOMC Member Williams Speaks,,,
Sat Apr 21 2018,Day 2,All,Low,IMF Meetings,,,
