Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,3:00am,CHF,Low,Foreign Currency Reserves,930B,,914B
,4:30am,GBP,Low,Construction PMI,61.7,55.0,53.3
,,GBP,Low,Housing Equity Withdrawal q/q,0.2B,-1.5B,-6.8B
,4:52am,EUR,Low,Spanish 10-y Bond Auction,-0.04|1.8,,0.35|1.6
,5:00am,EUR,Low,PPI m/m,0.5%,0.6%,1.7%
,5:03am,EUR,Low,French 10-y Bond Auction,0.00|1.7,,-0.07|2.0
,5:07am,GBP,Low,10-y Bond Auction,0.89|3.0,,0.87|2.7
,7:30am,EUR,Low,ECB Monetary Policy Meeting Accounts,,,
,8:30am,USD,Medium,Unemployment Claims,744K,682K,728K
,Day 4,All,Low,IMF Meetings,,,
,10:30am,USD,Low,Natural Gas Storage,20B,22B,14B
,12:00pm,USD,High,Fed Chair Powell Speaks,,,
,6:30pm,AUD,Low,AIG Services Index,58.7,,55.8
,9:30pm,AUD,Medium,RBA Financial Stability Review,,,
,,CNY,Low,CPI y/y,0.4%,0.3%,-0.2%
,,CNY,Low,PPI y/y,4.4%,3.6%,1.7%
Fri Apr 9 2021,1:45am,CHF,Low,Unemployment Rate,3.3%,3.6%,3.4%
,2:00am,EUR,Low,German Industrial Production m/m,-1.6%,1.6%,-2.0%
,,EUR,Low,German Trade Balance,19.1B,23.4B,21.3B
,2:45am,EUR,Low,French Industrial Production m/m,-4.7%,0.5%,3.2%
,3:30am,GBP,Low,Halifax HPI m/m,1.1%,0.3%,0.0%
,4:00am,EUR,Low,Italian Retail Sales m/m,6.6%,2.0%,-2.7%
,7:00am,GBP,Low,BOE Quarterly Bulletin,,,
,8:30am,CAD,High,Employment Change,303.1K,101.5K,259.2K
,,CAD,High,Unemployment Rate,7.5%,8.0%,8.2%
,8:56am,USD,Low,Core PPI m/m,0.7%,0.2%,0.2%
,,USD,Low,PPI m/m,1.0%,0.5%,0.5%
,10:00am,USD,Low,Final Wholesale Inventories m/m,0.6%,0.5%,0.5%
,Day 5,All,Low,IMF Meetings,,,
Sat Apr 10 2021,Day 6,All,Low,IMF Meetings,,,
