Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,,EUR,Low,Retail Sales m/m,1.0%,0.6%,-0.3%
,5:34am,GBP,Low,10-y Bond Auction,0.79|2.5,,0.74|2.2
,8:30am,CAD,Medium,Trade Balance,-1.1B,-0.8B,-1.6B
,,USD,Low,Trade Balance,-43.1B,-44.5B,-46.9B
,9:37am,NZD,Low,GDT Price Index,2.8%,,-5.1%
,10:00am,CAD,Low,Ivey PMI,51.9,60.2,60.0
,,USD,High,ISM Services PMI,55.0,54.5,53.9
,,USD,Low,Factory Orders m/m,-0.7%,-0.6%,0.2%
,4:30pm,AUD,Low,AIG Construction Index,38.9,,40.0
,6:30pm,JPY,Low,Average Cash Earnings y/y,-0.2%,-0.2%,0.0%
,7:30pm,AUD,High,Building Approvals m/m,11.8%,2.1%,-7.9%
Wed Jan 8 2020,12:02am,JPY,Low,Consumer Confidence,39.1,39.6,38.7
,2:00am,EUR,Low,German Factory Orders m/m,-1.3%,0.2%,0.2%
,2:45am,EUR,Low,French Trade Balance,-5.6B,-5.0B,-4.9B
,3:30am,GBP,Low,Halifax HPI m/m,1.7%,0.6%,1.2%
,5:36am,EUR,Low,German 10-y Bond Auction,-0.25|1.2,,-0.33|1.9
,8:15am,USD,High,ADP Non-Farm Employment Change,202K,160K,124K
,10:00am,USD,Low,FOMC Member Brainard Speaks,,,
,10:30am,USD,Medium,Crude Oil Inventories,1.2M,-3.4M,-11.5M
,11:26am,USD,High,President Trump Speaks,,,
,1:01pm,USD,Low,10-y Bond Auction,1.87|2.4,,1.84|2.4
,3:00pm,USD,Low,Consumer Credit m/m,12.5B,15.5B,19.0B
,7:00pm,NZD,Low,ANZ Commodity Prices m/m,-2.8%,,4.3%
,7:01pm,GBP,Low,BRC Retail Sales Monitor y/y,1.7%,-0.5%,-4.9%
,7:30pm,AUD,High,Trade Balance,5.80B,4.10B,4.08B
,8:30pm,CNY,Medium,CPI y/y,4.5%,4.7%,4.5%
,,CNY,Low,PPI y/y,-0.5%,-0.4%,-1.4%
,10:35pm,JPY,Low,30-y Bond Auction,0.43|3.7,,0.43|3.7
Thu Jan 9 2020,2:00am,EUR,Low,German Industrial Production m/m,1.1%,0.9%,-1.0%
,,EUR,Low,German Trade Balance,18.3B,20.9B,20.4B
,2:30am,CHF,Low,Retail Sales y/y,0.0%,0.5%,0.4%
,3:00am,CHF,Low,Foreign Currency Reserves,771B,,783B
,4:00am,EUR,Low,Italian Monthly Unemployment Rate,9.7%,9.8%,9.7%
,4:30am,GBP,High,BOE Gov Carney Speaks,,,
,5:00am,EUR,Low,Unemployment Rate,7.5%,7.5%,7.5%
,5:04am,EUR,Low,French 10-y Bond Auction,0.04|1.7,,-0.08|2.0
,8:00am,USD,Medium,FOMC Member Clarida Speaks,,,
,8:13am,CAD,Low,Housing Starts,197K,212K,204K
,8:30am,CAD,Low,Building Permits m/m,-2.4%,1.0%,-1.5%
,,USD,Low,Unemployment Claims,214K,221K,223K
,9:30am,USD,Medium,FOMC Member Kashkari Speaks,,,
,10:30am,USD,Low,Natural Gas Storage,-44B,-51B,-58B
,11:30am,USD,Low,FOMC Member Williams Speaks,,,
,1:01pm,USD,Medium,30-y Bond Auction,2.34|2.5,,2.31|2.5
,1:45pm,CAD,High,BOC Gov Poloz Speaks,,,
,2:10pm,EUR,Low,German Buba President Weidmann Speaks,,,
,4:30pm,AUD,Low,AIG Services Index,48.7,,53.7
,6:30pm,JPY,Low,Household Spending y/y,-2.0%,-2.0%,-5.1%
,7:30pm,AUD,High,Retail Sales m/m,0.9%,0.4%,0.1%
Fri Jan 10 2020,12:00am,JPY,Low,Leading Indicators,90.9%,90.9%,91.6%
,1:45am,CHF,Low,Unemployment Rate,2.3%,2.3%,2.3%
,2:45am,EUR,Low,French Industrial Production m/m,0.3%,0.1%,0.5%
,4:00am,EUR,Low,Italian Industrial Production m/m,0.1%,0.0%,-0.3%
,4:30am,GBP,Low,MPC Member Tenreyro Speaks,,,
,8:30am,CAD,High,Employment Change,35.2K,24.9K,-71.2K
,,CAD,High,Unemployment Rate,5.6%,5.8%,5.9%
,,USD,High,Average Hourly Earnings m/m,0.1%,0.3%,0.3%
,,USD,High,Non-Farm Employment Change,145K,162K,256K
,,USD,High,Unemployment Rate,3.5%,3.5%,3.5%
,10:00am,USD,Low,Final Wholesale Inventories m/m,-0.1%,0.0%,0.0%
Sat Jan 11 2020,,,No specified,,,,
