Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Mar 26 2017,All Day,All,Medium,OPEC-JMMC Meetings,,,
,7:50pm,JPY,Low,BOJ Summary of Opinions,,,
,,JPY,Low,SPPI y/y,0.8%,0.5%,0.5%
Mon Mar 27 2017,4:00am,EUR,High,German ifo Business Climate,112.3,111.2,111.1
,,EUR,Medium,M3 Money Supply y/y,4.7%,4.9%,4.8%
,,EUR,Low,Private Loans y/y,2.3%,2.3%,2.2%
,5:00am,GBP,Low,FPC Statement,,,
,1:15pm,USD,Medium,FOMC Member Evans Speaks,,,
,6:00pm,AUD,Medium,RBA Deputy Gov Debelle Speaks,,,
,6:30pm,USD,Medium,FOMC Member Kaplan Speaks,,,
Tue Mar 28 2017,8:30am,USD,Low,Goods Trade Balance,-64.8B,-66.6B,-68.8B
,,USD,Low,Prelim Wholesale Inventories m/m,0.4%,0.2%,-0.2%
,9:00am,USD,Low,S&P/CS Composite-20 HPI y/y,5.7%,5.7%,5.5%
,9:59am,USD,Low,Richmond Manufacturing Index,22,16,17
,10:00am,USD,High,CB Consumer Confidence,125.6,113.9,116.1
,10:10am,CAD,High,BOC Gov Poloz Speaks,,,
,1:00pm,USD,Medium,FOMC Member Kaplan Speaks,,,
,7:50pm,JPY,Low,Retail Sales y/y,0.1%,0.7%,1.0%
Wed Mar 29 2017,2:00am,CHF,Low,UBS Consumption Indicator,1.50,,1.44
,,EUR,Low,German Import Prices m/m,0.7%,0.4%,0.9%
,4:00am,CHF,Low,Credit Suisse Economic Expectations,29.6,,19.4
,4:30am,GBP,Medium,Net Lending to Individuals m/m,4.9B,4.9B,4.8B
,,GBP,Low,M4 Money Supply m/m,-0.3%,0.5%,0.9%
,,GBP,Low,Mortgage Approvals,68K,70K,69K
,9:20am,USD,Medium,FOMC Member Evans Speaks,,,
,10:00am,USD,Medium,Pending Home Sales m/m,5.5%,2.3%,-2.8%
,10:30am,USD,High,Crude Oil Inventories,0.9M,1.2M,5.0M
,8:00pm,AUD,Low,HIA New Home Sales m/m,0.2%,,-2.2%
Thu Mar 30 2017,3:00am,CHF,Medium,KOF Economic Barometer,107.6,105.9,106.9
,,EUR,Medium,Spanish Flash CPI y/y,2.3%,2.6%,3.0%
,All Day,EUR,Medium,German Prelim CPI m/m,0.2%,0.4%,0.6%
,5:22am,EUR,Low,Italian 10-y Bond Auction,2.25|1.4,,2.28|1.4
,8:30am,CAD,Medium,RMPI m/m,1.2%,0.8%,1.7%
,,CAD,Low,IPPI m/m,0.1%,0.4%,0.6%
,,USD,High,Final GDP q/q,2.1%,2.0%,1.9%
,,USD,High,Unemployment Claims,258K,244K,261K
,,USD,Low,Final GDP Price Index q/q,2.1%,2.0%,2.0%
,10:30am,USD,Low,Natural Gas Storage,-43B,-37B,-150B
,11:00am,USD,Medium,FOMC Member Kaplan Speaks,,,
,4:30pm,USD,Medium,FOMC Member Dudley Speaks,,,
,5:45pm,NZD,Low,Building Consents m/m,14.0%,,2.1%
,6:09pm,GBP,Low,GfK Consumer Confidence,-6,-7,-6
,7:30pm,JPY,Medium,Household Spending y/y,-3.8%,-1.6%,-1.2%
,,JPY,Low,National Core CPI y/y,0.2%,0.2%,0.1%
,,JPY,Low,Tokyo Core CPI y/y,-0.4%,-0.2%,-0.3%
,,JPY,Low,Unemployment Rate,2.8%,3.0%,3.0%
,7:50pm,JPY,Low,Prelim Industrial Production m/m,2.0%,1.3%,-0.4%
,8:00pm,NZD,Medium,ANZ Business Confidence,11.3,,16.6
,8:30pm,AUD,Low,Private Sector Credit m/m,0.3%,0.5%,0.2%
,8:54pm,CNY,Medium,Non-Manufacturing PMI,55.1,,54.2
,8:59pm,CNY,Medium,Manufacturing PMI,51.8,51.7,51.6
Fri Mar 31 2017,1:00am,JPY,Low,Housing Starts y/y,-2.6%,-1.2%,12.8%
,2:00am,EUR,Medium,German Retail Sales m/m,1.8%,0.7%,-1.0%
,,GBP,Low,Nationwide HPI m/m,-0.3%,0.3%,0.6%
,2:45am,EUR,Low,French Consumer Spending m/m,-0.8%,0.3%,0.6%
,,EUR,Low,French Prelim CPI m/m,0.6%,0.7%,0.1%
,3:55am,EUR,Medium,German Unemployment Change,-30K,-10K,-17K
,4:30am,GBP,High,Current Account,-12.1B,-16.3B,-25.7B
,,GBP,Medium,Final GDP q/q,0.7%,0.7%,0.7%
,,GBP,Low,Index of Services 3m/3m,0.6%,0.7%,0.8%
,,GBP,Low,Revised Business Investment q/q,-0.9%,-1.0%,-1.0%
,5:00am,EUR,Medium,CPI Flash Estimate y/y,1.5%,1.8%,2.0%
,,EUR,Medium,Core CPI Flash Estimate y/y,0.7%,0.8%,0.9%
,,EUR,Low,Italian Prelim CPI m/m,0.0%,0.1%,0.4%
,8:30am,CAD,High,GDP m/m,0.6%,0.3%,0.3%
,,USD,Medium,Core PCE Price Index m/m,0.2%,0.2%,0.3%
,,USD,Medium,Personal Spending m/m,0.1%,0.2%,0.2%
,,USD,Low,Personal Income m/m,0.4%,0.4%,0.5%
,9:00am,USD,Medium,FOMC Member Dudley Speaks,,,
,9:45am,USD,Medium,Chicago PMI,57.7,57.2,57.4
,10:00am,USD,Medium,FOMC Member Kashkari Speaks,,,
,,USD,Medium,Revised UoM Consumer Sentiment,96.9,97.8,97.6
,,USD,Low,Revised UoM Inflation Expectations,2.5%,,2.4%
,5:00pm,GBP,Medium,MPC Member Haldane Speaks,,,
,9:45pm,CNY,High,Caixin Manufacturing PMI,51.2,51.8,51.7
Sat Apr 1 2017,10:00am,NZD,Holiday,Daylight Saving Time Shift,,,
,12:00pm,AUD,Holiday,Daylight Saving Time Shift,,,
