Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,9:30pm,AUD,High,Employment Change,29.1K,19.7K,115.2K
,,AUD,High,Unemployment Rate,4.9%,5.1%,5.1%
,10:00pm,CNY,High,GDP q/y,7.9%,8.0%,18.3%
,,CNY,Low,Fixed Asset Investment ytd/y,12.6%,12.1%,15.4%
,,CNY,Low,Industrial Production y/y,8.3%,7.8%,8.8%
,,CNY,Low,NBS Press Conference,,,
,,CNY,Low,Retail Sales y/y,12.1%,10.9%,12.4%
,,CNY,Low,Unemployment Rate,5.0%,5.0%,5.0%
Thu Jul 15 2021,12:30am,JPY,Low,Tertiary Industry Activity m/m,-2.7%,-0.9%,-0.8%
,2:00am,GBP,Low,Average Earnings Index 3m/y,7.3%,7.1%,5.7%
,,GBP,Low,Claimant Count Change,-114.8K,-32.5K,-151.4K
,,GBP,Low,Unemployment Rate,4.8%,4.7%,4.7%
,4:30am,GBP,Low,BOE Credit Conditions Survey,,,
,5:00am,EUR,Low,Spanish 10-y Bond Auction,0.35|1.8,,0.60|1.8
,6:00am,GBP,Medium,MPC Member Saunders Speaks,,,
,8:30am,USD,Medium,Philly Fed Manufacturing Index,21.9,28.1,30.7
,,USD,Medium,Unemployment Claims,360K,350K,386K
,,USD,Low,Empire State Manufacturing Index,43.0,17.9,17.4
,,USD,Low,Import Prices m/m,1.0%,1.1%,1.4%
,8:35am,CAD,Low,ADP Non-Farm Employment Change,-294.2K,,-318.7K
,9:15am,USD,Medium,Industrial Production m/m,0.4%,0.6%,0.7%
,,USD,Low,Capacity Utilization Rate,75.4%,75.7%,75.1%
,9:30am,GBP,Low,CB Leading Index m/m,0.6%,,0.6%
,,USD,High,Fed Chair Powell Testifies,,,
,10:30am,USD,Low,Natural Gas Storage,55B,45B,16B
,11:00am,USD,Low,FOMC Member Evans Speaks,,,
,6:30pm,NZD,Low,BusinessNZ Manufacturing Index,60.7,,58.6
,6:45pm,NZD,High,CPI q/q,1.3%,0.7%,0.8%
,10:56pm,JPY,High,BOJ Outlook Report,,,
,,JPY,Medium,Monetary Policy Statement,,,
,,JPY,Low,BOJ Policy Rate,-0.10%,-0.10%,-0.10%
Fri Jul 16 2021,2:33am,JPY,Medium,BOJ Press Conference,,,
,4:03am,EUR,Low,Italian Trade Balance,5.64B,5.27B,5.87B
,5:00am,EUR,Low,Final CPI y/y,1.9%,1.9%,1.9%
,,EUR,Low,Final Core CPI y/y,0.9%,0.9%,0.9%
,,EUR,Low,Trade Balance,9.4B,7.9B,13.4B
,8:13am,CAD,Low,Housing Starts,282K,269K,286K
,8:30am,CAD,Low,Foreign Securities Purchases,20.79B,7.80B,9.95B
,,CAD,Low,Wholesale Sales m/m,0.5%,1.2%,0.4%
,,USD,High,Core Retail Sales m/m,1.3%,0.4%,-0.9%
,,USD,High,Retail Sales m/m,0.6%,-0.4%,-1.7%
,10:00am,USD,Medium,Prelim UoM Consumer Sentiment,80.8,86.5,85.5
,,USD,Low,Business Inventories m/m,0.5%,0.6%,0.1%
,,USD,Low,Prelim UoM Inflation Expectations,4.8%,,4.2%
,4:00pm,USD,Low,TIC Long-Term Purchases,-30.2B,95.5B,100.7B
Sat Jul 17 2021,,,No specified,,,,
