Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Oct 16 2016,7:01pm,GBP,Low,Rightmove HPI m/m,0.9%,,0.7%
Mon Oct 17 2016,12:30am,JPY,Low,Revised Industrial Production m/m,1.3%,1.5%,1.5%
,4:03am,EUR,Low,Italian Trade Balance,2.52B,4.25B,7.80B
,5:00am,EUR,Medium,Final CPI y/y,0.4%,0.4%,0.4%
,,EUR,Low,Final Core CPI y/y,0.8%,0.8%,0.8%
,8:30am,CAD,Medium,Foreign Securities Purchases,12.74B,6.24B,9.10B
,,USD,Medium,Empire State Manufacturing Index,-6.8,1.1,-2.0
,9:15am,USD,Medium,Capacity Utilization Rate,75.4%,75.6%,75.3%
,,USD,Medium,Industrial Production m/m,0.1%,0.3%,-0.5%
,9:30am,GBP,Low,CB Leading Index m/m,0.0%,,-0.2%
,10:45am,GBP,Medium,MPC Member Broadbent Speaks,,,
,12:15pm,USD,Medium,FOMC Member Fischer Speaks,,,
,1:35pm,EUR,High,ECB President Draghi Speaks,,,
,,EUR,Medium,German Buba President Weidmann Speaks,,,
,5:10pm,AUD,High,RBA Gov Lowe Speaks,,,
,5:45pm,NZD,High,CPI q/q,0.3%,0.0%,0.4%
,8:30pm,AUD,High,Monetary Policy Meeting Minutes,,,
,,AUD,Low,New Motor Vehicle Sales m/m,2.5%,,0.0%
Tue Oct 18 2016,3:03am,CNY,Low,M2 Money Supply y/y,11.5%,11.6%,11.4%
,,CNY,Low,New Loans,1220B,1000B,949B
,4:30am,GBP,High,CPI y/y,1.0%,0.9%,0.6%
,,GBP,Medium,PPI Input m/m,0.0%,0.4%,0.2%
,,GBP,Medium,RPI y/y,2.0%,2.0%,1.8%
,,GBP,Low,Core CPI y/y,1.5%,1.4%,1.3%
,,GBP,Low,HPI y/y,8.4%,7.9%,8.0%
,,GBP,Low,PPI Output m/m,0.2%,0.2%,0.1%
,8:30am,CAD,High,Manufacturing Sales m/m,0.9%,0.3%,0.1%
,,USD,High,CPI m/m,0.3%,0.3%,0.2%
,,USD,High,Core CPI m/m,0.1%,0.2%,0.3%
,9:48am,NZD,High,GDT Price Index,1.4%,,-3.0%
,10:00am,USD,Low,NAHB Housing Market Index,63,64,65
,4:00pm,USD,Low,TIC Long-Term Purchases,48.3B,22.0B,102.8B
,7:30pm,AUD,Low,MI Leading Index m/m,0.1%,,0.0%
,10:00pm,CNY,High,GDP q/y,6.7%,6.7%,6.7%
,,CNY,High,Industrial Production y/y,6.1%,6.4%,6.3%
,,CNY,Medium,Fixed Asset Investment ytd/y,8.2%,8.2%,8.1%
,,CNY,Medium,NBS Press Conference,,,
,,CNY,Low,Retail Sales y/y,10.7%,10.7%,10.6%
Wed Oct 19 2016,12:30am,JPY,Low,All Industries Activity m/m,0.2%,0.2%,0.2%
,4:30am,GBP,High,Average Earnings Index 3m/y,2.3%,2.3%,2.4%
,,GBP,High,Claimant Count Change,0.7K,3.4K,7.1K
,,GBP,Medium,Unemployment Rate,4.9%,4.9%,4.9%
,5:34am,EUR,Low,German 30-y Bond Auction,0.64|1.7,,0.62|1.7
,,GBP,Low,10-y Bond Auction,1.08|2.0,,0.69|1.7
,8:30am,USD,High,Building Permits,1.23M,1.17M,1.15M
