Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Jan 24 2021,7:30pm,AUD,Low,Goods Trade Balance,8.96B,,1.53B
Mon Jan 25 2021,3:45am,EUR,Medium,ECB President Lagarde Speaks,,,
,4:00am,EUR,Low,German ifo Business Climate,90.1,91.5,92.2
,9:00am,CNY,Low,CB Leading Index m/m,1.2%,,1.1%
,,EUR,Low,Belgian NBB Business Climate,-7.5,-8.0,-8.4
,11:15am,EUR,Medium,ECB President Lagarde Speaks,,,
,All Day,AUD,Holiday,Bank Holiday,,,
,6:50pm,JPY,Low,Monetary Policy Meeting Minutes,,,
,,JPY,Low,SPPI y/y,-0.4%,-0.6%,-0.5%
Tue Jan 26 2021,12:00am,JPY,Low,BOJ Core CPI y/y,-0.3%,-0.1%,-0.1%
,2:00am,GBP,Low,Average Earnings Index 3m/y,3.6%,2.9%,2.8%
,,GBP,Low,Claimant Count Change,7.0K,47.5K,38.1K
,,GBP,Low,Unemployment Rate,5.0%,5.1%,4.9%
,6:00am,GBP,Low,CBI Realized Sales,-50,-32,-3
,6:34am,GBP,Low,30-y Bond Auction,0.84|2.4,,0.84|2.6
,9:00am,USD,Low,HPI m/m,1.0%,0.9%,1.5%
,,USD,Low,S&P/CS Composite-20 HPI y/y,9.1%,8.8%,8.0%
,9:59am,USD,Low,Richmond Manufacturing Index,14,18,19
,10:00am,USD,Medium,CB Consumer Confidence,89.3,88.9,87.1
,6:30pm,AUD,Low,MI Leading Index m/m,0.1%,,0.7%
,7:01pm,GBP,Low,BRC Shop Price Index y/y,-2.2%,,-1.8%
,7:30pm,AUD,High,CPI q/q,0.9%,0.7%,1.6%
,,AUD,High,Trimmed Mean CPI q/q,0.4%,0.4%,0.3%
,,AUD,Low,NAB Business Confidence,4,,13
Wed Jan 27 2021,2:00am,EUR,Low,German GfK Consumer Climate,-15.6,-7.8,-7.5
,4:00am,CHF,Low,Credit Suisse Economic Expectations,43.2,,46.8
,5:34am,EUR,Low,German 10-y Bond Auction,-0.54|2.0,,-0.52|1.6
,8:30am,USD,Low,Core Durable Goods Orders m/m,0.7%,0.5%,0.4%
,,USD,Low,Durable Goods Orders m/m,0.2%,1.0%,1.0%
,10:30am,USD,Low,Crude Oil Inventories,-9.9M,1.6M,4.4M
,2:00pm,USD,High,FOMC Statement,,,
,,USD,Medium,Federal Funds Rate,<0.25%,<0.25%,<0.25%
,2:30pm,USD,High,FOMC Press Conference,,,
,4:45pm,NZD,Low,Trade Balance,17M,800M,290M
,6:50pm,JPY,Low,Retail Sales y/y,-0.3%,-0.4%,0.6%
,7:30pm,AUD,Low,Import Prices q/q,-1.0%,-0.9%,-3.5%
Thu Jan 28 2021,2:00am,CHF,Low,Trade Balance,2.88B,4.23B,4.48B
,All Day,EUR,Low,German Prelim CPI m/m,0.8%,0.4%,0.5%
,3:00am,EUR,Low,Spanish Unemployment Rate,16.1%,16.7%,16.3%
,5:12am,EUR,Low,Italian 10-y Bond Auction,0.65|1.4,,0.59|1.6
,8:30am,CAD,Low,Building Permits m/m,-4.1%,-4.9%,12.5%
,,USD,High,Advance GDP q/q,4.0%,4.2%,33.4%
,,USD,Medium,Unemployment Claims,847K,880K,914K
,,USD,Low,Goods Trade Balance,-82.5B,-83.4B,-85.5B
,,USD,Low,Prelim Wholesale Inventories m/m,0.1%,0.5%,0.0%
,8:32am,USD,Medium,Advance GDP Price Index q/q,2.0%,2.2%,3.5%
,10:00am,USD,Medium,CB Leading Index m/m,0.3%,0.3%,0.7%
,,USD,Low,New Home Sales,842K,860K,829K
,10:30am,USD,Low,Natural Gas Storage,-128B,-140B,-187B
,6:30pm,JPY,Low,Tokyo Core CPI y/y,-0.4%,-0.6%,-0.9%
,,JPY,Low,Unemployment Rate,2.9%,3.0%,2.9%
,6:50pm,JPY,Low,BOJ Summary of Opinions,,,
,,JPY,Low,Prelim Industrial Production m/m,-1.6%,-1.4%,-0.5%
,7:30pm,AUD,Low,PPI q/q,0.5%,0.4%,0.4%
,,AUD,Low,Private Sector Credit m/m,0.3%,0.2%,0.1%
Fri Jan 29 2021,12:00am,JPY,Low,Housing Starts y/y,-9.0%,-3.8%,-3.7%
,12:02am,JPY,Low,Consumer Confidence,29.6,29.1,31.8
,1:30am,EUR,Low,French Consumer Spending m/m,23.0%,24.0%,-18.0%
,,EUR,Low,French Flash GDP q/q,-1.3%,-4.0%,18.7%
,2:00am,EUR,Low,German Import Prices m/m,0.6%,1.0%,0.5%
,3:00am,CHF,Medium,KOF Economic Barometer,96.5,102.2,104.1
,,EUR,Low,Spanish Flash CPI y/y,0.6%,-0.5%,-0.5%
,,EUR,Low,Spanish Flash GDP q/q,0.4%,-1.4%,16.4%
,3:55am,EUR,Low,German Unemployment Change,-41K,7K,-40K
,4:00am,EUR,Medium,German Prelim GDP q/q,0.1%,0.0%,8.5%
,,EUR,Low,M3 Money Supply y/y,12.3%,11.0%,11.0%
,,EUR,Low,Private Loans y/y,3.1%,3.2%,3.1%
,8:30am,CAD,Medium,GDP m/m,0.7%,0.4%,0.4%
,,CAD,Low,IPPI m/m,1.5%,1.4%,-0.6%
,,CAD,Low,RMPI m/m,3.5%,2.5%,0.6%
,,USD,Low,Core PCE Price Index m/m,0.3%,0.1%,0.0%
,,USD,Low,Employment Cost Index q/q,0.7%,0.5%,0.5%
,,USD,Low,Personal Income m/m,0.6%,0.1%,-1.3%
,,USD,Low,Personal Spending m/m,-0.2%,-0.4%,-0.7%
