Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Mar 29 2015,7:50pm,JPY,Medium,Prelim Industrial Production m/m,-3.4%,-1.8%,3.7%
Mon Mar 30 2015,All Day,EUR,Medium,German Prelim CPI m/m,0.5%,0.4%,0.9%
,3:00am,CHF,Medium,KOF Economic Barometer,90.8,89.3,90.3
,,EUR,Medium,Spanish Flash CPI y/y,-0.7%,-1.0%,-1.1%
,4:30am,GBP,Medium,Net Lending to Individuals m/m,2.5B,2.5B,2.4B
,,GBP,Low,M4 Money Supply m/m,-0.2%,-0.2%,-0.7%
,,GBP,Low,Mortgage Approvals,62K,62K,61K
,5:21am,EUR,Low,Italian 10-y Bond Auction,1.34|1.5,,1.36|1.5
,8:30am,CAD,Medium,RMPI m/m,6.1%,5.1%,-7.8%
,,CAD,Low,IPPI m/m,1.8%,0.6%,-0.3%
,,USD,Medium,Core PCE Price Index m/m,0.1%,0.1%,0.1%
,,USD,Medium,Personal Spending m/m,0.1%,0.3%,-0.2%
,,USD,Low,Personal Income m/m,0.4%,0.3%,0.4%
,10:00am,USD,Medium,Pending Home Sales m/m,3.1%,0.5%,1.2%
,5:45pm,NZD,Medium,Building Consents m/m,-6.3%,,-4.6%
,6:58pm,GBP,Low,GfK Consumer Confidence,4,1,1
,7:15pm,USD,Medium,FOMC Member Fischer Speaks,,,
,8:00pm,AUD,Low,HIA New Home Sales m/m,1.1%,,1.8%
,,NZD,High,ANZ Business Confidence,35.8,,34.4
,8:30pm,AUD,Low,Private Sector Credit m/m,0.5%,0.5%,0.6%
Tue Mar 31 2015,1:00am,JPY,Low,Housing Starts y/y,-3.1%,-7.0%,-13.0%
,2:00am,EUR,Medium,German Retail Sales m/m,-0.5%,-0.9%,2.3%
,2:45am,EUR,Medium,French Consumer Spending m/m,0.1%,0.3%,0.7%
,3:55am,EUR,Medium,German Unemployment Change,-15K,-10K,-20K
,4:00am,EUR,Low,Italian Monthly Unemployment Rate,12.7%,12.5%,12.6%
,4:30am,GBP,High,Current Account,-25.3B,-21.2B,-27.7B
,,GBP,Medium,Final GDP q/q,0.6%,0.5%,0.5%
,,GBP,Low,Index of Services 3m/3m,0.8%,0.7%,0.9%
,,GBP,Low,Revised Business Investment q/q,-0.9%,-1.4%,-1.4%
,5:00am,EUR,High,CPI Flash Estimate y/y,-0.1%,-0.3%,-0.3%
,,EUR,Medium,Core CPI Flash Estimate y/y,0.6%,0.6%,0.7%
,,EUR,Medium,Unemployment Rate,11.3%,11.2%,11.4%
,,EUR,Low,Italian Prelim CPI m/m,0.1%,0.2%,0.4%
,8:00am,USD,Medium,FOMC Member Lacker Speaks,,,
,8:30am,CAD,High,GDP m/m,-0.1%,0.2%,0.3%
,8:50am,USD,Medium,FOMC Member Lockhart Speaks,,,
,9:00am,USD,Low,S&P/CS Composite-20 HPI y/y,4.6%,4.6%,4.4%
,9:45am,USD,Medium,Chicago PMI,46.3,52.5,45.8
,10:00am,USD,High,CB Consumer Confidence,101.3,96.6,98.8
,6:30pm,AUD,Low,AIG Manufacturing Index,46.3,,45.4
,7:50pm,JPY,Medium,Tankan Manufacturing Index,12,14,12
,,JPY,Medium,Tankan Non-Manufacturing Index,19,17,16
,8:30pm,AUD,High,Building Approvals m/m,-3.2%,-3.8%,5.9%
,9:00pm,CNY,High,Manufacturing PMI,50.1,49.7,49.9
,,CNY,Medium,Non-Manufacturing PMI,53.7,,53.9
,9:35pm,JPY,Low,Final Manufacturing PMI,50.3,50.4,50.4
,9:45pm,CNY,High,Caixin Manufacturing PMI,49.6,49.3,49.2
Wed Apr 1 2015,1:30am,AUD,Low,Commodity Prices y/y,-19.7%,,-21.6%
,3:15am,EUR,Medium,Spanish Manufacturing PMI,54.3,54.0,54.2
,3:30am,CHF,Low,Manufacturing PMI,47.9,47.2,47.3
,3:45am,EUR,Medium,Italian Manufacturing PMI,53.3,52.2,51.9
,3:50am,EUR,Low,French Final Manufacturing PMI,48.8,48.2,48.2
,3:55am,EUR,Medium,German Final Manufacturing PMI,52.8,52.4,52.4
,4:00am,EUR,Low,Final Manufacturing PMI,52.2,51.9,51.9
,4:30am,GBP,High,Final Manufacturing PMI,54.4,54.5,54.0
,8:15am,USD,High,ADP Non-Farm Employment Change,189K,227K,214K
,9:00am,USD,Medium,FOMC Member Williams Speaks,,,
,9:30am,CAD,Low,Manufacturing PMI,48.9,,48.7
,9:45am,USD,Low,Final Manufacturing PMI,55.7,55.3,55.3
,9:58am,NZD,High,GDT Price Index,-10.8%,,-8.8%
,10:00am,USD,High,ISM Manufacturing PMI,51.5,52.5,52.9
,,USD,Low,Construction Spending m/m,-0.1%,-0.1%,-1.7%
,,USD,Low,ISM Manufacturing Prices,39.0,38.1,35.0
,10:30am,USD,Medium,Crude Oil Inventories,4.8M,4.2M,8.2M
,,USD,Medium,FOMC Member Lockhart Speaks,,,
,All Day,USD,Low,Total Vehicle Sales,17.2M,16.7M,16.2M
,7:30pm,AUD,Low,MI Inflation Gauge m/m,0.4%,,0.0%
,7:50pm,JPY,Low,Monetary Base y/y,35.2%,35.3%,36.7%
,8:00pm,NZD,Low,ANZ Commodity Prices m/m,4.6%,,4.2%
,8:30pm,AUD,High,Trade Balance,-1.26B,-1.28B,-1.00B
,11:45pm,JPY,Low,10-y Bond Auction,0.37|2.7,,0.40|2.8
Thu Apr 2 2015,4:30am,GBP,High,Construction PMI,57.8,59.7,60.1
,4:59am,EUR,Low,French 10-y Bond Auction,0.46|1.7,,0.67|1.5
,7:30am,EUR,Medium,ECB Monetary Policy Meeting Accounts,,,
,,USD,Low,Challenger Job Cuts y/y,6.4%,,20.9%
,8:30am,CAD,High,Trade Balance,-1.0B,-2.0B,-1.5B
,,USD,High,Trade Balance,-35.4B,-41.3B,-42.7B
,,USD,High,Unemployment Claims,268K,286K,288K
,8:40am,USD,Medium,Fed Chair Yellen Speaks,,,
,10:00am,USD,Medium,Factory Orders m/m,0.2%,-0.4%,-0.7%
,10:30am,USD,Low,Natural Gas Storage,-18B,-9B,12B
,2:15pm,USD,Low,President Obama Speaks,,,
,3:45pm,USD,Medium,FOMC Member Brainard Speaks,,,
,All Day,NZD,Holiday,Bank Holiday,,,
,All Day,AUD,Holiday,Bank Holiday,,,
,9:45pm,CNY,Medium,Caixin Services PMI,52.3,,52.0
Fri Apr 3 2015,1:44am,JPY,Medium,Average Cash Earnings y/y,0.5%,0.7%,0.6%
,All Day,CHF,Holiday,Bank Holiday,,,
,All Day,EUR,Holiday,German Bank Holiday,,,
,All Day,GBP,Holiday,Bank Holiday,,,
,All Day,CAD,Holiday,Bank Holiday,,,
,8:30am,USD,High,Non-Farm Employment Change,126K,246K,264K
,,USD,High,Unemployment Rate,5.5%,5.5%,5.5%
,,USD,Medium,Average Hourly Earnings m/m,0.3%,0.2%,0.1%
Sat Apr 4 2015,10:00am,NZD,Holiday,Daylight Saving Time Shift,,,
,12:00pm,AUD,Holiday,Daylight Saving Time Shift,,,
