Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Jul 5 2015,All Day,EUR,High,Greek Bailout Vote,No,,
,8:30pm,AUD,Low,MI Inflation Gauge m/m,0.1%,,0.3%
,9:30pm,AUD,Medium,ANZ Job Advertisements m/m,1.3%,,0.1%
Mon Jul 6 2015,1:00am,JPY,Low,Leading Indicators,106.2%,106.2%,106.4%
,2:00am,EUR,Medium,German Factory Orders m/m,-0.2%,0.0%,2.2%
,3:15am,CHF,Medium,CPI m/m,0.1%,0.1%,0.2%
,4:10am,EUR,Low,Retail PMI,50.4,,51.4
,4:30am,EUR,Low,Sentix Investor Confidence,18.5,15.6,17.1
,,GBP,Low,Housing Equity Withdrawal q/q,-13.0B,-12.1B,-12.6B
,9:45am,USD,Low,Final Services PMI,54.8,54.8,54.8
,10:00am,CAD,High,Ivey PMI,55.9,56.2,62.3
,,USD,High,ISM Services PMI,56.0,56.5,55.7
,10:29am,USD,Low,Labor Market Conditions Index m/m,0.8,,0.9
,10:30am,CAD,Medium,BOC Business Outlook Survey,,,
,6:00pm,NZD,High,NZIER Business Confidence,5,,23
,7:23pm,AUD,Low,AIG Construction Index,46.4,,47.8
Tue Jul 7 2015,12:30am,AUD,High,Cash Rate,2.00%,2.00%,2.00%
,,AUD,High,RBA Rate Statement,,,
,1:45am,CHF,Low,Unemployment Rate,3.3%,3.3%,3.3%
,2:00am,EUR,Low,German Industrial Production m/m,0.0%,0.1%,0.6%
,2:45am,EUR,Low,French Gov Budget Balance,-63.9B,,-59.8B
,,EUR,Low,French Trade Balance,-4.0B,-3.3B,-3.3B
,3:00am,CHF,Medium,Foreign Currency Reserves,516B,,518B
,4:30am,GBP,High,Manufacturing Production m/m,-0.6%,0.1%,-0.4%
,,GBP,Low,Industrial Production m/m,0.4%,-0.2%,0.3%
,5:35am,GBP,Low,30-y Bond Auction,2.73|1.9,,2.86|1.6
,All Day,EUR,High,Eurogroup Meetings,,,
,All Day,EUR,High,Euro Summit,,,
,8:30am,CAD,High,Trade Balance,-3.3B,-2.6B,-3.0B
,,USD,High,Trade Balance,-41.9B,-42.5B,-40.7B
,10:00am,GBP,Medium,NIESR GDP Estimate,0.7%,,0.6%
,,USD,Medium,JOLTS Job Openings,5.36M,5.33M,5.33M
,,USD,Low,IBD/TIPP Economic Optimism,48.1,48.9,48.1
,7:01pm,GBP,Low,BRC Shop Price Index y/y,-1.3%,,-1.9%
,7:50pm,JPY,Medium,Current Account,1.64T,1.39T,1.27T
,,JPY,Low,Bank Lending y/y,2.5%,,2.6%
Wed Jul 8 2015,1:00am,JPY,Low,Economy Watchers Sentiment,51.0,53.2,53.3
,3:00am,GBP,Medium,Halifax HPI m/m,1.7%,0.2%,0.3%
,4:30am,GBP,Low,FPC Meeting Minutes,,,
,7:30am,GBP,High,Annual Budget Release,,,
,8:30am,CAD,High,Building Permits m/m,-14.5%,-5.2%,12.1%
,10:30am,USD,Medium,Crude Oil Inventories,0.4M,-0.6M,2.4M
,1:01pm,USD,Low,10-y Bond Auction,2.23|2.7,,2.46|2.7
,2:00pm,USD,High,FOMC Meeting Minutes,,,
,,USD,Medium,FOMC Member Williams Speaks,,,
,3:00pm,USD,Low,Consumer Credit m/m,16.1B,18.5B,21.4B
,7:01pm,GBP,Low,RICS House Price Balance,40%,37%,34%
,7:50pm,JPY,Medium,Core Machinery Orders m/m,0.6%,-4.8%,3.8%
,,JPY,Low,M2 Money Stock y/y,3.8%,4.0%,4.1%
,9:30pm,AUD,High,Employment Change,7.3K,-2.1K,40.0K
,,AUD,High,Unemployment Rate,6.0%,6.1%,5.9%
,,CNY,High,CPI y/y,1.4%,1.3%,1.2%
,,CNY,Medium,PPI y/y,-4.8%,-4.6%,-4.6%
,11:45pm,JPY,Low,30-y Bond Auction,1.43|2.2,,1.53|3.1
Thu Jul 9 2015,1:59am,JPY,Low,Prelim Machine Tool Orders y/y,6.6%,,15.0%
,2:00am,EUR,Low,German Trade Balance,22.8B,20.6B,21.5B
,7:00am,GBP,High,Official Bank Rate,0.50%,0.50%,0.50%
,,GBP,Medium,Asset Purchase Facility,375B,375B,375B
,8:13am,CAD,Low,Housing Starts,203K,191K,197K
,8:30am,CAD,Medium,NHPI m/m,0.2%,0.1%,0.1%
,,USD,High,Unemployment Claims,297K,274K,282K
,10:15am,USD,Medium,FOMC Member Brainard Speaks,,,
,10:30am,USD,Low,Natural Gas Storage,91B,86B,69B
,1:01pm,USD,Low,30-y Bond Auction,3.08|2.2,,3.14|2.5
,7:50pm,JPY,Low,PPI y/y,-2.4%,-2.2%,-2.2%
,9:30pm,AUD,Medium,Home Loans m/m,-6.1%,-3.3%,0.7%
Fri Jul 10 2015,1:00am,JPY,Low,Consumer Confidence,41.7,41.9,41.4
,2:00am,EUR,Low,German WPI m/m,-0.2%,0.1%,0.5%
,2:45am,EUR,Low,French Industrial Production m/m,0.4%,0.5%,-0.8%
,4:00am,EUR,Low,Italian Industrial Production m/m,0.9%,0.3%,-0.3%
,4:30am,GBP,Medium,Goods Trade Balance,-8.0B,-9.7B,-9.4B
,,GBP,Low,Construction Output m/m,-1.3%,0.7%,-0.5%
,8:30am,CAD,High,Employment Change,-6.4K,-9.0K,58.9K
,,CAD,High,Unemployment Rate,6.8%,6.9%,6.8%
,10:00am,USD,Low,Final Wholesale Inventories m/m,0.8%,0.3%,0.4%
,12:30pm,USD,High,Fed Chair Yellen Speaks,,,
Sat Jul 11 2015,Day 1,EUR,High,Eurogroup Meetings,,,
