Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Nov 13 2016,6:50pm,JPY,High,Prelim GDP q/q,0.5%,0.2%,0.2%
,,JPY,Low,Prelim GDP Price Index y/y,-0.1%,0.3%,0.7%
,7:01pm,GBP,Low,Rightmove HPI m/m,-1.1%,,0.9%
,8:00pm,JPY,High,BOJ Gov Kuroda Speaks,,,
,9:00pm,CNY,High,Industrial Production y/y,6.1%,6.2%,6.1%
,,CNY,Medium,Fixed Asset Investment ytd/y,8.3%,8.2%,8.2%
,,CNY,Low,Retail Sales y/y,10.0%,10.7%,10.7%
,11:30pm,JPY,Low,Revised Industrial Production m/m,0.6%,0.0%,0.0%
Mon Nov 14 2016,3:15am,CHF,Medium,PPI m/m,0.1%,0.2%,0.3%
,5:00am,EUR,Low,Industrial Production m/m,-0.8%,-0.9%,1.8%
,10:00am,EUR,High,ECB President Draghi Speaks,,,
,7:30pm,AUD,High,Monetary Policy Meeting Minutes,,,
Tue Nov 15 2016,2:00am,EUR,High,German Prelim GDP q/q,0.2%,0.3%,0.4%
,2:45am,EUR,Low,French Final CPI m/m,0.0%,0.0%,0.0%
,3:15am,AUD,High,RBA Gov Lowe Speaks,,,
,4:00am,EUR,Low,Italian Prelim GDP q/q,0.3%,0.2%,0.0%
,4:30am,GBP,High,CPI y/y,0.9%,1.1%,1.0%
,,GBP,Medium,PPI Input m/m,4.6%,1.6%,0.1%
,,GBP,Medium,RPI y/y,2.0%,2.3%,2.0%
,,GBP,Low,Core CPI y/y,1.2%,1.4%,1.5%
,,GBP,Low,HPI y/y,7.7%,8.1%,7.7%
,,GBP,Low,PPI Output m/m,0.6%,0.3%,0.3%
,5:00am,EUR,Medium,Flash GDP q/q,0.3%,0.3%,0.3%
,,EUR,Medium,German ZEW Economic Sentiment,13.8,7.9,6.2
,,EUR,Low,Trade Balance,24.9B,22.3B,23.4B
,,EUR,Low,ZEW Economic Sentiment,15.8,14.3,12.3
,,GBP,High,Monetary Policy Report Hearings,,,
,8:30am,USD,High,Core Retail Sales m/m,0.8%,0.5%,0.7%
,,USD,High,Retail Sales m/m,0.8%,0.6%,1.0%
,,USD,Medium,Empire State Manufacturing Index,1.5,-1.5,-6.8
,,USD,Medium,Import Prices m/m,0.5%,0.4%,0.2%
,9:05am,USD,Low,FOMC Member Tarullo Speaks,,,
,9:35am,NZD,High,GDT Price Index,4.5%,,11.4%
,10:00am,USD,Low,Business Inventories m/m,0.1%,0.2%,0.2%
,1:30pm,USD,Medium,FOMC Member Fischer Speaks,,,
,6:30pm,AUD,Low,MI Leading Index m/m,0.1%,,0.1%
,7:30pm,AUD,Medium,Wage Price Index q/q,0.4%,0.5%,0.5%
,,AUD,Low,New Motor Vehicle Sales m/m,-2.4%,,2.4%
Wed Nov 16 2016,3:05am,USD,Medium,FOMC Member Bullard Speaks,,,
,4:30am,GBP,High,Average Earnings Index 3m/y,2.3%,2.3%,2.3%
,,GBP,High,Claimant Count Change,9.8K,1.9K,5.6K
,,GBP,Medium,Unemployment Rate,4.8%,4.9%,4.9%
,5:00am,CHF,Low,Credit Suisse Economic Expectations,8.9,,5.2
,8:30am,CAD,High,Manufacturing Sales m/m,0.3%,-0.2%,0.9%
,,USD,High,PPI m/m,0.0%,0.3%,0.3%
,,USD,Medium,Core PPI m/m,-0.2%,0.2%,0.2%
,9:00am,GBP,Medium,MPC Member Cunliffe Speaks,,,
,9:15am,USD,Medium,Capacity Utilization Rate,75.3%,75.5%,75.4%
,,USD,Medium,Industrial Production m/m,0.0%,0.2%,-0.2%
,9:30am,GBP,Low,CB Leading Index m/m,0.1%,,-0.1%
,10:00am,USD,Low,NAHB Housing Market Index,63,63,63
,10:30am,USD,High,Crude Oil Inventories,5.3M,0.4M,2.4M
,12:05pm,CAD,Medium,Gov Council Member Lane Speaks,,,
,4:00pm,USD,Low,TIC Long-Term Purchases,-26.2B,32.9B,45.5B
,7:30pm,AUD,High,Employment Change,9.8K,20.3K,-29.0K
,,AUD,High,Unemployment Rate,5.6%,5.7%,5.6%
,9:46pm,CNY,Low,Foreign Direct Investment ytd/y,4.2%,,4.2%
Thu Nov 17 2016,4:00am,EUR,Low,Italian Trade Balance,3.67B,2.85B,2.49B
,4:30am,GBP,High,Retail Sales m/m,1.9%,0.5%,0.1%
,4:48am,EUR,Low,Spanish 10-y Bond Auction,1.50|1.7,,1.21|2.0
,5:00am,EUR,Medium,Final CPI y/y,0.5%,0.4%,0.4%
,,EUR,Low,Final Core CPI y/y,0.8%,0.8%,0.8%
,7:30am,EUR,Medium,ECB Monetary Policy Meeting Accounts,,,
,8:30am,CAD,Medium,Foreign Securities Purchases,11.77B,12.23B,12.75B
,,USD,High,Building Permits,1.23M,1.19M,1.23M
,,USD,High,CPI m/m,0.4%,0.4%,0.3%
,,USD,High,Core CPI m/m,0.1%,0.2%,0.1%
,,USD,High,Philly Fed Manufacturing Index,7.6,8.1,9.7
,,USD,High,Unemployment Claims,235K,257K,254K
,,USD,Medium,Housing Starts,1.32M,1.16M,1.05M
,8:50am,USD,Medium,FOMC Member Dudley Speaks,,,
,10:00am,USD,High,Fed Chair Yellen Testifies,,,
,10:30am,CAD,Low,BOC Review,,,
,,USD,Low,Natural Gas Storage,30B,34B,54B
,12:00pm,CHF,Medium,Gov Board Member Maechler Speaks,,,
,12:30pm,USD,Medium,FOMC Member Brainard Speaks,,,
,10:00pm,NZD,High,PPI Input q/q,1.5%,1.3%,0.9%
,,NZD,High,Retail Sales q/q,0.9%,0.8%,2.2%
,,NZD,Low,PPI Output q/q,1.0%,0.9%,0.2%
Fri Nov 18 2016,2:00am,EUR,Low,German PPI m/m,0.7%,0.3%,-0.2%
,3:30am,EUR,High,ECB President Draghi Speaks,,,
