Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,9:45am,USD,Low,Final Manufacturing PMI,54.7,54.5,54.5
,10:00am,USD,High,ISM Manufacturing PMI,61.3,57.6,58.1
,,USD,Low,Construction Spending m/m,0.1%,0.5%,-0.8%
,,USD,Low,ISM Manufacturing Prices,72.1,74.0,73.2
,10:02am,USD,Low,IBD/TIPP Economic Optimism,55.7,57.2,58.0
,All Day,USD,Low,Wards Total Vehicle Sales,16.6M,16.8M,16.7M
,11:02am,NZD,Medium,GDT Price Index,-0.7%,,-3.6%
,All Day,USD,Low,Total Vehicle Sales,16.7M,16.7M,16.8M
,6:30pm,AUD,Low,AIG Services Index,52.2,,53.6
,9:00pm,NZD,Low,ANZ Commodity Prices m/m,-1.1%,,-3.3%
,9:30pm,AUD,High,GDP q/q,0.9%,0.7%,1.1%
,9:45pm,CNY,Low,Caixin Services PMI,51.5,52.7,52.8
,11:35pm,JPY,Low,10-y Bond Auction,0.11|4.5,,0.13|4.2
Wed Sep 5 2018,3:15am,EUR,Low,Spanish Services PMI,52.7,52.1,52.6
,3:45am,EUR,Low,Italian Services PMI,52.6,53.2,54.0
,3:50am,EUR,Low,French Final Services PMI,55.4,55.7,55.7
,3:55am,EUR,Low,German Final Services PMI,55.0,55.2,55.2
,4:00am,EUR,Low,Final Services PMI,54.4,54.4,54.4
,4:30am,GBP,High,Final Services PMI,54.3,53.9,53.5
,5:00am,EUR,Low,Retail Sales m/m,-0.2%,-0.1%,0.3%
,8:30am,CAD,High,Trade Balance,-0.1B,-1.1B,-0.7B
,,CAD,Medium,Labor Productivity q/q,0.7%,0.5%,-0.3%
,,USD,Low,Trade Balance,-50.1B,-50.2B,-45.7B
,10:00am,CAD,High,BOC Rate Statement,,,
,,CAD,High,Overnight Rate,1.50%,1.50%,1.50%
,6:30pm,USD,Medium,FOMC Member Bostic Speaks,,,
,9:30pm,AUD,High,Trade Balance,1.55B,1.46B,1.94B
Thu Sep 6 2018,1:45am,CHF,Low,GDP q/q,0.7%,0.5%,1.0%
,2:00am,EUR,Low,German Factory Orders m/m,-0.9%,1.8%,-3.9%
,4:54am,EUR,Low,Spanish 10-y Bond Auction,1.43|1.4,,1.42|1.5
,5:04am,EUR,Low,French 10-y Bond Auction,0.71|1.9,,0.74|2.0
,7:30am,USD,Low,Challenger Job Cuts y/y,13.7%,,-4.2%
,8:15am,USD,High,ADP Non-Farm Employment Change,163K,195K,217K
,8:30am,CAD,Low,Building Permits m/m,-0.1%,1.1%,-1.3%
,,USD,Low,Revised Nonfarm Productivity q/q,2.9%,2.9%,2.9%
,,USD,Low,Revised Unit Labor Costs q/q,-1.0%,-0.9%,-0.9%
,,USD,Low,Unemployment Claims,203K,214K,213K
,9:45am,USD,Low,Final Services PMI,54.8,55.2,55.2
,10:00am,USD,High,ISM Services PMI,58.5,56.8,55.7
,,USD,Medium,FOMC Member Williams Speaks,,,
,,USD,Low,Factory Orders m/m,-0.8%,-0.5%,0.6%
,10:30am,USD,Low,Natural Gas Storage,63B,60B,70B
,11:00am,USD,High,Crude Oil Inventories,-4.3M,-2.2M,-2.6M
,12:30pm,CHF,Medium,Gov Board Member Zurbrugg Speaks,,,
,2:30pm,CAD,Medium,Gov Council Member Wilkins Speaks,,,
,5:27pm,NZD,High,RBNZ Gov Orr Speaks,,,
,6:30pm,AUD,Low,AIG Construction Index,51.8,,52.0
,7:30pm,JPY,Low,Household Spending y/y,0.1%,-0.9%,-1.2%
,8:00pm,JPY,Medium,Average Cash Earnings y/y,1.5%,2.4%,3.3%
,9:30pm,AUD,Low,Home Loans m/m,0.4%,-0.1%,-1.1%
Fri Sep 7 2018,1:00am,JPY,Low,Leading Indicators,103.5%,103.5%,104.7%
,1:45am,CHF,Low,Unemployment Rate,2.6%,2.6%,2.6%
,2:00am,EUR,Low,German Industrial Production m/m,-1.1%,0.2%,-0.7%
,,EUR,Low,German Trade Balance,15.8B,19.1B,19.3B
,2:45am,EUR,Low,French Gov Budget Balance,-82.8B,,-58.9B
,,EUR,Low,French Industrial Production m/m,0.7%,0.2%,0.7%
,,EUR,Low,French Trade Balance,-3.5B,-5.7B,-6.1B
,3:00am,CHF,Low,Foreign Currency Reserves,731B,,750B
,3:30am,GBP,Low,Halifax HPI m/m,0.1%,-0.1%,1.2%
,4:00am,EUR,Low,Italian Retail Sales m/m,-0.1%,0.2%,-0.1%
,4:30am,GBP,Low,Consumer Inflation Expectations,3.0%,,2.9%
,5:00am,EUR,Low,Revised GDP q/q,0.4%,0.4%,0.4%
,All Day,EUR,Low,Eurogroup Meetings,,,
,8:30am,CAD,High,Employment Change,-51.6K,5.1K,54.1K
,,CAD,High,Unemployment Rate,6.0%,5.9%,5.8%
,,USD,High,Average Hourly Earnings m/m,0.4%,0.2%,0.3%
,,USD,High,Non-Farm Employment Change,201K,191K,147K
,,USD,High,Unemployment Rate,3.9%,3.8%,3.9%
,10:00am,CAD,Medium,Ivey PMI,61.9,61.5,61.8
,11:02pm,CNY,Medium,Trade Balance,180B,183B,177B
Sat Sep 8 2018,12:07am,CNY,Low,USD-Denominated Trade Balance,27.9B,31.5B,28.1B
,All Day,EUR,Low,ECOFIN Meetings,,,
