Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,6:00am,GBP,Low,CBI Realized Sales,-2,-3,-8
,7:45am,EUR,High,Main Refinancing Rate,0.00%,0.00%,0.00%
,,EUR,High,Monetary Policy Statement,,,
,8:30am,EUR,High,ECB Press Conference,,,
,,USD,High,Core Durable Goods Orders m/m,0.0%,0.5%,1.0%
,,USD,Medium,Durable Goods Orders m/m,2.6%,1.6%,3.0%
,,USD,Medium,Unemployment Claims,209K,230K,233K
,,USD,Low,Goods Trade Balance,-68.0B,-74.8B,-75.9B
,,USD,Low,Prelim Wholesale Inventories m/m,0.5%,0.6%,1.0%
,10:30am,USD,Low,Natural Gas Storage,-18B,-11B,-36B
,6:05pm,GBP,Low,GfK Consumer Confidence,-9,-7,-7
,6:45pm,NZD,Medium,Trade Balance,-86M,270M,172M
,7:30pm,JPY,Low,Tokyo Core CPI y/y,0.6%,0.8%,0.8%
,,JPY,Low,Unemployment Rate,2.5%,2.5%,2.5%
,7:50pm,JPY,Low,Prelim Industrial Production m/m,1.2%,0.5%,2.0%
,,JPY,Low,Retail Sales y/y,1.0%,1.5%,1.7%
,9:30pm,AUD,Low,PPI q/q,0.5%,0.4%,0.6%
,11:03pm,JPY,High,BOJ Outlook Report,,,
,,JPY,High,Monetary Policy Statement,,,
,,JPY,Medium,BOJ Policy Rate,-0.10%,-0.10%,-0.10%
Fri Apr 27 2018,1:00am,JPY,Low,Housing Starts y/y,-8.3%,-5.1%,-2.6%
,1:30am,EUR,Low,French Flash GDP q/q,0.3%,0.4%,0.7%
,2:00am,EUR,Low,German Import Prices m/m,0.0%,0.1%,-0.6%
,,GBP,Low,Nationwide HPI m/m,0.2%,0.2%,-0.2%
,2:29am,JPY,High,BOJ Press Conference,,,
,2:45am,EUR,Low,French Consumer Spending m/m,0.1%,0.4%,2.5%
,,EUR,Low,French Prelim CPI m/m,0.1%,0.1%,1.0%
,3:00am,EUR,Medium,Spanish Flash CPI y/y,1.1%,1.2%,1.2%
,,EUR,Medium,Spanish Flash GDP q/q,0.7%,0.7%,0.7%
,3:55am,EUR,Low,German Unemployment Change,-7K,-15K,-18K
,4:00am,CHF,High,SNB Chairman Jordan Speaks,,,
,4:30am,GBP,High,Prelim GDP q/q,0.1%,0.3%,0.4%
,,GBP,Low,Index of Services 3m/3m,0.4%,0.6%,0.6%
,5:15am,EUR,Low,Italian 10-y Bond Auction,1.70|1.4,,1.83|1.3
,All Day,EUR,Low,Eurogroup Meetings,,,
,8:30am,USD,High,Advance GDP q/q,2.3%,2.0%,2.9%
,,USD,Medium,Advance GDP Price Index q/q,2.0%,2.2%,2.3%
,,USD,Medium,Employment Cost Index q/q,0.8%,0.7%,0.6%
,10:00am,GBP,High,BOE Gov Carney Speaks,,,
,,USD,Medium,Revised UoM Consumer Sentiment,98.8,98.0,97.8
,,USD,Low,Revised UoM Inflation Expectations,2.7%,,2.7%
Sat Apr 28 2018,,,No specified,,,,
