Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Feb 26 2017,4:45pm,NZD,Low,Visitor Arrivals m/m,1.9%,,-1.3%
,7:30pm,AUD,Medium,Company Operating Profits q/q,20.1%,8.0%,1.5%
Mon Feb 27 2017,3:00am,EUR,Medium,Spanish Flash CPI y/y,3.0%,3.3%,3.0%
,4:00am,EUR,Medium,M3 Money Supply y/y,4.9%,4.9%,5.0%
,,EUR,Low,Private Loans y/y,2.2%,2.1%,2.0%
,5:26am,EUR,Low,Italian 10-y Bond Auction,2.28|1.4,,2.37|1.3
,7:30am,CHF,Medium,Gov Board Member Zurbrugg Speaks,,,
,8:30am,USD,High,Core Durable Goods Orders m/m,-0.2%,0.5%,0.9%
,,USD,Medium,Durable Goods Orders m/m,1.8%,1.6%,-0.5%
,10:00am,USD,Medium,Pending Home Sales m/m,-2.8%,1.1%,0.8%
,11:00am,USD,Medium,FOMC Member Kaplan Speaks,,,
,4:45pm,NZD,Medium,Trade Balance,-285M,-3M,-36M
,6:05pm,GBP,Low,GfK Consumer Confidence,-6,-6,-5
,6:50pm,JPY,Low,Prelim Industrial Production m/m,-0.8%,0.4%,0.7%
,,JPY,Low,Retail Sales y/y,1.0%,0.9%,0.7%
,7:00pm,AUD,Low,HIA New Home Sales m/m,-2.2%,,0.2%
,,NZD,Medium,ANZ Business Confidence,16.6,,21.7
,7:30pm,AUD,Medium,Current Account,-3.9B,-3.8B,-10.2B
,,AUD,Low,Private Sector Credit m/m,0.2%,0.5%,0.7%
Tue Feb 28 2017,12:05am,JPY,Low,Housing Starts y/y,12.8%,3.3%,3.9%
,2:45am,EUR,Low,French Consumer Spending m/m,0.6%,0.6%,-1.0%
,,EUR,Low,French Prelim CPI m/m,0.1%,0.4%,-0.2%
,,EUR,Low,French Prelim GDP q/q,0.4%,0.4%,0.4%
,3:00am,CHF,Medium,KOF Economic Barometer,107.2,102.2,102.0
,4:15am,GBP,Medium,MPC Member Hogg Speaks,,,
,5:00am,EUR,Low,Italian Prelim CPI m/m,0.3%,0.1%,0.2%
,8:30am,CAD,Medium,RMPI m/m,1.7%,1.3%,6.5%
,,CAD,Low,IPPI m/m,0.4%,0.5%,0.3%
,,USD,High,Prelim GDP q/q,1.9%,2.1%,1.9%
,,USD,Low,Goods Trade Balance,-69.2B,-66.0B,-64.4B
,,USD,Low,Prelim GDP Price Index q/q,2.0%,2.1%,2.1%
,,USD,Low,Prelim Wholesale Inventories m/m,-0.1%,0.5%,0.9%
,9:00am,USD,Low,S&P/CS Composite-20 HPI y/y,5.6%,5.3%,5.2%
,9:45am,USD,Medium,Chicago PMI,57.4,53.2,50.3
,9:59am,USD,Low,Richmond Manufacturing Index,17,10,12
,10:00am,USD,High,CB Consumer Confidence,114.8,111.3,111.6
,3:00pm,USD,Medium,FOMC Member Harker Speaks,,,
,4:45pm,NZD,Low,Overseas Trade Index q/q,5.7%,4.1%,-1.1%
,5:30pm,AUD,Low,AIG Manufacturing Index,59.3,,51.2
,6:50pm,JPY,Low,Capital Spending q/y,3.8%,0.6%,-1.3%
,7:01pm,GBP,Low,BRC Shop Price Index y/y,-1.0%,,-1.7%
,7:30pm,AUD,High,GDP q/q,1.1%,0.7%,-0.5%
,,JPY,Low,Final Manufacturing PMI,53.3,53.6,53.5
,7:47pm,CNY,Medium,Non-Manufacturing PMI,54.2,,54.6
,7:54pm,CNY,Medium,Manufacturing PMI,51.6,51.2,51.3
,8:45pm,CNY,High,Caixin Manufacturing PMI,51.7,50.9,51.0
,9:00pm,USD,High,President Trump Speaks,,,
Wed Mar 1 2017,12:30am,AUD,Low,Commodity Prices y/y,56.0%,,57.1%
,2:00am,CHF,Low,UBS Consumption Indicator,1.43,,1.38
,,GBP,Low,Nationwide HPI m/m,0.6%,0.2%,0.2%
,All Day,EUR,Medium,German Prelim CPI m/m,0.6%,0.6%,-0.6%
,3:15am,EUR,Medium,Spanish Manufacturing PMI,54.8,55.9,55.6
,3:30am,CHF,Low,Manufacturing PMI,57.8,55.5,54.6
,3:45am,EUR,Low,Italian Manufacturing PMI,55.0,53.6,53.0
,3:50am,EUR,Low,French Final Manufacturing PMI,52.2,52.3,52.3
,3:55am,EUR,Medium,German Unemployment Change,-14K,-10K,-25K
,,EUR,Low,German Final Manufacturing PMI,56.8,57.0,57.0
,4:00am,EUR,Low,Final Manufacturing PMI,55.4,55.5,55.5
,4:30am,GBP,High,Final Manufacturing PMI,54.6,55.7,55.7
,,GBP,Medium,Net Lending to Individuals m/m,4.8B,4.0B,4.7B
,,GBP,Low,M4 Money Supply m/m,0.9%,-0.1%,-0.5%
,,GBP,Low,Mortgage Approvals,70K,69K,68K
,5:33am,EUR,Low,German 10-y Bond Auction,0.25|1.3,,0.33|2.2
,8:30am,CAD,Medium,Current Account,-10.7B,-9.6B,-19.7B
,,USD,Medium,Core PCE Price Index m/m,0.3%,0.3%,0.1%
,,USD,Medium,Personal Spending m/m,0.2%,0.3%,0.5%
,,USD,Low,Personal Income m/m,0.4%,0.3%,0.3%
,9:30am,CAD,Low,Manufacturing PMI,54.7,,53.5
,9:45am,USD,Low,Final Manufacturing PMI,54.2,54.4,54.3
,10:00am,CAD,High,BOC Rate Statement,,,
,,CAD,High,Overnight Rate,0.50%,0.50%,0.50%
,,USD,High,ISM Manufacturing PMI,57.7,56.2,56.0
,,USD,Low,Construction Spending m/m,-1.0%,0.7%,0.1%
,,USD,Low,ISM Manufacturing Prices,68.0,68.5,69.0
,All Day,USD,Low,Wards Total Vehicle Sales,17.5M,17.7M,17.3M
,10:30am,USD,High,Crude Oil Inventories,1.5M,1.5M,0.6M
,All Day,USD,Low,Total Vehicle Sales,17.6M,17.7M,17.6M
,1:00pm,USD,Medium,FOMC Member Kaplan Speaks,,,
