Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Sep 20 2015,All Day,EUR,High,Greek Parliamentary Election,,,
,6:00pm,NZD,Low,Westpac Consumer Sentiment,106.0,,113.0
,6:45pm,NZD,Low,Visitor Arrivals m/m,0.2%,,-2.7%
,7:01pm,GBP,Low,Rightmove HPI m/m,0.9%,,-0.8%
,All Day,JPY,Holiday,Bank Holiday,,,
,11:00pm,NZD,Low,Credit Card Spending y/y,10.5%,,9.8%
Mon Sep 21 2015,2:00am,EUR,Low,German PPI m/m,-0.5%,-0.3%,0.0%
,6:00am,EUR,Low,German Buba Monthly Report,,,
,8:30am,CAD,Medium,Wholesale Sales m/m,0.0%,0.3%,1.3%
,10:00am,USD,Medium,Existing Home Sales,5.31M,5.50M,5.58M
,1:00pm,USD,Medium,FOMC Member Lockhart Speaks,,,
,2:45pm,CAD,High,BOC Gov Poloz Speaks,,,
,All Day,JPY,Holiday,Bank Holiday,,,
,9:30pm,AUD,Medium,HPI q/q,4.7%,2.5%,1.6%
,10:00pm,CNY,Low,CB Leading Index m/m,1.0%,,0.9%
Tue Sep 22 2015,2:00am,CHF,Medium,Trade Balance,2.87B,2.77B,3.58B
,4:30am,GBP,Medium,Public Sector Net Borrowing,11.3B,8.7B,-0.1B
,6:00am,GBP,Low,CBI Industrial Order Expectations,-7,0,-1
,9:00am,USD,Low,HPI m/m,0.6%,0.4%,0.2%
,9:59am,USD,Low,Richmond Manufacturing Index,-5,4,0
,10:00am,EUR,Low,Consumer Confidence,-7,-7,-7
,2:00pm,GBP,Medium,MPC Member Shafik Speaks,,,
,7:00pm,USD,Medium,FOMC Member Lockhart Speaks,,,
,8:00pm,AUD,Low,CB Leading Index m/m,0.3%,,-0.3%
,All Day,JPY,Holiday,Bank Holiday,,,
,9:45pm,CNY,High,Caixin Flash Manufacturing PMI,47.0,47.6,47.3
Wed Sep 23 2015,3:00am,EUR,High,French Flash Manufacturing PMI,50.4,48.6,48.3
,,EUR,Medium,French Flash Services PMI,51.2,51.1,50.6
,3:30am,EUR,High,German Flash Manufacturing PMI,52.5,52.8,53.3
,,EUR,Medium,German Flash Services PMI,54.3,54.5,54.9
,4:00am,EUR,Medium,Flash Manufacturing PMI,52.0,52.2,52.3
,,EUR,Medium,Flash Services PMI,54.0,54.1,54.4
,8:30am,CAD,High,Core Retail Sales m/m,0.0%,0.4%,0.5%
,,CAD,Medium,Retail Sales m/m,0.5%,0.5%,0.4%
,9:00am,CHF,Low,SNB Quarterly Bulletin,,,
,,EUR,High,ECB President Draghi Speaks,,,
,9:45am,USD,Low,Flash Manufacturing PMI,53.0,53.3,53.0
,10:30am,USD,Medium,Crude Oil Inventories,-1.9M,-1.0M,-2.1M
,12:00pm,GBP,Medium,MPC Member Broadbent Speaks,,,
,12:30pm,USD,Medium,FOMC Member Lockhart Speaks,,,
,6:45pm,NZD,Medium,Trade Balance,-1035M,-875M,-726M
,9:35pm,JPY,Low,Flash Manufacturing PMI,50.9,51.3,51.7
Thu Sep 24 2015,12:30am,JPY,Low,All Industries Activity m/m,0.2%,0.1%,0.5%
,2:00am,EUR,Low,German GfK Consumer Climate,9.6,9.8,9.9
,4:00am,EUR,High,German ifo Business Climate,108.5,107.8,108.4
,4:30am,GBP,Low,High Street Lending,46.7K,46.3K,46.3K
,5:00am,EUR,Low,Italian Retail Sales m/m,0.4%,0.2%,-0.4%
,5:31am,EUR,High,Long Term Refinancing Operation,15.5B,50.3B,73.8B
,8:30am,USD,High,Core Durable Goods Orders m/m,0.0%,0.2%,0.4%
,,USD,High,Unemployment Claims,267K,268K,264K
,,USD,Medium,Durable Goods Orders m/m,-2.0%,-2.0%,2.2%
,9:00am,EUR,Low,Belgian NBB Business Climate,-6.8,-4.7,-5.1
,10:00am,USD,Medium,New Home Sales,552K,516K,522K
,10:30am,USD,Low,Natural Gas Storage,106B,95B,73B
,5:00pm,USD,High,Fed Chair Yellen Speaks,,,
,7:30pm,JPY,Medium,Tokyo Core CPI y/y,-0.2%,-0.2%,-0.1%
,,JPY,Low,National Core CPI y/y,-0.1%,-0.1%,0.0%
,7:50pm,JPY,Low,SPPI y/y,0.7%,0.5%,0.6%
Fri Sep 25 2015,3:00am,EUR,Medium,German Buba President Weidmann Speaks,,,
,4:00am,EUR,Medium,M3 Money Supply y/y,4.8%,5.4%,5.3%
,,EUR,Low,Private Loans y/y,1.0%,1.1%,0.9%
,4:30am,GBP,Low,FPC Statement,,,
,8:30am,USD,High,Final GDP q/q,3.9%,3.7%,3.7%
,,USD,Low,Final GDP Price Index q/q,2.1%,2.1%,2.1%
,9:45am,USD,Low,Flash Services PMI,55.6,55.5,56.1
,10:00am,USD,Medium,Revised UoM Consumer Sentiment,87.2,87.2,85.7
,,USD,Low,Revised UoM Inflation Expectations,2.8%,,2.9%
,12:30pm,EUR,Medium,German Buba President Weidmann Speaks,,,
Sat Sep 26 2015,10:00am,NZD,Holiday,Daylight Saving Time Shift,,,
