Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Aug 19 2018,7:01pm,GBP,Low,Rightmove HPI m/m,-2.3%,,-0.1%
Mon Aug 20 2018,2:00am,EUR,Low,German PPI m/m,0.2%,0.4%,0.3%
,6:00am,EUR,Low,German Buba Monthly Report,,,
,9:15am,CAD,Medium,Gov Council Member Wilkins Speaks,,,
,10:30am,AUD,Low,CB Leading Index m/m,0.2%,,0.0%
,11:00am,USD,Medium,FOMC Member Bostic Speaks,,,
,12:00pm,EUR,Medium,German Buba President Weidmann Speaks,,,
,6:00pm,AUD,High,RBA Gov Lowe Speaks,,,
,6:45pm,NZD,Low,Visitor Arrivals m/m,0.6%,,-3.6%
,9:30pm,AUD,High,Monetary Policy Meeting Minutes,,,
,11:00pm,NZD,Low,Credit Card Spending y/y,3.2%,,5.8%
Tue Aug 21 2018,2:00am,CHF,Low,Trade Balance,2.26B,2.85B,2.56B
,4:30am,GBP,Medium,Public Sector Net Borrowing,-2.9B,-2.1B,3.3B
,6:00am,GBP,Low,CBI Industrial Order Expectations,7,10,11
,8:30am,CAD,Low,Wholesale Sales m/m,-0.8%,0.7%,0.9%
,10:16am,NZD,Medium,GDT Price Index,-3.6%,,0.0%
,6:45pm,NZD,High,Retail Sales q/q,1.1%,0.4%,0.3%
,,NZD,Medium,Core Retail Sales q/q,1.4%,0.8%,0.6%
,8:30pm,AUD,Low,MI Leading Index m/m,0.0%,,0.1%
,9:30pm,AUD,Medium,Construction Work Done q/q,1.6%,0.7%,2.4%
,11:10pm,AUD,Medium,RBA Deputy Gov Debelle Speaks,,,
Wed Aug 22 2018,12:30am,JPY,Low,All Industries Activity m/m,-0.8%,-0.7%,0.1%
,5:35am,EUR,Low,German 10-y Bond Auction,0.33|1.2,,0.47|1.8
,8:30am,CAD,High,Core Retail Sales m/m,-0.1%,-0.1%,1.4%
,,CAD,Medium,Retail Sales m/m,-0.2%,-0.1%,2.0%
,10:00am,USD,Medium,Existing Home Sales,5.34M,5.40M,5.38M
,10:30am,USD,High,Crude Oil Inventories,-5.8M,-1.6M,6.8M
,2:00pm,USD,High,FOMC Meeting Minutes,,,
,8:30pm,JPY,Low,Flash Manufacturing PMI,52.5,52.4,52.3
Thu Aug 23 2018,3:15am,EUR,Medium,French Flash Manufacturing PMI,53.7,53.5,53.3
,,EUR,Medium,French Flash Services PMI,55.7,55.1,54.9
,3:30am,EUR,Medium,German Buba President Weidmann Speaks,,,
,,EUR,Medium,German Flash Manufacturing PMI,56.1,56.5,56.9
,,EUR,Medium,German Flash Services PMI,55.2,54.3,54.1
,4:00am,EUR,Medium,Flash Manufacturing PMI,54.6,55.1,55.1
,,EUR,Medium,Flash Services PMI,54.4,54.4,54.2
,6:00am,GBP,Low,CBI Realized Sales,29,13,20
,7:30am,EUR,Medium,ECB Monetary Policy Meeting Accounts,,,
,8:30am,CAD,Low,Corporate Profits q/q,1.0%,,2.7%
,,USD,Low,Unemployment Claims,210K,215K,212K
,9:00am,CNY,Low,CB Leading Index m/m,1.1%,,0.9%
,,USD,Low,HPI m/m,0.2%,0.3%,0.4%
,9:45am,USD,Low,Flash Manufacturing PMI,54.5,55.1,55.3
,,USD,Low,Flash Services PMI,55.2,55.9,56.0
,10:00am,EUR,Low,Consumer Confidence,-2,-1,-1
,,USD,Low,New Home Sales,627K,643K,638K
,10:30am,USD,Low,Natural Gas Storage,48B,47B,33B
,Day 1,All,Medium,Jackson Hole Symposium,,,
,6:45pm,NZD,Medium,Trade Balance,-143M,-400M,-288M
,7:30pm,JPY,Low,National Core CPI y/y,0.8%,0.9%,0.8%
,7:50pm,JPY,Low,SPPI y/y,1.1%,1.2%,1.1%
Fri Aug 24 2018,2:00am,EUR,Low,German Final GDP q/q,0.5%,0.5%,0.5%
,4:30am,GBP,Low,High Street Lending,39.6K,40.6K,40.3K
,8:30am,USD,High,Core Durable Goods Orders m/m,0.2%,0.5%,0.2%
,,USD,Medium,Durable Goods Orders m/m,-1.7%,-0.7%,0.8%
,8:59am,EUR,Low,Belgian NBB Business Climate,-0.3,-0.5,-1.3
,10:00am,USD,High,Fed Chair Powell Speaks,,,
,Day 2,All,Medium,Jackson Hole Symposium,,,
,12:55pm,GBP,Medium,MPC Member Haldane Speaks,,,
,4:15pm,CAD,High,BOC Gov Poloz Speaks,,,
Sat Aug 25 2018,Day 3,All,Medium,Jackson Hole Symposium,,,
,12:25pm,CAD,High,BOC Gov Poloz Speaks,,,
