Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,,CAD,Medium,Retail Sales m/m,4.8%,4.0%,0.0%
,,USD,Low,Goods Trade Balance,-90.6B,-88.2B,-87.1B
,,USD,Low,Prelim Wholesale Inventories m/m,1.4%,0.5%,0.6%
,10:00am,EUR,Medium,ECB President Lagarde Speaks,,,
,10:30am,USD,Medium,Crude Oil Inventories,0.1M,-0.9M,0.6M
,2:00pm,USD,High,FOMC Statement,,,
,,USD,Medium,Federal Funds Rate,<0.25%,<0.25%,<0.25%
,2:30pm,USD,High,FOMC Press Conference,,,
,6:45pm,NZD,Low,Trade Balance,33M,33M,201M
,All Day,JPY,Holiday,Bank Holiday,,,
,9:00pm,NZD,Low,ANZ Business Confidence,-2.0,,-8.4
,,USD,High,President Biden Speaks,,,
,9:30pm,AUD,Low,Import Prices q/q,0.2%,-1.5%,-1.0%
Thu Apr 29 2021,2:00am,EUR,Low,German Import Prices m/m,1.8%,0.9%,1.7%
,All Day,EUR,Low,German Prelim CPI m/m,0.7%,0.5%,0.5%
,3:00am,EUR,Low,Spanish Flash CPI y/y,2.2%,1.9%,1.3%
,,EUR,Low,Spanish Unemployment Rate,16.0%,16.5%,16.1%
,3:55am,EUR,Low,German Unemployment Change,9K,-10K,-6K
,4:00am,EUR,Low,M3 Money Supply y/y,10.1%,10.2%,12.2%
,,EUR,Low,Private Loans y/y,3.3%,3.2%,3.0%
,5:16am,EUR,Low,Italian 10-y Bond Auction,0.88|1.4,,0.72|1.4
,8:30am,USD,High,Advance GDP q/q,6.4%,6.8%,4.3%
,,USD,Medium,Advance GDP Price Index q/q,4.1%,2.6%,2.0%
,,USD,Medium,Unemployment Claims,553K,545K,566K
,10:00am,USD,Medium,Pending Home Sales m/m,1.9%,4.2%,-11.5%
,10:30am,USD,Low,Natural Gas Storage,15B,8B,38B
,7:30pm,JPY,Low,Tokyo Core CPI y/y,-0.2%,0.0%,-0.1%
,,JPY,Low,Unemployment Rate,2.6%,2.9%,2.9%
,7:50pm,JPY,Low,Prelim Industrial Production m/m,2.2%,-2.0%,-1.3%
,8:30pm,JPY,Low,Final Manufacturing PMI,53.6,51.6,52.7
,9:00pm,CNY,Medium,Manufacturing PMI,51.1,55.9,51.9
,,CNY,Low,Non-Manufacturing PMI,54.9,51.8,56.3
,9:30pm,AUD,Low,PPI q/q,0.4%,0.3%,0.5%
,,AUD,Low,Private Sector Credit m/m,0.4%,0.3%,0.2%
,9:45pm,CNY,Low,Caixin Manufacturing PMI,51.9,50.9,50.6
Fri Apr 30 2021,12:59am,JPY,Low,Consumer Confidence,34.7,34.3,36.1
,1:30am,EUR,Low,French Consumer Spending m/m,-1.1%,0.5%,0.3%
,,EUR,Low,French Flash GDP q/q,0.4%,0.0%,-1.4%
,1:58am,GBP,Low,Nationwide HPI m/m,2.1%,0.5%,-0.3%
,2:30am,CHF,Low,Retail Sales y/y,22.6%,-5.4%,-6.6%
,2:45am,EUR,Low,French Prelim CPI m/m,0.2%,0.2%,0.6%
,3:00am,CHF,Low,KOF Economic Barometer,134.0,119.5,118.0
,,EUR,Low,Spanish Flash GDP q/q,-0.5%,-0.5%,0.0%
,,EUR,Low,Italian Monthly Unemployment Rate,10.1%,10.3%,10.2%
,4:00am,CHF,Medium,SNB Chairman Jordan Speaks,,,
,,EUR,Medium,German Prelim GDP q/q,-1.7%,-1.5%,0.3%
,,EUR,Low,Italian Prelim GDP q/q,-0.4%,-0.5%,-1.9%
,5:00am,EUR,Low,CPI Flash Estimate y/y,1.6%,1.6%,1.3%
,,EUR,Low,Core CPI Flash Estimate y/y,0.8%,0.8%,0.9%
,,EUR,Low,Italian Prelim CPI m/m,0.4%,0.3%,0.3%
,,EUR,Low,Prelim Flash GDP q/q,-0.6%,-0.8%,-0.7%
,,EUR,Low,Unemployment Rate,8.1%,8.3%,8.2%
,8:30am,CAD,Medium,GDP m/m,0.4%,0.5%,0.7%
,,CAD,Low,IPPI m/m,1.6%,1.5%,2.8%
,,CAD,Low,RMPI m/m,2.3%,2.0%,6.5%
,,USD,Low,Core PCE Price Index m/m,0.4%,0.3%,0.1%
,,USD,Low,Employment Cost Index q/q,0.9%,0.7%,0.7%
,,USD,Low,Personal Income m/m,21.1%,20.1%,-7.0%
,,USD,Low,Personal Spending m/m,4.2%,4.3%,-1.0%
,9:45am,USD,Low,Chicago PMI,72.1,65.4,66.3
,10:00am,USD,Low,Revised UoM Consumer Sentiment,88.3,87.3,86.5
,,USD,Low,Revised UoM Inflation Expectations,3.4%,,3.7%
Sat May 1 2021,,,No specified,,,,
