Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Jun 6 2021,All Day,NZD,Holiday,Bank Holiday,,,
,6:39pm,AUD,Low,AIG Services Index,61.2,,61.0
,9:30pm,AUD,Low,ANZ Job Advertisements m/m,7.9%,,4.9%
,11:00pm,CNY,Low,Trade Balance,296B,266B,277B
,11:02pm,CNY,Low,USD-Denominated Trade Balance,45.5B,50.5B,42.9B
Mon Jun 7 2021,1:00am,JPY,Low,Leading Indicators,103.0%,103.0%,102.5%
,1:45am,CHF,Low,Unemployment Rate,3.0%,3.1%,3.2%
,1:58am,EUR,Low,German Factory Orders m/m,-0.2%,0.4%,3.9%
,2:30am,CHF,Low,CPI m/m,0.3%,0.3%,0.2%
,3:00am,CHF,Low,Foreign Currency Reserves,902B,,914B
,3:30am,GBP,Low,Halifax HPI m/m,1.3%,1.0%,1.5%
,4:30am,EUR,Low,Sentix Investor Confidence,28.1,25.5,21.0
,3:00pm,USD,Low,Consumer Credit m/m,18.6B,19.5B,18.6B
,7:01pm,GBP,Low,BRC Retail Sales Monitor y/y,18.5%,29.5%,39.6%
,7:30pm,JPY,Low,Average Cash Earnings y/y,1.6%,0.8%,0.6%
,7:50pm,JPY,Low,Bank Lending y/y,2.9%,5.6%,4.8%
,,JPY,Low,Current Account,1.55T,1.60T,1.70T
,,JPY,Low,Final GDP q/q,-1.0%,-1.2%,-1.3%
,7:54pm,JPY,Low,Final GDP Price Index y/y,-0.1%,-0.2%,-0.2%
,9:30pm,AUD,Low,NAB Business Confidence,20,,23
,11:35pm,JPY,Low,30-y Bond Auction,0.69|3.4,,0.65|3.1
Tue Jun 8 2021,12:59am,JPY,Low,Economy Watchers Sentiment,38.1,33.9,39.1
,1:55am,EUR,Low,German Industrial Production m/m,-1.0%,0.3%,2.2%
,2:45am,EUR,Low,French Trade Balance,-6.2B,-5.3B,-6.1B
,4:00am,EUR,Low,Italian Retail Sales m/m,-0.4%,0.2%,0.0%
,5:00am,EUR,Medium,ZEW Economic Sentiment,81.3,85.5,84.0
,,EUR,Medium,German ZEW Economic Sentiment,79.8,86.0,84.4
,,EUR,Low,Final Employment Change q/q,-0.3%,-0.3%,-0.3%
,,EUR,Low,Revised GDP q/q,-0.3%,-0.6%,-0.6%
,6:00am,USD,Low,NFIB Small Business Index,99.6,101.2,99.8
,8:30am,CAD,Low,Trade Balance,0.6B,-0.9B,-1.3B
,,USD,Low,Trade Balance,-68.9B,-68.5B,-75.0B
,9:00am,GBP,Low,MPC Member Haldane Speaks,,,
,10:00am,USD,Low,JOLTS Job Openings,9.29M,8.18M,8.29M
,6:45pm,NZD,Low,Manufacturing Sales q/q,2.1%,,-0.2%
,7:30pm,AUD,Medium,RBA Assist Gov Kent Speaks,,,
,7:50pm,JPY,Low,M2 Money Stock y/y,7.9%,8.5%,9.2%
,8:30pm,AUD,Low,Westpac Consumer Sentiment,-5.2%,,-4.8%
,9:00pm,NZD,Medium,Prelim ANZ Business Confidence,-0.4,,1.8
,9:30pm,CNY,Medium,CPI y/y,1.3%,1.6%,0.9%
,,CNY,Low,PPI y/y,9.0%,8.5%,6.8%
Wed Jun 9 2021,2:00am,EUR,Low,German Trade Balance,15.9B,15.7B,14.0B
,2:02am,JPY,Low,Prelim Machine Tool Orders y/y,140.7%,,120.8%
,5:35am,EUR,Low,German 30-y Bond Auction,0.31|1.3,,0.22|1.3
,10:00am,CAD,High,BOC Rate Statement,,,
,,CAD,Medium,Overnight Rate,0.25%,0.25%,0.25%
,,USD,Low,Final Wholesale Inventories m/m,0.8%,0.8%,0.8%
,10:30am,USD,Medium,Crude Oil Inventories,-5.2M,-3.3M,-5.1M
,1:01pm,USD,Medium,10-y Bond Auction,1.50|2.6,,1.68|2.5
,7:01pm,GBP,Low,RICS House Price Balance,83%,77%,76%
,7:50pm,JPY,Low,PPI y/y,4.9%,4.5%,3.8%
,9:00pm,AUD,Low,MI Inflation Expectations,4.4%,,3.5%
Thu Jun 10 2021,1:30am,EUR,Low,French Final Private Payrolls q/q,0.5%,0.3%,0.3%
,2:45am,EUR,Low,French Industrial Production m/m,-0.1%,0.5%,1.0%
,4:00am,EUR,Low,Italian Industrial Production m/m,1.8%,0.3%,0.3%
,4:01am,CNY,Low,M2 Money Supply y/y,8.3%,8.1%,8.1%
,,CNY,Low,New Loans,1500B,1400B,1470B
,7:45am,EUR,High,Monetary Policy Statement,,,
,,EUR,Medium,Main Refinancing Rate,0.00%,0.00%,0.00%
,8:05am,GBP,Low,MPC Member Haldane Speaks,,,
,8:30am,EUR,High,ECB Press Conference,,,
,,USD,High,CPI m/m,0.6%,0.4%,0.8%
,,USD,High,Core CPI m/m,0.7%,0.5%,0.9%
,,USD,Medium,Unemployment Claims,376K,370K,385K
,10:30am,USD,Low,Natural Gas Storage,98B,99B,98B
,1:00pm,CAD,Low,Gov Council Member Lane Speaks,,,
,1:01pm,USD,Medium,30-y Bond Auction,2.17|2.3,,2.40|2.2
,2:00pm,USD,Low,Federal Budget Balance,-132.0B,-245.0B,-225.6B
,6:30pm,NZD,Low,BusinessNZ Manufacturing Index,58.6,,58.3
,7:50pm,JPY,Low,BSI Manufacturing Index,-1.4,1.9,1.6
Fri Jun 11 2021,2:00am,EUR,Low,German WPI m/m,1.7%,0.9%,1.1%
,,GBP,Low,Construction Output m/m,-2.0%,1.0%,5.8%
,,GBP,Low,GDP m/m,2.3%,2.4%,2.1%
,,GBP,Low,Goods Trade Balance,-11.0B,-11.8B,-11.7B
,,GBP,Low,Index of Services 3m/3m,1.4%,1.3%,-2.0%
,,GBP,Low,Industrial Production m/m,-1.3%,1.2%,1.8%
,,GBP,Low,Manufacturing Production m/m,-0.3%,1.5%,2.1%
,4:00am,EUR,Low,Italian Quarterly Unemployment Rate,10.4%,10.5%,10.0%
,4:30am,GBP,High,BOE Gov Bailey Speaks,,,
,Day 1,All,Low,G7 Meetings,,,
,8:30am,CAD,Low,Capacity Utilization Rate,81.7%,80.5%,79.7%
,8:32am,GBP,Low,NIESR GDP Estimate,3.8%,,1.5%
,10:00am,USD,Medium,Prelim UoM Consumer Sentiment,86.4,84.1,82.9
,,USD,Low,Prelim UoM Inflation Expectations,4.0%,,4.6%
,11:00am,CAD,Low,Gov Council Member Beaudry Speaks,,,
Sat Jun 12 2021,3:00am,CNY,Low,Foreign Direct Investment ytd/y,35.4%,,38.6%
,Day 2,All,Low,G7 Meetings,,,
