Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Jan 7 2018,8:00am,USD,Medium,FOMC Member Williams Speaks,,,
,5:30pm,AUD,Low,AIG Construction Index,52.8,,57.5
,All Day,JPY,Holiday,Bank Holiday,,,
Mon Jan 8 2018,2:00am,EUR,Low,German Factory Orders m/m,-0.4%,0.1%,0.7%
,3:15am,CHF,Low,CPI m/m,0.0%,-0.1%,-0.1%
,3:30am,GBP,Medium,Halifax HPI m/m,-0.6%,0.2%,0.3%
,4:30am,EUR,Low,Sentix Investor Confidence,32.9,31.5,31.1
,5:00am,EUR,Low,Retail Sales m/m,1.5%,1.4%,-1.1%
,10:30am,CAD,High,BOC Business Outlook Survey,,,
,12:40pm,USD,Medium,FOMC Member Bostic Speaks,,,
,1:35pm,USD,Medium,FOMC Member Williams Speaks,,,
,3:00pm,USD,Low,Consumer Credit m/m,28.0B,17.8B,20.5B
,7:00pm,JPY,Low,Average Cash Earnings y/y,0.9%,0.6%,0.2%
,7:01pm,GBP,Low,BRC Retail Sales Monitor y/y,0.6%,,0.6%
,7:30pm,AUD,Medium,Building Approvals m/m,11.7%,-0.9%,-0.1%
,,AUD,Low,ANZ Job Advertisements m/m,-2.3%,,1.1%
Tue Jan 9 2018,12:00am,JPY,Low,Consumer Confidence,44.7,45.1,44.9
,1:45am,CHF,Low,Unemployment Rate,3.0%,3.0%,3.1%
,2:00am,EUR,Low,German Industrial Production m/m,3.4%,1.9%,-1.2%
,,EUR,Low,German Trade Balance,22.3B,20.7B,19.9B
,2:45am,EUR,Low,French Trade Balance,-5.7B,-4.8B,-5.3B
,3:00am,CHF,Low,Foreign Currency Reserves,744B,,738B
,3:15am,CHF,Low,Retail Sales y/y,-0.2%,-2.5%,-2.6%
,4:00am,EUR,Low,Italian Monthly Unemployment Rate,11.0%,11.0%,11.1%
,5:00am,EUR,Low,Unemployment Rate,8.7%,8.7%,8.8%
,5:37am,GBP,Low,10-y Bond Auction,1.29|2.4,,1.34|2.3
,6:00am,USD,Low,NFIB Small Business Index,104.9,108.4,107.5
,8:13am,CAD,Low,Housing Starts,217K,240K,252K
,10:00am,USD,Low,JOLTS Job Openings,5.88M,6.05M,5.93M
,8:30pm,CNY,Medium,CPI y/y,1.8%,1.9%,1.7%
