Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,5:33am,EUR,Low,German 30-y Bond Auction,0.77|1.6,,1.18|1.2
,6:00am,GBP,Low,CBI Realized Sales,10,16,16
,9:45am,USD,Low,Flash Services PMI,49.8,53.4,53.2
,10:00am,USD,Medium,New Home Sales,494K,522K,544K
,10:30am,USD,High,Crude Oil Inventories,3.5M,2.0M,2.1M
,12:50pm,CAD,Medium,Gov Council Member Schembri Speaks,,,
,1:10pm,GBP,Medium,MPC Member Cunliffe Speaks,,,
,4:45pm,NZD,Low,Visitor Arrivals m/m,2.9%,,-1.3%
,7:00pm,USD,Medium,FOMC Member Bullard Speaks,,,
,7:30pm,AUD,High,Private Capital Expenditure q/q,0.8%,-3.1%,-8.4%
Thu Feb 25 2016,2:00am,EUR,Low,German GfK Consumer Climate,9.5,9.2,9.4
,4:00am,EUR,Medium,M3 Money Supply y/y,5.0%,4.7%,4.7%
,,EUR,Low,Private Loans y/y,1.4%,1.5%,1.4%
,4:30am,GBP,High,Second Estimate GDP q/q,0.5%,0.5%,0.5%
,,GBP,Medium,Prelim Business Investment q/q,-2.1%,0.6%,2.2%
,,GBP,Low,Index of Services 3m/3m,0.7%,0.7%,0.6%
,5:00am,EUR,Medium,Final CPI y/y,0.3%,0.4%,0.4%
,,EUR,Low,Final Core CPI y/y,1.0%,1.0%,1.0%
,,EUR,Low,Italian Retail Sales m/m,-0.1%,0.5%,0.2%
,8:30am,CAD,Low,Corporate Profits q/q,-3.1%,,-5.4%
,,USD,High,Core Durable Goods Orders m/m,1.8%,0.2%,-1.0%
,,USD,High,Unemployment Claims,272K,271K,262K
,,USD,Medium,Durable Goods Orders m/m,4.9%,3.0%,-5.0%
,9:02am,USD,Low,HPI m/m,0.4%,0.5%,0.6%
,10:30am,USD,Low,Natural Gas Storage,-117B,-125B,-158B
,4:45pm,NZD,Medium,Trade Balance,8M,-250M,-38M
,6:30pm,JPY,Medium,Tokyo Core CPI y/y,-0.1%,0.0%,-0.1%
,,JPY,Low,National Core CPI y/y,0.0%,-0.2%,0.1%
,7:05pm,GBP,Low,GfK Consumer Confidence,0,3,4
,10:15pm,GBP,High,BOE Gov Carney Speaks,,,
Fri Feb 26 2016,12:00am,JPY,Low,BOJ Core CPI y/y,1.1%,1.2%,1.3%
,All Day,EUR,Medium,German Prelim CPI m/m,0.4%,0.6%,-0.8%
,2:45am,EUR,Low,French Consumer Spending m/m,0.6%,0.6%,1.0%
,,EUR,Low,French Prelim CPI m/m,0.2%,0.4%,-1.0%
,,EUR,Low,French Prelim GDP q/q,0.3%,0.2%,0.3%
,3:00am,EUR,Medium,Spanish Flash CPI y/y,-0.8%,-0.5%,-0.3%
,Day 1,All,High,G20 Meetings,,,
,5:20am,EUR,Low,Italian 10-y Bond Auction,1.50|1.3,,1.44|1.4
,8:30am,USD,High,Prelim GDP q/q,1.0%,0.4%,0.7%
,,USD,Medium,Goods Trade Balance,-62.2B,-61.1B,-61.5B
,,USD,Low,Prelim GDP Price Index q/q,0.9%,0.8%,0.8%
,10:00am,USD,Medium,Core PCE Price Index m/m,0.3%,0.1%,0.1%
,,USD,Medium,Personal Spending m/m,0.5%,0.3%,0.1%
,,USD,Medium,Revised UoM Consumer Sentiment,91.7,91.1,90.7
,,USD,Low,Personal Income m/m,0.5%,0.4%,0.3%
,,USD,Low,Revised UoM Inflation Expectations,2.5%,,2.5%
,10:15am,USD,Medium,FOMC Member Powell Speaks,,,
,1:30pm,USD,Medium,FOMC Member Brainard Speaks,,,
Sat Feb 27 2016,Day 2,All,Medium,G20 Meetings,,,
