Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Feb 24 2019,4:45pm,NZD,High,Retail Sales q/q,1.7%,0.5%,0.3%
,,NZD,Medium,Core Retail Sales q/q,2.0%,0.8%,0.7%
,6:50pm,JPY,Low,SPPI y/y,1.1%,1.1%,1.1%
Mon Feb 25 2019,5:00am,GBP,High,BOE Gov Carney Speaks,,,
,10:00am,USD,Low,Prelim Wholesale Inventories m/m,1.1%,0.3%,0.3%
,11:00am,USD,Medium,FOMC Member Clarida Speaks,,,
,6:00pm,USD,Medium,FOMC Member Clarida Speaks,,,
Tue Feb 26 2019,12:00am,JPY,Low,BOJ Core CPI y/y,0.5%,0.6%,0.4%
,2:00am,EUR,Low,German GfK Consumer Climate,10.8,10.8,10.8
,5:00am,GBP,High,Monetary Policy Report Hearings,,,
,8:30am,USD,Low,Building Permits,1.33M,1.29M,1.32M
,,USD,Low,Housing Starts,1.08M,1.25M,1.21M
,8:33am,CAD,Low,Corporate Profits q/q,-3.9%,,3.9%
,9:00am,USD,Low,HPI m/m,0.3%,0.3%,0.4%
,,USD,Low,S&P/CS Composite-20 HPI y/y,4.2%,4.5%,4.6%
,9:45am,USD,High,Fed Chair Powell Testifies,,,
,9:59am,USD,Low,Richmond Manufacturing Index,16,6,-2
,10:00am,USD,High,CB Consumer Confidence,131.4,124.8,121.7
,11:42am,GBP,Low,High Street Lending,40.6K,38.5K,39.4K
,4:45pm,NZD,Medium,Trade Balance,-914M,-300M,12M
,7:01pm,GBP,Low,BRC Shop Price Index y/y,0.7%,,0.4%
,7:30pm,AUD,Medium,Construction Work Done q/q,-3.1%,0.6%,-3.6%
Wed Feb 27 2019,4:00am,CHF,Low,Credit Suisse Economic Expectations,-16.6,,-44.0
,,EUR,Low,M3 Money Supply y/y,3.8%,4.0%,4.1%
,,EUR,Low,Private Loans y/y,3.2%,3.4%,3.2%
,5:00am,EUR,Medium,German Buba President Weidmann Speaks,,,
,5:15am,EUR,Low,Italian 10-y Bond Auction,2.81|1.3,,2.60|1.4
,5:32am,EUR,Low,German 10-y Bond Auction,0.12|2.5,,0.20|1.5
,8:30am,CAD,High,CPI m/m,0.1%,0.2%,-0.1%
,,CAD,Medium,Common CPI y/y,1.9%,1.9%,1.9%
,,CAD,Medium,Median CPI y/y,1.8%,1.8%,1.8%
,,CAD,Medium,Trimmed CPI y/y,1.9%,1.9%,1.9%
,,USD,Low,Final Wholesale Inventories m/m,1.1%,0.4%,1.1%
,,USD,Low,Goods Trade Balance,-79.5B,-74.1B,-70.5B
,8:32am,CAD,Low,Core CPI m/m,0.3%,,-0.2%
,10:00am,USD,High,Fed Chair Powell Testifies,,,
,,USD,Low,Factory Orders m/m,0.1%,1.5%,-0.5%
,,USD,Low,Pending Home Sales m/m,4.6%,0.7%,-2.3%
,10:30am,USD,Low,Crude Oil Inventories,-8.6M,2.8M,3.7M
,6:50pm,JPY,Low,Prelim Industrial Production m/m,-3.7%,-2.5%,-0.1%
,,JPY,Low,Retail Sales y/y,0.6%,1.4%,1.3%
,7:00pm,NZD,High,ANZ Business Confidence,-30.9,,-24.1
,7:01pm,GBP,Low,GfK Consumer Confidence,-13,-15,-14
,7:30pm,AUD,High,Private Capital Expenditure q/q,2.0%,0.8%,0.0%
,,AUD,Low,Private Sector Credit m/m,0.2%,0.3%,0.2%
,7:59pm,CNY,Medium,Manufacturing PMI,49.2,49.5,49.5
,8:00pm,CNY,Medium,Non-Manufacturing PMI,54.3,54.5,54.7
Thu Feb 28 2019,12:00am,JPY,Low,Housing Starts y/y,1.1%,10.4%,2.1%
,1:45am,CHF,Low,GDP q/q,0.2%,0.4%,-0.3%
,1:58am,GBP,Low,Nationwide HPI m/m,-0.1%,-0.1%,0.2%
,2:00am,EUR,Low,German Import Prices m/m,-0.2%,0.2%,-1.3%
,All Day,EUR,Medium,German Prelim CPI m/m,0.5%,0.5%,-0.8%
,2:45am,EUR,Low,French Consumer Spending m/m,1.2%,1.1%,-1.5%
,,EUR,Low,French Prelim CPI m/m,0.0%,0.4%,-0.4%
,,EUR,Low,French Prelim GDP q/q,0.3%,0.3%,0.3%
,3:00am,CHF,Low,KOF Economic Barometer,92.4,95.2,96.2
,,EUR,Low,Spanish Flash CPI y/y,1.1%,1.1%,1.0%
,5:00am,EUR,Low,Italian Prelim CPI m/m,0.2%,0.2%,0.1%
,8:00am,USD,Medium,FOMC Member Clarida Speaks,,,
,8:30am,CAD,Medium,Current Account,-15.5B,-13.4B,-10.1B
,,CAD,Medium,RMPI m/m,3.8%,4.1%,3.8%
,,CAD,Low,IPPI m/m,-0.3%,0.2%,-0.8%
,,USD,High,Advance GDP q/q,2.6%,2.2%,3.4%
,,USD,Medium,Advance GDP Price Index q/q,1.8%,1.7%,1.8%
,,USD,Low,Unemployment Claims,225K,221K,217K
,9:45am,USD,Medium,Chicago PMI,64.7,57.3,56.7
,10:30am,USD,Low,Natural Gas Storage,-166B,-172B,-177B
,4:30pm,AUD,Low,AIG Manufacturing Index,54.0,,52.5
,4:45pm,NZD,Low,Building Consents m/m,16.5%,,5.4%
,,NZD,Low,Overseas Trade Index q/q,-3.0%,-1.0%,-0.1%
,6:30pm,JPY,Low,Tokyo Core CPI y/y,1.1%,1.0%,1.1%
,,JPY,Low,Unemployment Rate,2.5%,2.4%,2.4%
,6:50pm,JPY,Low,Capital Spending q/y,5.7%,4.5%,4.5%
,7:30pm,JPY,Low,Final Manufacturing PMI,48.9,48.5,48.5
,8:15pm,USD,High,Fed Chair Powell Speaks,,,
,8:45pm,CNY,High,Caixin Manufacturing PMI,49.9,48.5,48.3
Fri Mar 1 2019,12:02am,JPY,Low,Consumer Confidence,41.5,41.6,41.9
,12:30am,AUD,Low,Commodity Prices y/y,9.1%,,6.5%
,2:00am,EUR,Low,German Retail Sales m/m,3.3%,1.9%,-3.1%
,2:30am,CHF,Low,Retail Sales y/y,-0.4%,0.3%,-0.2%
,2:45am,EUR,Low,French Gov Budget Balance,-17.3B,,-76.1B
,3:15am,EUR,Low,Spanish Manufacturing PMI,49.9,51.8,52.4
,3:30am,CHF,Low,Manufacturing PMI,55.4,53.5,54.3
,3:45am,EUR,Low,Italian Manufacturing PMI,47.7,47.1,47.8
,3:50am,EUR,Low,French Final Manufacturing PMI,51.5,51.4,51.4
,3:55am,EUR,Low,German Final Manufacturing PMI,47.6,47.6,47.6
,,EUR,Low,German Unemployment Change,-21K,-5K,-4K
,4:00am,EUR,Low,Final Manufacturing PMI,49.3,49.2,49.2
,,EUR,Low,Italian Monthly Unemployment Rate,10.5%,10.4%,10.4%
,4:30am,GBP,Medium,Final Manufacturing PMI,52.0,52.0,52.6
,,GBP,Medium,Net Lending to Individuals m/m,4.8B,4.7B,4.6B
,,GBP,Low,M4 Money Supply m/m,0.2%,0.3%,0.5%
,,GBP,Low,Mortgage Approvals,67K,63K,64K
,5:00am,EUR,Medium,CPI Flash Estimate y/y,1.5%,1.5%,1.4%
,,EUR,Medium,Core CPI Flash Estimate y/y,1.0%,1.1%,1.1%
,,EUR,Low,Unemployment Rate,7.8%,7.9%,7.8%
,Dec Data,USD,Low,Personal Income m/m,1.0%,0.5%,0.3%
,8:30am,CAD,High,GDP m/m,-0.1%,0.0%,-0.1%
,,USD,Medium,Core PCE Price Index m/m,0.2%,0.2%,0.2%
,,USD,Medium,Personal Spending m/m,-0.5%,-0.2%,0.6%
,,USD,Low,Personal Income m/m,-0.1%,0.3%,1.0%
,9:30am,CAD,Low,Manufacturing PMI,52.6,,53.0
,9:45am,USD,Low,Final Manufacturing PMI,53.0,53.7,53.7
,10:00am,USD,High,ISM Manufacturing PMI,54.2,55.6,56.6
,,USD,Medium,Revised UoM Consumer Sentiment,93.8,95.8,95.5
,,USD,Low,ISM Manufacturing Prices,49.4,51.6,49.6
,,USD,Low,Revised UoM Inflation Expectations,2.6%,,2.5%
,All Day,USD,Low,Total Vehicle Sales,16.6M,16.8M,16.7M
,All Day,USD,Low,Wards Total Vehicle Sales,16.6M,16.8M,16.6M
Sat Mar 2 2019,,,No specified,,,,
