Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun May 7 2017,All Day,EUR,High,French Presidential Election,,,
,9:30pm,AUD,Medium,Building Approvals m/m,-13.4%,-3.9%,8.9%
,,AUD,Medium,NAB Business Confidence,13,,6
,,AUD,Low,ANZ Job Advertisements m/m,1.4%,,0.8%
,11:21pm,CNY,High,Trade Balance,262B,197B,164B
,11:40pm,CNY,Low,USD-Denominated Trade Balance,38.1B,35.3B,23.9B
Mon May 8 2017,1:00am,JPY,Low,Consumer Confidence,43.2,44.3,43.9
,All Day,EUR,Holiday,French Bank Holiday,,,
,2:00am,EUR,Low,German Factory Orders m/m,1.0%,0.7%,3.5%
,3:30am,GBP,Medium,Halifax HPI m/m,-0.1%,0.1%,0.0%
,4:30am,EUR,Low,Sentix Investor Confidence,27.4,25.3,23.9
,8:15am,CAD,Low,Housing Starts,214K,220K,253K
,10:05am,USD,Low,Labor Market Conditions Index m/m,3.5,,3.6
,2:00pm,USD,Low,Loan Officer Survey,,,
,7:01pm,GBP,Low,BRC Retail Sales Monitor y/y,5.6%,,-1.0%
,8:00pm,JPY,Low,Average Cash Earnings y/y,-0.4%,0.4%,0.4%
,9:30pm,AUD,High,Retail Sales m/m,-0.1%,0.3%,-0.2%
,11:45pm,JPY,Low,10-y Bond Auction,0.03|3.8,,0.06|4.0
Tue May 9 2017,1:45am,CHF,Low,Unemployment Rate,3.3%,3.2%,3.3%
,2:00am,EUR,Low,German Industrial Production m/m,-0.4%,-0.6%,1.8%
,,EUR,Low,German Trade Balance,19.6B,21.2B,21.2B
,2:45am,EUR,Low,French Gov Budget Balance,-29.6B,,-21.5B
,4:00am,EUR,Low,Italian Retail Sales m/m,0.0%,0.2%,-0.2%
,5:30am,AUD,High,Annual Budget Release,,,
,6:00am,USD,Low,NFIB Small Business Index,104.5,104.0,104.7
,8:30am,CAD,Medium,Building Permits m/m,-5.8%,4.2%,-2.8%
,10:00am,USD,Medium,JOLTS Job Openings,5.74M,5.67M,5.68M
,,USD,Low,Final Wholesale Inventories m/m,0.2%,-0.1%,-0.1%
,,USD,Low,IBD/TIPP Economic Optimism,51.3,52.3,51.7
,4:15pm,USD,Medium,FOMC Member Kaplan Speaks,,,
,7:50pm,JPY,Low,BOJ Summary of Opinions,,,
,9:30pm,CNY,Medium,CPI y/y,1.2%,1.1%,0.9%
,,CNY,Medium,PPI y/y,6.4%,6.8%,7.6%
Wed May 10 2017,1:00am,JPY,Low,Leading Indicators,105.5%,105.5%,104.8%
,2:45am,EUR,Low,French Industrial Production m/m,2.0%,1.2%,-1.7%
,,EUR,Low,French Trade Balance,-5.4B,-5.9B,-6.4B
,4:00am,EUR,Low,Italian Industrial Production m/m,0.4%,0.3%,1.0%
,7:00am,EUR,High,ECB President Draghi Speaks,,,
,8:30am,USD,Medium,Import Prices m/m,0.5%,0.2%,0.1%
,10:30am,USD,High,Crude Oil Inventories,-5.2M,-2.0M,-0.9M
,1:01pm,USD,Low,10-y Bond Auction,2.40|2.3,,2.33|2.5
,2:00pm,USD,Low,Federal Budget Balance,182.4B,175.0B,-176.2B
,5:00pm,NZD,High,Official Cash Rate,1.75%,1.75%,1.75%
,,NZD,High,RBNZ Rate Statement,,,
,,NZD,Medium,RBNZ Monetary Policy Statement,,,
,6:00pm,NZD,High,RBNZ Press Conference,,,
,6:45pm,NZD,Low,FPI m/m,-0.8%,,-0.3%
,7:01pm,GBP,Low,RICS House Price Balance,22%,20%,22%
,7:50pm,JPY,Low,Bank Lending y/y,3.0%,3.2%,3.0%
,,JPY,Low,Current Account,1.73T,1.75T,2.29T
,9:10pm,NZD,Medium,RBNZ Gov Wheeler Speaks,,,
,11:45pm,JPY,Low,30-y Bond Auction,0.82|3.4,,0.80|3.1
Thu May 11 2017,1:00am,JPY,Low,Economy Watchers Sentiment,48.1,47.9,47.4
,2:00am,EUR,Low,German WPI m/m,0.3%,0.1%,0.0%
,3:15am,CHF,Medium,CPI m/m,0.2%,0.2%,0.2%
,4:00am,EUR,Medium,EU Economic Forecasts,,,
,,EUR,Low,ECB Economic Bulletin,,,
,4:30am,GBP,High,Manufacturing Production m/m,-0.6%,-0.2%,-0.3%
,,GBP,Medium,Goods Trade Balance,-13.4B,-11.7B,-11.4B
,,GBP,Low,Construction Output m/m,-0.7%,0.3%,-1.3%
,,GBP,Low,Industrial Production m/m,-0.5%,-0.4%,-0.8%
,6:25am,USD,Medium,FOMC Member Dudley Speaks,,,
,7:00am,GBP,High,BOE Monetary Policy Report,,,
,,GBP,High,MPC Official Bank Rate Votes,1-0-7,1-0-7,1-0-8
,,GBP,High,Monetary Policy Summary,,,
,,GBP,High,Official Bank Rate,0.25%,0.25%,0.25%
,,GBP,Medium,Asset Purchase Facility,435B,435B,435B
,,GBP,Medium,MPC Asset Purchase Facility Votes,0-0-8,0-0-8,0-0-9
,7:30am,GBP,High,BOE Gov Carney Speaks,,,
,8:04am,GBP,Low,NIESR GDP Estimate,0.2%,,0.3%
,8:30am,CAD,Medium,NHPI m/m,0.2%,0.2%,0.4%
,,USD,High,PPI m/m,0.5%,0.2%,-0.1%
,,USD,High,Unemployment Claims,236K,245K,238K
,,USD,Medium,Core PPI m/m,0.4%,0.2%,0.0%
,10:30am,CAD,Low,BOC Review,,,
,,USD,Low,Natural Gas Storage,45B,52B,67B
,1:01pm,USD,Low,30-y Bond Auction,3.05|2.2,,2.94|2.2
,6:30pm,NZD,Medium,BusinessNZ Manufacturing Index,56.8,,58.0
,7:50pm,JPY,Low,M2 Money Stock y/y,4.3%,4.3%,4.2%
Fri May 12 2017,2:00am,EUR,Medium,German Prelim GDP q/q,0.6%,0.6%,0.4%
,,EUR,Low,German Final CPI m/m,0.0%,0.0%,0.0%
,2:45am,EUR,Low,French Prelim Private Payrolls q/q,0.3%,0.2%,0.4%
,4:00am,CNY,Low,M2 Money Supply y/y,10.5%,10.8%,10.6%
,,CNY,Low,New Loans,1100B,800B,1020B
,5:00am,EUR,Low,Industrial Production m/m,-0.1%,0.3%,-0.1%
,Day 1,All,High,G7 Meetings,,,
,8:30am,USD,High,CPI m/m,0.2%,0.3%,-0.3%
,,USD,High,Core CPI m/m,0.1%,0.2%,-0.1%
,,USD,High,Core Retail Sales m/m,0.3%,0.5%,0.3%
,,USD,High,Retail Sales m/m,0.4%,0.6%,0.1%
,9:00am,USD,Medium,FOMC Member Evans Speaks,,,
,10:00am,USD,Medium,Prelim UoM Consumer Sentiment,97.7,97.0,97.0
,,USD,Low,Business Inventories m/m,0.2%,0.1%,0.2%
,,USD,Low,Prelim UoM Inflation Expectations,2.6%,,2.5%
,12:30pm,USD,Medium,FOMC Member Harker Speaks,,,
Sat May 13 2017,Day 2,All,High,G7 Meetings,,,
