Time,Currency,Impact,Event,Actual,Forecast,Previous,EffectDay,Effect60,Effect30,Effect15,SignEffectDay,SignEffect60,SignEffect30,SignEffect15
5/6/2021 16:00,EUR,Low,Retail Sales m/m,2.70%,1.50%,4.20%,80,16,11,5,0,0,0,1
5/6/2021 19:30,USD,Medium,Unemployment Claims,498K,540K,590K,80,13,13,8,0,0,0,0
5/6/2021 19:30,USD,Low,Prelim Nonfarm Productivity q/q,5.40%,4.30%,-4.20%,80,13,13,8,0,0,0,0
5/6/2021 19:30,USD,Low,Prelim Unit Labor Costs q/q,-0.30%,-1.10%,6.00%,80,13,13,8,0,0,0,0
5/6/2021 21:30,USD,Low,Natural Gas Storage,60B,68B,15B,80,17,11,7,0,1,0,0
5/7/2021 13:00,EUR,Low,German Industrial Production m/m,2.50%,2.10%,-1.90%,117,11,11,5,0,1,1,1
5/7/2021 13:00,EUR,Low,German Trade Balance,14.3B,22.3B,18.9B,117,11,11,5,0,1,1,1
5/7/2021 13:45,EUR,Low,French Industrial Production m/m,0.80%,2.10%,-4.80%,117,33,27,3,0,0,0,0
5/7/2021 13:45,EUR,Low,French Prelim Private Payrolls q/q,0.30%,-0.20%,-0.10%,117,33,27,3,0,0,0,0
5/7/2021 13:45,EUR,Low,French Trade Balance,-6.1B,-5.4B,-5.1B,117,33,27,3,0,0,0,0
5/7/2021 15:00,EUR,Low,Italian Retail Sales m/m,-0.10%,-0.60%,5.90%,117,16,9,8,0,0,0,0
5/7/2021 19:30,USD,High,Average Hourly Earnings m/m,0.70%,0.00%,-0.10%,117,77,77,68,0,0,0,0
5/7/2021 19:30,USD,High,Non-Farm Employment Change,266K,990K,770K,117,77,77,68,0,0,0,0
5/7/2021 19:30,USD,High,Unemployment Rate,6.10%,5.80%,6.00%,117,77,77,68,0,0,0,0
5/7/2021 21:00,USD,Low,Final Wholesale Inventories m/m,1.30%,1.40%,1.40%,117,32,26,18,0,0,0,0
5/8/2021 2:00,USD,Low,Consumer Credit m/m,25.8B,19.5B,26.1B,22,8,4,2,0,0,0,0
5/10/2021 15:30,EUR,Low,Sentix Investor Confidence,21,14.9,13.1,41,18,18,12,1,0,0,0
5/11/2021 13:00,EUR,Low,German WPI m/m,1.10%,1.80%,1.70%,58,14,9,8,0,1,1,1
5/11/2021 15:00,EUR,Low,Italian Industrial Production m/m,-0.10%,0.50%,0.10%,58,23,7,7,0,0,0,0
5/11/2021 16:00,EUR,Low,ZEW Economic Sentiment,84,68,66.3,58,9,9,9,0,0,0,0
5/11/2021 16:00,EUR,Low,German ZEW Economic Sentiment,84.4,72,70.7,58,9,9,9,0,0,0,0
5/11/2021 17:00,USD,Low,NFIB Small Business Index,99.8,100.7,98.2,58,15,9,7,0,1,0,0
5/11/2021 21:00,USD,Low,JOLTS Job Openings,8.12M,7.50M,7.53M,58,15,8,6,0,1,1,1
5/12/2021 13:00,EUR,Low,German Final CPI m/m,0.70%,0.70%,0.70%,99,15,10,7,1,0,0,0
5/12/2021 13:45,EUR,Low,French Final CPI m/m,0.10%,0.20%,0.20%,99,16,9,6,1,0,1,1
5/12/2021 16:00,EUR,Low,Industrial Production m/m,0.10%,0.80%,-1.20%,99,11,7,6,1,0,1,1
5/12/2021 19:30,USD,High,CPI m/m,0.80%,0.20%,0.60%,99,80,75,49,1,0,0,0
5/12/2021 19:30,USD,High,Core CPI m/m,0.90%,0.30%,0.30%,99,80,75,49,1,0,0,0
5/12/2021 21:30,USD,Medium,Crude Oil Inventories,-0.4M,-2.1M,-8.0M,99,22,22,14,1,1,1,1
5/13/2021 1:00,USD,Low,Federal Budget Balance,-225.6B,-212.5B,-659.6B,55,9,8,5,0,0,0,0
5/13/2021 19:30,USD,Medium,Unemployment Claims,473K,487K,507K,55,20,20,20,0,0,0,0
5/13/2021 19:30,USD,Low,Core PPI m/m,0.70%,0.40%,0.70%,55,20,20,20,0,0,0,0
5/13/2021 19:30,USD,Low,PPI m/m,0.60%,0.30%,1.00%,55,20,20,20,0,0,0,0
5/13/2021 21:30,USD,Low,Natural Gas Storage,71B,74B,60B,55,21,17,9,0,1,1,0
5/14/2021 19:30,USD,High,Retail Sales m/m,0.00%,1.00%,10.70%,85,24,21,21,0,0,0,0
5/14/2021 19:30,USD,Low,Import Prices m/m,0.70%,0.60%,1.40%,85,24,21,21,0,0,0,0
5/14/2021 19:32,USD,High,Core Retail Sales m/m,-0.80%,0.50%,9.00%,85,20,12,11,0,0,1,1
5/14/2021 20:15,USD,Medium,Industrial Production m/m,0.70%,0.90%,2.40%,85,16,12,12,0,0,0,0
5/14/2021 20:15,USD,Low,Capacity Utilization Rate,74.90%,75.00%,74.40%,85,16,12,12,0,0,0,0
5/14/2021 21:00,USD,Medium,Prelim UoM Consumer Sentiment,82.8,90.2,88.3,85,16,13,11,0,1,0,0
5/14/2021 21:00,USD,Low,Business Inventories m/m,0.30%,0.30%,0.60%,85,16,13,11,0,1,0,0
5/17/2021 19:30,USD,Low,Empire State Manufacturing Index,24.3,23.9,26.3,43,12,10,10,0,0,0,0
5/17/2021 21:00,USD,Low,NAHB Housing Market Index,83,83,83,43,14,14,8,0,0,0,1
5/18/2021 3:00,USD,Low,TIC Long-Term Purchases,262.2B,67.0B,4.3B,84,9,4,3,0,1,1,1
5/18/2021 15:00,EUR,Low,Italian Trade Balance,5.19B,4.40B,4.75B,84,19,14,6,0,0,0,1
5/18/2021 16:00,EUR,Low,Flash Employment Change q/q,-0.30%,0.10%,0.40%,84,10,7,5,0,0,1,1
5/18/2021 16:00,EUR,Low,Flash GDP q/q,-0.60%,-0.60%,-0.60%,84,10,7,5,0,0,1,1
5/18/2021 16:00,EUR,Low,Trade Balance,13.0B,20.3B,23.1B,84,10,7,5,0,0,1,1
5/18/2021 19:30,USD,Low,Building Permits,1.76M,1.77M,1.76M,84,22,14,14,0,1,0,0
5/18/2021 19:30,USD,Low,Housing Starts,1.57M,1.71M,1.73M,84,22,14,14,0,1,0,0
5/19/2021 16:00,EUR,Low,Final CPI y/y,1.60%,1.60%,1.60%,56,13,12,7,1,1,1,1
5/19/2021 16:00,EUR,Low,Final Core CPI y/y,0.70%,0.80%,0.80%,56,13,12,7,1,1,1,1
5/19/2021 21:30,USD,Medium,Crude Oil Inventories,1.3M,1.5M,-0.4M,56,17,17,15,1,1,1,1
5/20/2021 13:00,EUR,Low,German PPI m/m,0.80%,0.80%,0.90%,66,20,14,10,0,0,0,0
5/20/2021 15:00,EUR,Low,Current Account,17.8B,24.3B,25.9B,66,19,7,7,0,1,1,0
5/20/2021 19:30,USD,Medium,Philly Fed Manufacturing Index,31.5,40.8,50.2,66,16,9,6,0,0,1,0
5/20/2021 19:30,USD,Medium,Unemployment Claims,444K,453K,478K,66,16,9,6,0,0,1,0
5/20/2021 21:00,USD,Low,CB Leading Index m/m,1.60%,1.30%,1.30%,66,12,8,8,0,0,0,1
5/20/2021 21:30,USD,Low,Natural Gas Storage,71B,60B,71B,66,13,12,7,0,1,0,1
5/21/2021 14:15,EUR,Medium,French Flash Manufacturing PMI,59.2,58.6,58.9,79,26,25,9,1,1,1,1
5/21/2021 14:15,EUR,Medium,French Flash Services PMI,56.6,53,50.3,79,26,25,9,1,1,1,1
5/21/2021 14:30,EUR,High,German Flash Manufacturing PMI,64,66,66.2,79,18,18,17,1,1,1,1
5/21/2021 14:30,EUR,High,German Flash Services PMI,52.8,52,49.9,79,18,18,17,1,1,1,1
5/21/2021 15:00,EUR,Medium,Flash Manufacturing PMI,62.8,62.5,62.9,79,12,9,8,1,0,0,1
5/21/2021 15:00,EUR,Medium,Flash Services PMI,55.1,52.5,50.5,79,12,9,8,1,0,0,1
5/21/2021 20:32,EUR,Low,Consumer Confidence,-5,-7,-8,79,25,21,15,1,1,1,1
5/21/2021 20:45,USD,Medium,Flash Manufacturing PMI,61.5,60,60.5,79,21,16,16,1,1,1,0
5/21/2021 20:45,USD,Low,Flash Services PMI,70.1,64.3,64.7,79,21,16,16,1,1,1,0
5/21/2021 21:00,USD,Low,Existing Home Sales,5.85M,6.09M,6.01M,79,19,15,10,1,0,1,1
5/25/2021 13:00,EUR,Low,German Final GDP q/q,-1.80%,-1.70%,-1.70%,61,32,18,8,0,0,0,0
5/25/2021 15:00,EUR,Medium,German ifo Business Climate,99.2,98.2,96.6,61,17,17,15,0,0,1,1
5/25/2021 20:00,EUR,Low,Belgian NBB Business Climate,6.5,5.6,4.4,61,16,11,4,0,1,1,0
5/25/2021 20:00,USD,Low,HPI m/m,1.40%,1.10%,1.10%,61,16,11,4,0,1,1,0
5/25/2021 20:00,USD,Low,S&P/CS Composite-20 HPI y/y,13.30%,12.60%,12.00%,61,16,11,4,0,1,1,0
5/25/2021 20:59,USD,Low,Richmond Manufacturing Index,18,19,17,61,13,10,10,0,1,0,1
5/25/2021 21:00,USD,Medium,CB Consumer Confidence,117.2,119,117.5,61,13,10,10,0,1,0,0
5/25/2021 21:00,USD,Low,New Home Sales,863K,950K,917K,61,13,10,10,0,1,0,0
5/26/2021 21:30,USD,Medium,Crude Oil Inventories,-1.7M,-1.0M,1.3M,67,34,23,4,1,1,1,1
5/27/2021 13:00,EUR,Low,German GfK Consumer Climate,-7,-5.3,-8.6,40,15,15,11,1,0,1,0
5/27/2021 19:30,USD,High,Prelim GDP q/q,6.40%,6.50%,6.40%,40,20,17,10,1,1,1,1
5/27/2021 19:30,USD,Medium,Unemployment Claims,406K,427K,444K,40,20,17,10,1,1,1,1
5/27/2021 19:30,USD,Low,Core Durable Goods Orders m/m,1.00%,0.80%,1.90%,40,20,17,10,1,1,1,1
5/27/2021 19:30,USD,Low,Durable Goods Orders m/m,-1.30%,0.80%,0.80%,40,20,17,10,1,1,1,1
5/27/2021 19:30,USD,Low,Prelim GDP Price Index q/q,4.30%,4.10%,4.10%,40,20,17,10,1,1,1,1
5/27/2021 21:00,USD,Medium,Pending Home Sales m/m,-4.40%,0.60%,1.70%,40,19,19,11,1,0,0,0
5/27/2021 21:30,USD,Low,Natural Gas Storage,115B,105B,71B,40,17,11,9,1,1,1,1
5/28/2021 13:00,EUR,Low,German Import Prices m/m,1.40%,1.00%,1.80%,72,13,8,7,0,0,0,1
5/28/2021 13:45,EUR,Low,French Consumer Spending m/m,-8.30%,-4.10%,-0.30%,72,16,13,10,0,0,0,1
5/28/2021 13:45,EUR,Low,French Prelim CPI m/m,0.30%,0.30%,0.10%,72,16,13,10,0,0,0,1
5/28/2021 13:45,EUR,Low,French Prelim GDP q/q,-0.10%,0.40%,0.40%,72,16,13,10,0,0,0,1
5/28/2021 19:30,USD,Medium,Core PCE Price Index m/m,0.70%,0.60%,0.40%,72,19,19,12,0,0,1,0
5/28/2021 19:30,USD,Low,Goods Trade Balance,-85.2B,-92.0B,-92.0B,72,19,19,12,0,0,1,0
5/28/2021 19:30,USD,Low,Personal Income m/m,-13.10%,-14.20%,20.90%,72,19,19,12,0,0,1,0
5/28/2021 19:30,USD,Low,Personal Spending m/m,0.50%,0.50%,4.70%,72,19,19,12,0,0,1,0
5/28/2021 19:30,USD,Low,Prelim Wholesale Inventories m/m,0.80%,0.70%,1.30%,72,19,19,12,0,0,1,0
5/28/2021 20:45,USD,Medium,Chicago PMI,75.2,67.9,72.1,72,31,15,10,0,0,0,0
5/28/2021 21:00,USD,Low,Revised UoM Consumer Sentiment,82.9,83.1,82.8,72,25,8,8,0,0,0,0
5/31/2021 12:00,EUR,Low,German Prelim CPI m/m,0.50%,0.30%,0.70%,48,10,4,1,0,1,0,0
5/31/2021 14:00,EUR,Low,Spanish Flash CPI y/y,2.70%,2.40%,2.20%,48,12,9,7,0,0,0,0
5/31/2021 15:00,EUR,Low,M3 Money Supply y/y,9.20%,9.60%,10.00%,48,15,9,6,0,0,0,0
5/31/2021 15:00,EUR,Low,Private Loans y/y,3.80%,3.40%,3.30%,48,15,9,6,0,0,0,0
5/31/2021 16:00,EUR,Low,Italian Prelim CPI m/m,0.00%,0.10%,0.40%,48,15,11,11,0,1,1,1
6/1/2021 14:15,EUR,Low,Spanish Manufacturing PMI,59.4,59.3,57.7,41,19,12,7,0,1,0,1
6/1/2021 14:45,EUR,Low,Italian Manufacturing PMI,62.3,62,60.7,41,28,19,9,0,1,1,0
6/1/2021 14:50,EUR,Low,French Final Manufacturing PMI,59.4,59.2,59.2,41,28,21,9,0,1,1,1
6/1/2021 14:55,EUR,Medium,German Final Manufacturing PMI,64.4,64,64,41,28,23,12,0,1,1,1
6/1/2021 14:55,EUR,Low,German Unemployment Change,-15K,-9K,8K,41,28,23,12,0,1,1,1
6/1/2021 15:00,EUR,Low,Final Manufacturing PMI,63.1,62.8,62.8,41,28,27,19,0,1,1,1
6/1/2021 15:02,EUR,Low,Italian Monthly Unemployment Rate,10.70%,10.10%,10.40%,41,23,21,13,0,0,1,1
6/1/2021 16:00,EUR,Low,CPI Flash Estimate y/y,2.00%,1.90%,1.60%,41,9,9,6,0,1,0,0
6/1/2021 16:00,EUR,Low,Core CPI Flash Estimate y/y,0.90%,0.90%,0.70%,41,9,9,6,0,1,0,0
6/1/2021 16:00,EUR,Low,Unemployment Rate,8.00%,8.10%,8.10%,41,9,9,6,0,1,0,0
6/1/2021 20:45,USD,Low,Final Manufacturing PMI,62.1,61.5,61.5,41,24,23,11,0,0,0,0
6/1/2021 21:00,USD,High,ISM Manufacturing PMI,61.2,60.8,60.7,41,17,16,16,0,1,0,1
6/1/2021 21:00,USD,Low,Construction Spending m/m,0.20%,0.50%,1.00%,41,17,16,16,0,1,0,1
6/1/2021 21:00,USD,Low,ISM Manufacturing Prices,88,88.9,89.6,41,17,16,16,0,1,0,1
6/2/2021 13:00,EUR,Low,German Retail Sales m/m,-5.50%,-2.40%,7.70%,70,12,5,5,1,1,0,0
6/2/2021 14:00,EUR,Low,Spanish Unemployment Change,-129.4K,-115.2K,-39.0K,70,17,7,5,1,1,1,1
6/2/2021 16:00,EUR,Low,PPI m/m,1.00%,0.90%,1.10%,70,21,9,6,1,1,0,0
6/2/2021 20:45,USD,Low,IBD/TIPP Economic Optimism,56.4,55.8,54.4,70,9,8,8,1,0,0,0
6/2/2021 20:45,USD,Low,Wards Total Vehicle Sales,17.0M,17.4M,18.5M,70,9,8,8,1,0,0,0
6/3/2021 14:15,EUR,Low,Spanish Services PMI,59.4,57.8,54.6,97,9,6,6,1,0,0,0
6/3/2021 14:45,EUR,Low,Italian Services PMI,53.1,52.4,47.3,97,15,7,7,1,0,1,1
6/3/2021 14:50,EUR,Low,French Final Services PMI,56.6,56.6,56.6,97,15,7,5,1,0,0,1
6/3/2021 14:55,EUR,Low,German Final Services PMI,52.8,52.8,52.8,97,15,9,5,1,0,0,0
6/3/2021 15:00,EUR,Low,Final Services PMI,55.2,55.2,55.1,97,15,9,6,1,0,0,0
6/3/2021 19:15,USD,Medium,ADP Non-Farm Employment Change,978K,645K,654K,97,34,28,28,1,1,1,1
6/3/2021 19:30,USD,Medium,Unemployment Claims,385K,400K,405K,97,18,15,11,1,1,1,0
6/3/2021 19:30,USD,Low,Revised Nonfarm Productivity q/q,5.40%,5.50%,5.40%,97,18,15,11,1,1,1,0
6/3/2021 19:30,USD,Low,Revised Unit Labor Costs q/q,1.70%,-0.40%,-0.30%,97,18,15,11,1,1,1,0
6/3/2021 20:45,USD,Low,Final Services PMI,70.4,70.1,70.1,97,20,13,12,1,1,1,0
6/3/2021 21:00,USD,High,ISM Services PMI,64,63,62.7,97,23,20,13,1,1,1,1
6/3/2021 21:30,USD,Low,Natural Gas Storage,98B,95B,115B,97,16,13,7,1,1,0,1
6/3/2021 22:00,USD,Medium,Crude Oil Inventories,-5.1M,-1.0M,-1.7M,97,17,15,11,1,1,1,1
6/4/2021 16:00,EUR,Low,Retail Sales m/m,-3.10%,-1.40%,3.30%,81,8,5,4,0,0,1,1
6/4/2021 19:30,USD,High,Average Hourly Earnings m/m,0.50%,0.20%,0.70%,81,56,54,37,0,0,0,0
6/4/2021 19:30,USD,High,Non-Farm Employment Change,559K,645K,278K,81,56,54,37,0,0,0,0
6/4/2021 19:30,USD,High,Unemployment Rate,5.80%,5.90%,6.10%,81,56,54,37,0,0,0,0
6/4/2021 21:00,USD,Low,Factory Orders m/m,-0.60%,-0.30%,1.40%,81,23,19,13,0,1,1,1
6/7/2021 12:58,EUR,Low,German Factory Orders m/m,-0.20%,0.40%,3.90%,57,10,8,4,0,1,1,1
6/7/2021 15:30,EUR,Low,Sentix Investor Confidence,28.1,25.5,21,57,12,12,7,0,0,0,0
6/8/2021 2:00,USD,Low,Consumer Credit m/m,18.6B,19.5B,18.6B,35,3,3,2,1,1,0,1
6/8/2021 12:55,EUR,Low,German Industrial Production m/m,-1.00%,0.30%,2.20%,35,9,9,9,1,0,0,0
6/8/2021 13:45,EUR,Low,French Trade Balance,-6.2B,-5.3B,-6.1B,35,20,7,4,1,1,1,1
6/8/2021 15:00,EUR,Low,Italian Retail Sales m/m,-0.40%,0.20%,0.00%,35,12,8,7,1,0,1,0
6/8/2021 16:00,EUR,Medium,ZEW Economic Sentiment,81.3,85.5,84,35,9,9,4,1,1,1,1
6/8/2021 16:00,EUR,Medium,German ZEW Economic Sentiment,79.8,86,84.4,35,9,9,4,1,1,1,1
6/8/2021 16:00,EUR,Low,Final Employment Change q/q,-0.30%,-0.30%,-0.30%,35,9,9,4,1,1,1,1
6/8/2021 16:00,EUR,Low,Revised GDP q/q,-0.30%,-0.60%,-0.60%,35,9,9,4,1,1,1,1
6/8/2021 17:00,USD,Low,NFIB Small Business Index,99.6,101.2,99.8,35,11,11,8,1,0,0,0
6/8/2021 19:30,USD,Low,Trade Balance,-68.9B,-68.5B,-75.0B,35,16,16,7,1,1,1,1
6/8/2021 21:00,USD,Low,JOLTS Job Openings,9.29M,8.18M,8.29M,35,13,8,8,1,0,0,0
6/9/2021 13:00,EUR,Low,German Trade Balance,15.9B,15.7B,14.0B,49,10,6,4,1,0,0,0
6/9/2021 21:00,USD,Low,Final Wholesale Inventories m/m,0.80%,0.80%,0.80%,49,35,18,13,1,1,1,1
6/9/2021 21:30,USD,Medium,Crude Oil Inventories,-5.2M,-3.3M,-5.1M,49,19,19,10,1,1,1,1
6/10/2021 12:30,EUR,Low,French Final Private Payrolls q/q,0.50%,0.30%,0.30%,51,10,4,4,1,0,1,1
6/10/2021 13:45,EUR,Low,French Industrial Production m/m,-0.10%,0.50%,1.00%,51,20,10,7,1,1,1,1
6/10/2021 15:00,EUR,Low,Italian Industrial Production m/m,1.80%,0.30%,0.30%,51,12,8,4,1,0,0,0
6/10/2021 18:45,EUR,Medium,Main Refinancing Rate,0.00%,0.00%,0.00%,51,40,26,21,1,0,1,1
6/10/2021 19:30,USD,High,CPI m/m,0.60%,0.40%,0.80%,51,51,43,40,1,1,0,0
6/10/2021 19:30,USD,High,Core CPI m/m,0.70%,0.50%,0.90%,51,51,43,40,1,1,0,0
6/10/2021 19:30,USD,Medium,Unemployment Claims,376K,370K,385K,51,51,43,40,1,1,0,0
6/10/2021 21:30,USD,Low,Natural Gas Storage,98B,99B,98B,51,28,19,15,1,1,1,1
6/11/2021 1:00,USD,Low,Federal Budget Balance,-132.0B,-245.0B,-225.6B,100,5,3,3,1,1,0,0
6/11/2021 13:00,EUR,Low,German WPI m/m,1.70%,0.90%,1.10%,100,11,8,7,1,1,0,0
6/11/2021 15:00,EUR,Low,Italian Quarterly Unemployment Rate,10.40%,10.50%,10.00%,100,20,14,6,1,1,1,1
6/11/2021 21:00,USD,Medium,Prelim UoM Consumer Sentiment,86.4,84.1,82.9,100,26,16,16,1,1,1,1
6/14/2021 16:00,EUR,Low,Industrial Production m/m,0.80%,0.40%,0.40%,36,11,10,8,0,0,0,0
6/15/2021 13:00,EUR,Low,German Final CPI m/m,0.50%,0.50%,0.50%,46,13,10,4,0,0,0,0
6/15/2021 13:45,EUR,Low,French Final CPI m/m,0.30%,0.30%,0.30%,46,15,11,6,0,0,0,1
6/15/2021 16:00,EUR,Low,Trade Balance,9.4B,14.9B,18.3B,46,10,10,10,0,1,1,1
6/15/2021 19:30,USD,High,Core Retail Sales m/m,-0.70%,0.40%,0.00%,46,23,17,13,0,0,1,1
6/15/2021 19:30,USD,High,PPI m/m,0.80%,0.50%,0.60%,46,23,17,13,0,0,1,1
6/15/2021 19:30,USD,High,Retail Sales m/m,-1.30%,-0.60%,0.90%,46,23,17,13,0,0,1,1
6/15/2021 19:30,USD,Medium,Core PPI m/m,0.70%,0.50%,0.70%,46,23,17,13,0,0,1,1
6/15/2021 19:30,USD,Low,Empire State Manufacturing Index,17.4,22.2,24.3,46,23,17,13,0,0,1,1
6/15/2021 20:15,USD,Medium,Industrial Production m/m,0.80%,0.60%,0.10%,46,15,10,10,0,0,0,0
6/15/2021 20:15,USD,Low,Capacity Utilization Rate,75.20%,75.20%,74.60%,46,15,10,10,0,0,0,0
6/15/2021 21:00,USD,Low,Business Inventories m/m,-0.20%,-0.10%,0.20%,46,12,7,5,0,1,1,0
6/15/2021 21:00,USD,Low,NAHB Housing Market Index,81,83,83,46,12,7,5,0,1,1,0
6/16/2021 3:00,USD,Low,TIC Long-Term Purchases,100.7B,119.5B,262.4B,25,5,4,3,1,1,0,0
6/16/2021 19:30,USD,Low,Building Permits,1.68M,1.73M,1.73M,25,16,9,5,1,1,1,1
6/16/2021 19:30,USD,Low,Housing Starts,1.57M,1.64M,1.52M,25,16,9,5,1,1,1,1
6/16/2021 19:30,USD,Low,Import Prices m/m,1.10%,0.80%,0.80%,25,16,9,5,1,1,1,1
6/16/2021 21:30,USD,Medium,Crude Oil Inventories,-7.4M,-2.1M,-5.2M,25,10,9,3,1,1,1,1
6/17/2021 1:00,USD,Medium,Federal Funds Rate,<0.25%,<0.25%,<0.25%,225,94,70,61,1,1,1,1
6/17/2021 15:00,EUR,Low,Italian Trade Balance,5.87B,6.23B,5.19B,225,28,18,11,1,1,1,0
6/17/2021 16:00,EUR,Low,Final CPI y/y,2.00%,2.00%,2.00%,225,14,10,8,1,0,0,0
6/17/2021 16:00,EUR,Low,Final Core CPI y/y,1.00%,0.90%,0.90%,225,14,10,8,1,0,0,0
6/17/2021 19:30,USD,Medium,Philly Fed Manufacturing Index,30.7,30.3,31.5,225,20,17,13,1,0,1,1
6/17/2021 19:30,USD,Medium,Unemployment Claims,412K,360K,375k,225,20,17,13,1,0,1,1
6/17/2021 21:00,USD,Low,CB Leading Index m/m,1.30%,1.30%,1.30%,225,21,14,14,1,0,1,1
6/17/2021 21:30,USD,Low,Natural Gas Storage,16B,71B,98B,225,30,19,10,1,1,0,0
6/18/2021 13:00,EUR,Low,German PPI m/m,1.50%,0.70%,0.80%,78,23,12,9,1,1,1,0
6/18/2021 15:00,EUR,Low,Current Account,22.8B,20.3B,17.8B,78,14,13,7,1,1,0,1
6/22/2021 20:59,USD,Low,Richmond Manufacturing Index,22,18,18,61,14,11,10,0,1,0,0
6/22/2021 21:00,EUR,Low,Consumer Confidence,-3,-3,-5,61,14,11,10,0,1,0,0
6/22/2021 21:00,USD,Low,Existing Home Sales,5.80M,5.71M,5.85M,61,14,11,10,0,1,0,0
6/23/2021 14:15,EUR,Medium,French Flash Manufacturing PMI,58.6,59,59.4,58,33,25,14,1,0,0,0
6/23/2021 14:15,EUR,Medium,French Flash Services PMI,57.4,59.6,56.6,58,33,25,14,1,0,0,0
6/23/2021 14:30,EUR,High,German Flash Manufacturing PMI,64.9,63,64.4,58,21,14,12,1,0,0,0
6/23/2021 14:30,EUR,High,German Flash Services PMI,58.1,55.8,52.8,58,21,14,12,1,0,0,0
6/23/2021 15:00,EUR,Medium,Flash Manufacturing PMI,63.1,62.4,63.1,58,13,8,8,1,1,0,0
6/23/2021 15:00,EUR,Medium,Flash Services PMI,58,58.1,55.2,58,13,8,8,1,1,0,0
6/23/2021 19:30,USD,Low,Current Account,-196B,-205B,-175B,58,11,9,8,1,0,0,1
6/23/2021 20:45,USD,High,Flash Manufacturing PMI,62.6,61.5,62.1,58,15,12,12,1,1,1,0
6/23/2021 20:45,USD,High,Flash Services PMI,64.8,70,70.4,58,15,12,12,1,1,1,0
6/23/2021 21:00,USD,Low,New Home Sales,769K,864K,817K,58,22,12,9,1,1,1,1
6/23/2021 21:30,USD,Medium,Crude Oil Inventories,-7.6M,-3.6M,-7.4M,58,21,16,8,1,1,1,1
6/24/2021 15:00,EUR,Medium,German ifo Business Climate,101.8,100.8,99.2,38,15,13,9,1,1,0,1
6/24/2021 19:30,USD,Medium,Final GDP q/q,6.40%,6.40%,6.40%,38,15,14,8,1,1,0,0
6/24/2021 19:30,USD,Medium,Unemployment Claims,411K,382K,418K,38,15,14,8,1,1,0,0
6/24/2021 19:30,USD,Low,Core Durable Goods Orders m/m,0.30%,0.80%,1.70%,38,15,14,8,1,1,0,0
6/24/2021 19:30,USD,Low,Durable Goods Orders m/m,2.30%,2.90%,-0.80%,38,15,14,8,1,1,0,0
6/24/2021 19:30,USD,Low,Goods Trade Balance,-88.1B,-87.4B,-85.7B,38,15,14,8,1,1,0,0
6/24/2021 19:30,USD,Low,Prelim Wholesale Inventories m/m,1.10%,0.80%,1.00%,38,15,14,8,1,1,0,0
6/24/2021 19:36,USD,Low,Final GDP Price Index q/q,4.30%,4.30%,4.30%,38,16,12,7,1,1,0,0
6/24/2021 19:56,EUR,Low,Belgian NBB Business Climate,9.8,8.5,6.5,38,16,14,7,1,1,1,1
6/24/2021 21:30,USD,Low,Natural Gas Storage,55B,64B,16B,38,23,23,15,1,1,1,1
6/25/2021 13:00,EUR,Low,German GfK Consumer Climate,-0.3,-3.9,-6.9,49,13,8,5,0,0,0,1
6/25/2021 15:00,EUR,Low,M3 Money Supply y/y,8.40%,8.60%,9.20%,49,9,8,8,0,1,1,1
6/25/2021 15:00,EUR,Low,Private Loans y/y,3.90%,3.70%,3.80%,49,9,8,8,0,1,1,1
6/25/2021 19:30,USD,Medium,Core PCE Price Index m/m,0.50%,0.60%,0.70%,49,19,16,16,0,0,0,0
6/25/2021 19:30,USD,Low,Personal Income m/m,-2.00%,-2.50%,-13.10%,49,19,16,16,0,0,0,0
6/25/2021 19:30,USD,Low,Personal Spending m/m,0.00%,0.40%,0.90%,49,19,16,16,0,0,0,0
6/25/2021 21:00,USD,Medium,Revised UoM Consumer Sentiment,85.5,86.5,86.4,49,24,13,13,0,1,1,1
6/28/2021 13:00,EUR,Low,German Import Prices m/m,1.70%,1.30%,1.40%,42,10,9,5,1,0,0,0
6/29/2021 13:00,EUR,Low,German Prelim CPI m/m,0.40%,0.40%,0.50%,52,8,7,4,1,0,1,0
6/29/2021 14:00,EUR,Low,Spanish Flash CPI y/y,2.60%,2.70%,2.70%,52,16,16,9,1,1,1,1
6/29/2021 20:00,USD,Low,HPI m/m,1.80%,1.50%,1.60%,52,22,16,9,1,0,0,1
6/29/2021 20:00,USD,Low,S&P/CS Composite-20 HPI y/y,14.90%,14.80%,13.40%,52,22,16,9,1,0,0,1
6/29/2021 21:00,USD,Medium,CB Consumer Confidence,127.3,118.9,120,52,27,14,12,1,0,0,0
6/30/2021 13:45,EUR,Low,French Consumer Spending m/m,10.40%,7.40%,-8.70%,64,15,13,8,1,1,1,0
6/30/2021 13:45,EUR,Low,French Prelim CPI m/m,0.20%,0.20%,0.30%,64,15,13,8,1,1,1,0
6/30/2021 14:55,EUR,Low,German Unemployment Change,-38K,-20K,-19K,64,18,18,10,1,1,1,1
6/30/2021 16:00,EUR,Medium,CPI Flash Estimate y/y,1.90%,1.90%,2.00%,64,12,10,8,1,0,0,0
6/30/2021 16:00,EUR,Low,Core CPI Flash Estimate y/y,0.90%,0.90%,1.00%,64,12,10,8,1,0,0,0
6/30/2021 16:00,EUR,Low,Italian Prelim CPI m/m,0.10%,0.20%,0.00%,64,12,10,8,1,0,0,0
